numba_parallel.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.399, Time: 2.022684 s
         3497319 function calls (3381659 primitive calls) in 13.722 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      857    0.002    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
        1    0.000    0.000    0.006    0.006 rangeobj.py:1(<module>)
      367    0.003    0.000    0.006    0.000 inspect.py:791(_findclass)
      102    0.000    0.000    0.006    0.000 pathlib.py:551(drive)
        1    0.000    0.000    0.006    0.006 ImagePalette.py:1(<module>)
        1    0.000    0.000    0.006    0.006 npyimpl.py:808(register_ufuncs)
      689    0.002    0.000    0.006    0.000 typing.py:166(_type_convert)
       72    0.000    0.000    0.006    0.000 cgutils.py:995(global_constant)
        1    0.000    0.000    0.006    0.006 font_manager.py:1030(json_load)
      326    0.002    0.000    0.006    0.000 numpy_support.py:299(supported_ufunc_loop)
      777    0.003    0.000    0.006    0.000 enum.py:38(_is_descriptor)
       45    0.000    0.000    0.006    0.000 dispatcher.py:44(__init__)
        3    0.000    0.000    0.006    0.002 __init__.py:299(loads)
     3914    0.006    0.000    0.006    0.000 controlflow.py:133(predecessors)
     4538    0.006    0.000    0.006    0.000 typing.py:1630(<genexpr>)
        2    0.000    0.000    0.006    0.003 unicode.py:55(_chars_for_ranges)
        5    0.000    0.000    0.006    0.001 typeinfer.py:772(__call__)
       46    0.000    0.000    0.006    0.000 module.py:76(_dispose)
      237    0.003    0.000    0.006    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.006    0.006 _compat.py:1(<module>)
        1    0.000    0.000    0.006    0.006 difflib.py:1(<module>)
       86    0.001    0.000    0.006    0.000 auxfuncs.py:627(l_and)
     4361    0.006    0.000    0.006    0.000 analysis.py:40(<genexpr>)
        1    0.000    0.000    0.006    0.006 __init__.py:274(load)
        3    0.000    0.000    0.006    0.002 decoder.py:333(decode)
       24    0.000    0.000    0.006    0.000 __init__.py:310(_from_text_for)
      127    0.001    0.000    0.006    0.000 core.py:3487(copy)
        1    0.000    0.000    0.006    0.006 ipaddress.py:1(<module>)
        9    0.000    0.000    0.005    0.001 base.py:993(make_helper)
       22    0.003    0.000    0.005    0.000 ir_utils.py:558(remove_dels)
      144    0.000    0.000    0.005    0.000 typeconv.py:60(set_unsafe_convert)
        3    0.000    0.000    0.005    0.002 callwrapper.py:197(get_env)
        3    0.001    0.000    0.005    0.002 decoder.py:344(raw_decode)
        5    0.000    0.000    0.005    0.001 callconv.py:922(fp_zero_division)
        9    0.000    0.000    0.005    0.001 base.py:989(_make_helper)
      113    0.001    0.000    0.005    0.000 byteflow.py:558(op_LOAD_FAST)
  627/623    0.002    0.000    0.005    0.000 types.py:171(_to_string)
    22/18    0.000    0.000    0.005    0.000 consts.py:73(_infer_expr)
       72    0.001    0.000    0.005    0.000 pathlib.py:407(_load_parts)
        1    0.001    0.001    0.005    0.005 Shadow.py:1(<module>)
        2    0.000    0.000    0.005    0.003 dataclasses.py:1450(make_dataclass)
        1    0.000    0.000    0.005    0.005 nrtopt.py:1(<module>)
        3    0.000    0.000    0.005    0.002 transforms.py:1(<module>)
        1    0.000    0.000    0.005    0.005 distributions.py:1(<module>)
     1232    0.004    0.000    0.005    0.000 compiler_machinery.py:428(is_registered)
        1    0.000    0.000    0.005    0.005 newpassmanagers.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _utils_impl.py:1(<module>)
       72    0.001    0.000    0.005    0.000 base.py:83(_sort_signatures)
     4369    0.005    0.000    0.005    0.000 {method 'get' of 'mappingproxy' objects}
       54    0.000    0.000    0.005    0.000 callconv.py:843(type_may_always_need_nrt)
        1    0.000    0.000    0.005    0.005 unicode.py:80(alphanums)
       10    0.000    0.000    0.005    0.001 extras.py:268(__init__)
     1036    0.003    0.000    0.005    0.000 copy.py:191(_deepcopy_list)
       10    0.000    0.000    0.005    0.001 extras.py:273(getdoc)
      144    0.001    0.000    0.005    0.000 ast.py:419(visit_Constant)
       22    0.000    0.000    0.005    0.000 cgutils.py:658(pack_array)
        3    0.000    0.000    0.005    0.002 _common.py:1(<module>)
        5    0.000    0.000    0.005    0.001 dataclasses.py:1247(dataclass)
       11    0.000    0.000    0.005    0.000 untyped_passes.py:140(run_pass)
      176    0.002    0.000    0.005    0.000 instructions.py:738(descr)
       22    0.003    0.000    0.005    0.000 ir_utils.py:1597(build_definitions)
       45    0.001    0.000    0.005    0.000 lowering.py:410(pre_block)
        1    0.000    0.000    0.005    0.005 cmathdecl.py:1(<module>)
        7    0.000    0.000    0.005    0.001 options.py:30(parse_as_flags)
        1    0.000    0.000    0.005    0.005 main.py:1(<module>)
       83    0.001    0.000    0.005    0.000 builder.py:858(ret)
       84    0.000    0.000    0.005    0.000 __init__.py:312(<genexpr>)
        2    0.000    0.000    0.005    0.003 cmathimpl.py:1(<module>)
     1269    0.004    0.000    0.005    0.000 values.py:864(__init__)
        2    0.000    0.000    0.005    0.003 arrayobj.py:188(populate_array)
        1    0.000    0.000    0.005    0.005 unicode.py:70(alphas)
       12    0.000    0.000    0.005    0.000 module.py:56(__str__)
       10    0.000    0.000    0.005    0.001 cgutils.py:620(loop_nest)
       19    0.000    0.000    0.005    0.000 interpreter.py:3229(op_POP_JUMP_IF_FALSE)
       11    0.000    0.000    0.005    0.000 byteflow.py:209(_prune_phis)
      798    0.003    0.000    0.005    0.000 __init__.py:101(find_spec)
      357    0.001    0.000    0.005    0.000 context.py:475(_get_global_type)
       15    0.000    0.000    0.005    0.000 base.py:658(get_return_value)
       88    0.000    0.000    0.005    0.000 builder.py:588(icmp_unsigned)
      121    0.001    0.000    0.005    0.000 typeinfer.py:1103(copy_type)
       10    0.000    0.000    0.005    0.001 cgutils.py:738(get_item_pointer2)
     1328    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap>:82(remove)
       19    0.001    0.000    0.005    0.000 interpreter.py:3133(_op_JUMP_IF)
     1240    0.003    0.000    0.005    0.000 controlflow.py:103(add_node)
        1    0.000    0.000    0.005    0.005 defchararray.py:1(<module>)
     3461    0.005    0.000    0.005    0.000 functions.py:265(key)
       24    0.000    0.000    0.005    0.000 arraydecl.py:211(generic)
       85    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1648(_fill_cache)
        3    0.000    0.000    0.005    0.002 rangeobj.py:26(range1_impl)
      120    0.001    0.000    0.005    0.000 <frozen posixpath>:408(abspath)
       85    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1689(path_hook_for_FileFinder)
       46    0.001    0.000    0.005    0.000 interpreter.py:2358(op_LOAD_CONST)
        1    0.000    0.000    0.005    0.005 codegen.py:1184(_init)
        1    0.000    0.000    0.005    0.005 __init__.py:469(StrFormatStyle)
    26/14    0.000    0.000    0.005    0.000 core.py:4864(parseImpl)
       61    0.001    0.000    0.005    0.000 enum.py:513(__prepare__)
       83    0.000    0.000    0.005    0.000 misc.py:87(maybe_literal)
       55    0.000    0.000    0.005    0.000 typing.py:1417(copy_with)
      195    0.003    0.000    0.005    0.000 _shape_base_impl.py:628(column_stack)
      891    0.002    0.000    0.005    0.000 compiler_machinery.py:23(__enter__)
      161    0.001    0.000    0.005    0.000 font_manager.py:989(_json_decode)
      333    0.002    0.000    0.005    0.000 typeof.py:66(_typeof_buffer)
       80    0.000    0.000    0.005    0.000 containers.py:256(__unliteral__)
     1162    0.003    0.000    0.005    0.000 {built-in method _functools.reduce}
       11    0.001    0.000    0.005    0.000 untyped_passes.py:284(run_pass)
        1    0.000    0.000    0.005    0.005 arrayobj.py:4104(iternext_numpy_getitem_any)
      597    0.001    0.000    0.005    0.000 values.py:993(<genexpr>)
    12/10    0.000    0.000    0.005    0.000 cgutils.py:648(_loop_nest)
        3    0.000    0.000    0.005    0.002 _typing.py:1(<module>)
      166    0.001    0.000    0.005    0.000 typeinfer.py:1661(typeof_expr)
     1328    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap>:173(__exit__)
       26    0.000    0.000    0.005    0.000 dataclasses.py:449(_create_fn)
       22    0.000    0.000    0.005    0.000 itanium_mangler.py:183(mangle_args)
        1    0.000    0.000    0.005    0.005 core.py:397(ParserElement)
        1    0.000    0.000    0.005    0.005 _function_base_impl.py:1(<module>)
     2860    0.005    0.000    0.005    0.000 {built-in method numba.core.typeconv._typeconv.check_compatible}
      484    0.003    0.000    0.005    0.000 warnings.py:184(_add_filter)
        1    0.000    0.000    0.005    0.005 header.py:1(<module>)
     23/6    0.000    0.000    0.005    0.001 core.py:5202(streamline)
        5    0.000    0.000    0.005    0.001 context.py:416(resolve_setitem)
      326    0.003    0.000    0.005    0.000 contextlib.py:491(push)
     1061    0.003    0.000    0.005    0.000 enum.py:849(__setattr__)
     3524    0.005    0.000    0.005    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.005    0.005 _array_api_compat_vendor.py:1(<module>)
3450/3444    0.004    0.000    0.005    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.005    0.005 helpers.py:697(make_html_tags)
        1    0.000    0.000    0.005    0.005 builder.py:1(<module>)
        1    0.000    0.000    0.005    0.005 helpers.py:638(_makeTags)
       12    0.001    0.000    0.005    0.000 __init__.py:238(define_aliases)
     3574    0.005    0.000    0.005    0.000 multiarray.py:588(can_cast)
       11    0.000    0.000    0.005    0.000 lowering.py:218(extract_function_arguments)
    76/48    0.000    0.000    0.005    0.000 itanium_mangler.py:147(mangle_type_or_value)
      411    0.001    0.000    0.005    0.000 instructions.py:134(descr_arg)
       11    0.001    0.000    0.005    0.000 analysis.py:584(rewrite_semantic_constants)
       12    0.000    0.000    0.005    0.000 cgutils.py:488(for_range)
      620    0.002    0.000    0.005    0.000 values.py:1055(__init__)
        8    0.000    0.000    0.005    0.001 core.py:3312(_generateDefaultName)
       24    0.001    0.000    0.005    0.000 arraydecl.py:23(get_array_index_type)
      483    0.003    0.000    0.005    0.000 types.py:675(__eq__)
     1183    0.003    0.000    0.005    0.000 context.py:61(__len__)
        1    0.000    0.000    0.005    0.005 randomimpl.py:246(codegen)
        3    0.000    0.000    0.005    0.002 models.py:618(as_return)
        1    0.000    0.000    0.005    0.005 _polynomial_impl.py:1(<module>)
        3    0.000    0.000    0.005    0.002 sysconfig.py:752(get_config_var)
       34    0.000    0.000    0.004    0.000 targets.py:170(get_abi_size)
       34    0.000    0.000    0.004    0.000 ffi.py:389(__exit__)
      5/4    0.000    0.000    0.004    0.001 sysconfig.py:712(get_config_vars)
       11    0.000    0.000    0.004    0.000 callconv.py:152(decode_arguments)
        1    0.000    0.000    0.004    0.004 sysconfig.py:644(_init_config_vars)
      715    0.004    0.000    0.004    0.000 {method 'findall' of 're.Pattern' objects}
       22    0.000    0.000    0.004    0.000 packer.py:87(as_arguments)
        1    0.000    0.000    0.004    0.004 scanner.py:1(<module>)
       11    0.000    0.000    0.004    0.000 core.py:3313(charsAsStr)
      101    0.001    0.000    0.004    0.000 typing.py:345(_remove_dups_flatten)
       34    0.000    0.000    0.004    0.000 module.py:89(get_global_variable)
      471    0.003    0.000    0.004    0.000 ir.py:1103(__init__)
     2339    0.004    0.000    0.004    0.000 {method 'match' of 're.Pattern' objects}
      953    0.003    0.000    0.004    0.000 types.py:124(__new__)
      186    0.003    0.000    0.004    0.000 models.py:103(traverse_types)
        1    0.000    0.000    0.004    0.004 cloudpickle.py:1(<module>)
       45    0.000    0.000    0.004    0.000 static_getitem.py:147(match)
     1046    0.003    0.000    0.004    0.000 types.py:312(format_constant)
        1    0.000    0.000    0.004    0.004 _decomp_polar.py:1(<module>)
       37    0.000    0.000    0.004    0.000 module.py:176(global_variables)
       84    0.000    0.000    0.004    0.000 __init__.py:316(<genexpr>)
       13    0.002    0.000    0.004    0.000 typing.py:2888(__new__)
        3    0.000    0.000    0.004    0.001 _fontconfig_pattern.py:57(comma_separated)
       33    0.001    0.000    0.004    0.000 analysis.py:304(find_branches)
        1    0.000    0.000    0.004    0.004 tz.py:1(<module>)
        1    0.000    0.000    0.004    0.004 randomimpl.py:134(get_next_double)
       60    0.001    0.000    0.004    0.000 values.py:70(wrapped)
     1140    0.003    0.000    0.004    0.000 value.py:87(__init__)
       11    0.000    0.000    0.004    0.000 compiler.py:558(define_nopython_lowering_pipeline)
       34    0.000    0.000    0.004    0.000 value.py:220(global_value_type)
      429    0.001    0.000    0.004    0.000 bytecode.py:262(_fetch_opcode)
        9    0.000    0.000    0.004    0.000 npyimpl.py:68(__init__)
      306    0.001    0.000    0.004    0.000 target_extension.py:71(resolve_target_str)
       19    0.000    0.000    0.004    0.000 cgutils.py:147(_get_ptr_by_name)
      133    0.004    0.000    0.004    0.000 {built-in method builtins.compile}
       22    0.000    0.000    0.004    0.000 controlflow.py:270(backbone)
       25    0.000    0.000    0.004    0.000 pathlib.py:1022(read_text)
       22    0.000    0.000    0.004    0.000 core.py:5936(parseImpl)
      958    0.002    0.000    0.004    0.000 {built-in method builtins.delattr}
      690    0.002    0.000    0.004    0.000 _mathtext_data.py:1724(<genexpr>)
        3    0.000    0.000    0.004    0.001 npydecl.py:189(install_operations)
        4    0.000    0.000    0.004    0.001 warnings.py:133(filterwarnings)
       16    0.000    0.000    0.004    0.000 arrayobj.py:150(fix_integer_index)
        1    0.000    0.000    0.004    0.004 platform.py:1145(python_implementation)
       21    0.000    0.000    0.004    0.000 module.py:145(data_layout)
        1    0.000    0.000    0.004    0.004 platform.py:1047(_sys_version)
       27    0.000    0.000    0.004    0.000 base.py:960(get_python_api)
     3196    0.004    0.000    0.004    0.000 __init__.py:1790(isEnabledFor)
       15    0.000    0.000    0.004    0.000 imputils.py:432(impl_ret_borrowed)
        1    0.000    0.000    0.004    0.004 signal.py:1(<module>)
      297    0.002    0.000    0.004    0.000 __init__.py:389(__getattr__)
      193    0.001    0.000    0.004    0.000 ir.py:1203(get_or_define)
        2    0.000    0.000    0.004    0.002 arrayobj.py:4369(safecast_intp)
       34    0.000    0.000    0.004    0.000 module.py:124(name)
     2698    0.004    0.000    0.004    0.000 abstract.py:93(__init__)
       35    0.001    0.000    0.004    0.000 _docscrape.py:290(_parse_see_also)
     1694    0.003    0.000    0.004    0.000 unicode.py:63(<genexpr>)
      982    0.003    0.000    0.004    0.000 numpy_support.py:109(from_dtype)
        3    0.000    0.000    0.004    0.001 context.py:466(resolve_value_type_prefer_literal)
        1    0.000    0.000    0.004    0.004 lowering.py:867(default_handler)
       68    0.000    0.000    0.004    0.000 module.py:225(_get_metadata_lines)
       27    0.001    0.000    0.004    0.000 pythonapi.py:169(__init__)
        2    0.000    0.000    0.004    0.002 errors.py:1(<module>)
      994    0.003    0.000    0.004    0.000 <frozen os>:795(decode)
       83    0.001    0.000    0.004    0.000 core.py:4286(__init__)
        1    0.000    0.000    0.004    0.004 _cm_multivar.py:1(<module>)
     1102    0.003    0.000    0.004    0.000 types.py:303(__eq__)
1171/1098    0.003    0.000    0.004    0.000 byteflow.py:2402(_flatten_inst_regs)
        1    0.000    0.000    0.004    0.004 string.py:1(<module>)
     2943    0.004    0.000    0.004    0.000 {method 'index' of 'tuple' objects}
       11    0.000    0.000    0.004    0.000 untyped_passes.py:425(run_pass)
     1057    0.003    0.000    0.004    0.000 inspect.py:302(isclass)
       11    0.000    0.000    0.004    0.000 ssa.py:101(_iterated_domfronts)
       11    0.001    0.000    0.004    0.000 dis.py:647(findlabels)
        2    0.000    0.000    0.004    0.002 randomimpl.py:109(get_next_int32)
       56    0.000    0.000    0.004    0.000 callconv.py:101(get_return_type)
  287/270    0.001    0.000    0.004    0.000 ir.py:242(__eq__)
       37    0.000    0.000    0.004    0.000 module.py:237(_dispose)
       93    0.000    0.000    0.004    0.000 ssa.py:363(on_other)
        1    0.000    0.000    0.004    0.004 charset.py:1(<module>)
       62    0.000    0.000    0.004    0.000 contextlib.py:511(enter_context)
        1    0.000    0.000    0.004    0.004 ir.py:1(<module>)
      867    0.003    0.000    0.004    0.000 analysis.py:138(<genexpr>)
     2514    0.004    0.000    0.004    0.000 _parser.py:113(__init__)
       11    0.000    0.000    0.004    0.000 controlflow.py:234(_post_doms)
     2870    0.004    0.000    0.004    0.000 enum.py:809(__getitem__)
       16    0.000    0.000    0.004    0.000 slicing.py:15(fix_index)
       11    0.000    0.000    0.004    0.000 analysis.py:655(find_literally_calls)
      110    0.000    0.000    0.004    0.000 pathlib.py:1157(__init__)
       12    0.000    0.000    0.004    0.000 codegen.py:571(create_ir_module)
       11    0.000    0.000    0.004    0.000 controlflow.py:565(_find_post_dominators)
        1    0.000    0.000    0.004    0.004 config.py:118(__init__)
      199    0.001    0.000    0.004    0.000 values.py:1141(__str__)
      537    0.002    0.000    0.004    0.000 <frozen os>:791(encode)
        1    0.000    0.000    0.004    0.004 config.py:121(reset)
      380    0.002    0.000    0.004    0.000 values.py:498(__eq__)
        1    0.000    0.000    0.004    0.004 listdecl.py:1(<module>)
       25    0.000    0.000    0.004    0.000 pathlib.py:1005(open)
        1    0.000    0.000    0.004    0.004 coverage_support.py:1(<module>)
     1825    0.003    0.000    0.004    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.004    0.004 externals.py:108(install)
      192    0.000    0.000    0.004    0.000 Shadow.py:375(__new__)
       34    0.000    0.000    0.004    0.000 inline_closurecall.py:1490(inline_array)
        1    0.000    0.000    0.004    0.004 externals.py:124(_do_install)
      178    0.002    0.000    0.004    0.000 ir.py:380(__init__)
     1913    0.004    0.000    0.004    0.000 ir.py:1336(terminator)
        1    0.000    0.000    0.004    0.004 secrets.py:1(<module>)
        1    0.000    0.000    0.004    0.004 _text_helpers.py:1(<module>)
      206    0.002    0.000    0.004    0.000 _parser.py:274(getuntil)
        1    0.000    0.000    0.004    0.004 sysconfig.py:537(_init_posix)
       86    0.000    0.000    0.004    0.000 __init__.py:259(make_alias)
        1    0.000    0.000    0.004    0.004 arrayobj.py:2866(array_size)
      309    0.003    0.000    0.004    0.000 _docscrape.py:188(_strip)
       11    0.000    0.000    0.004    0.000 bytecode.py:630(from_function)
        1    0.000    0.000    0.004    0.004 string.py:69(__init_subclass__)
       69    0.000    0.000    0.004    0.000 pathlib.py:447(__fspath__)
      306    0.003    0.000    0.004    0.000 results.py:182(__new__)
       18    0.001    0.000    0.004    0.000 typeinfer.py:227(__call__)
       73    0.000    0.000    0.004    0.000 pathlib.py:380(with_segments)
      302    0.000    0.000    0.004    0.000 ssa.py:374(_fix_var)
       70    0.001    0.000    0.004    0.000 contextlib.py:272(contextmanager)
      254    0.001    0.000    0.004    0.000 utils.py:718(get_hashable_key)
        1    0.000    0.000    0.004    0.004 targets.py:1(<module>)
     1520    0.004    0.000    0.004    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.004    0.004 umath.py:1(<module>)
      510    0.002    0.000    0.004    0.000 ir.py:1315(append)
       22    0.000    0.000    0.004    0.000 newpassmanagers.py:59(dump_refprune_stats)
       24    0.000    0.000    0.004    0.000 newpassmanagers.py:583(getModulePassManager)
        1    0.000    0.000    0.004    0.004 layout_engine.py:1(<module>)
      247    0.001    0.000    0.004    0.000 lowering.py:1500(getvar)
      578    0.002    0.000    0.004    0.000 _inspect.py:66(getargs)
      798    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap>:232(__init__)
        1    0.000    0.000    0.004    0.004 typed_passes.py:1(<module>)
        3    0.000    0.000    0.003    0.001 pythonapi.py:207(emit_environment_sentry)
        1    0.000    0.000    0.003    0.003 array_exprs.py:413(generate)
       77    0.002    0.000    0.003    0.000 pathlib.py:387(_parse_path)
       24    0.000    0.000    0.003    0.000 removerefctpass.py:51(valid_input)
       84    0.001    0.000    0.003    0.000 __init__.py:103(<genexpr>)
      357    0.002    0.000    0.003    0.000 traceback.py:237(clear_frames)
       46    0.000    0.000    0.003    0.000 byteflow.py:1639(op_BINARY_OP)
       31    0.000    0.000    0.003    0.000 pathlib.py:1081(glob)
      402    0.002    0.000    0.003    0.000 builder.py:264(goto_block)
        1    0.000    0.000    0.003    0.003 getlimits.py:168(_register_known_types)
     2731    0.003    0.000    0.003    0.000 postproc.py:191(<genexpr>)
      404    0.001    0.000    0.003    0.000 {built-in method fromkeys}
      857    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      213    0.001    0.000    0.003    0.000 inspect.py:2030(_signature_get_user_defined_method)
        1    0.000    0.000    0.003    0.003 bz2.py:1(<module>)
     2728    0.003    0.000    0.003    0.000 {method '__exit__' of '_thread.RLock' objects}
       14    0.000    0.000    0.003    0.000 typed_passes.py:683(_get_attr_info)
       11    0.001    0.000    0.003    0.000 targetconfig.py:273(_make_compression_dictionary)
      798    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:982(find_spec)
     2043    0.003    0.000    0.003    0.000 templates.py:276(__init__)
      159    0.000    0.000    0.003    0.000 typing.py:317(_deduplicate)
       24    0.000    0.000    0.003    0.000 newpassmanagers.py:446(add_refprune_pass)
       72    0.001    0.000    0.003    0.000 inspect.py:2124(_signature_bound_method)
       22    0.000    0.000    0.003    0.000 context.py:64(register)
       85    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1571(__init__)
      977    0.002    0.000    0.003    0.000 enum.py:59(_is_sunder)
     3010    0.003    0.000    0.003    0.000 ir.py:279(__contains__)
       25    0.000    0.000    0.003    0.000 value.py:165(linkage)
       20    0.000    0.000    0.003    0.000 interpreter.py:2561(op_CALL)
       36    0.000    0.000    0.003    0.000 interpreter.py:2320(op_STORE_FAST)
      110    0.001    0.000    0.003    0.000 pathlib.py:358(__init__)
      932    0.002    0.000    0.003    0.000 enum.py:48(_is_dunder)
      632    0.002    0.000    0.003    0.000 values.py:879(_to_list)
       18    0.000    0.000    0.003    0.000 itanium_mangler.py:174(mangle_templated_ident)
       87    0.000    0.000    0.003    0.000 instructions.py:226(__init__)
        1    0.000    0.000    0.003    0.003 dviread.py:1(<module>)
      504    0.001    0.000    0.003    0.000 <frozen os>:732(__iter__)
      108    0.001    0.000    0.003    0.000 typing.py:892(__init__)
       68    0.000    0.000    0.003    0.000 event.py:337(install_timer)
       11    0.000    0.000    0.003    0.000 controlflow.py:186(dominance_frontier)
       61    0.000    0.000    0.003    0.000 _internal.py:15(get_xp)
        1    0.000    0.000    0.003    0.003 _ccallback.py:1(<module>)
       79    0.003    0.000    0.003    0.000 base.py:100(<lambda>)
       91    0.000    0.000    0.003    0.000 packer.py:167(__init__)
      412    0.001    0.000    0.003    0.000 _docscrape.py:49(read)
       67    0.003    0.000    0.003    0.000 colors.py:1134(reversed)
      811    0.002    0.000    0.003    0.000 common.py:9(_decode_string)
        3    0.000    0.000    0.003    0.001 callwrapper.py:66(emit_cleanup)
     2204    0.003    0.000    0.003    0.000 ffi.py:359(detach)
        1    0.000    0.000    0.003    0.003 actions.py:1(<module>)
      284    0.002    0.000    0.003    0.000 <frozen posixpath>:60(isabs)
       24    0.000    0.000    0.003    0.000 ssa.py:382(_find_def)
       24    0.000    0.000    0.003    0.000 packer.py:115(assign_names)
        1    0.000    0.000    0.003    0.003 pythonapi.py:1219(nrt_adapt_ndarray_to_python)
        1    0.000    0.000    0.003    0.003 numbers.py:629(real_div_impl)
        1    0.001    0.001    0.003    0.003 __init__.py:845(copy)
        1    0.000    0.000    0.003    0.003 values.py:1(<module>)
     2168    0.003    0.000    0.003    0.000 ffi.py:342(__init__)
       46    0.000    0.000    0.003    0.000 callconv.py:779(_return_errcode_raw)
        1    0.001    0.001    0.003    0.003 helpers.py:176(one_of)
        4    0.000    0.000    0.003    0.001 templates.py:409(apply)
       11    0.000    0.000    0.003    0.000 compiler.py:598(define_typed_pipeline)
      133    0.002    0.000    0.003    0.000 <frozen _collections_abc>:469(__new__)
  670/594    0.002    0.000    0.003    0.000 types.py:178(__eq__)
       10    0.000    0.000    0.003    0.000 models.py:483(from_data)
       11    0.000    0.000    0.003    0.000 controlflow.py:242(_df)
        6    0.000    0.000    0.003    0.001 getlimits.py:36(__init__)
     1742    0.003    0.000    0.003    0.000 functions.py:252(<genexpr>)
     1529    0.003    0.000    0.003    0.000 compiler_machinery.py:40(name)
        1    0.000    0.000    0.003    0.003 decimal.py:1(<module>)
      430    0.002    0.000    0.003    0.000 values.py:1192(_format_name)
        1    0.000    0.000    0.003    0.003 dufunc.py:1(<module>)
        1    0.000    0.000    0.003    0.003 models.py:1(<module>)
       39    0.000    0.000    0.003    0.000 builder.py:539(not_)
       50    0.000    0.000    0.003    0.000 inspect.py:3275(bind)
        1    0.000    0.000    0.003    0.003 calendar.py:1(<module>)
      121    0.000    0.000    0.003    0.000 typeinfer.py:110(union)
        1    0.000    0.000    0.003    0.003 figure.py:2424(Figure)
       11    0.000    0.000    0.003    0.000 controlflow.py:504(_find_dominance_frontier)
  249/248    0.001    0.000    0.003    0.000 context.py:766(unify_pairs)
       13    0.000    0.000    0.003    0.000 typing.py:1291(__ror__)
       92    0.000    0.000    0.003    0.000 auxfuncs.py:643(l_not)
     2676    0.003    0.000    0.003    0.000 {built-in method _thread.get_ident}
      252    0.002    0.000    0.003    0.000 misc.py:124(__init__)
     1721    0.003    0.000    0.003    0.000 context.py:27(astuple)
        5    0.000    0.000    0.003    0.001 models.py:612(as_argument)
        1    0.000    0.000    0.003    0.003 uuid.py:1(<module>)
        6    0.000    0.000    0.003    0.000 pythonapi.py:861(gil_ensure)
        2    0.000    0.000    0.003    0.001 typeconv.py:90(safe)
       12    0.000    0.000    0.003    0.000 __init__.py:695(mtime)
     1891    0.003    0.000    0.003    0.000 {method 'decode' of 'bytes' objects}
       91    0.000    0.000    0.003    0.000 packer.py:170(_build_unflatten_code)
      350    0.001    0.000    0.003    0.000 typing.py:1205(__getattr__)
      813    0.002    0.000    0.003    0.000 __init__.py:1003(<lambda>)
      874    0.002    0.000    0.003    0.000 enum.py:70(_is_internal_class)
        1    0.000    0.000    0.003    0.003 templates.py:1(<module>)
        9    0.000    0.000    0.003    0.000 base.py:1025(make_tuple)
       60    0.000    0.000    0.003    0.000 functools.py:521(decorating_function)
       11    0.000    0.000    0.003    0.000 postproc.py:235(remove_dels)
      374    0.001    0.000    0.003    0.000 byteflow.py:2214(has_active_try)
      772    0.002    0.000    0.003    0.000 builder.py:241(position_at_end)
       45    0.000    0.000    0.003    0.000 static_getitem.py:57(match)
      627    0.002    0.000    0.003    0.000 controlflow.py:609(push_state)
      476    0.001    0.000    0.003    0.000 ir.py:596(<genexpr>)
      484    0.001    0.000    0.003    0.000 __init__.py:781(__getitem__)
      139    0.002    0.000    0.003    0.000 module.py:21(_fix_metadata_operands)
      430    0.002    0.000    0.003    0.000 byteflow.py:2036(__hash__)
       11    0.000    0.000    0.003    0.000 interpreter.py:1517(init_first_block)
       11    0.000    0.000    0.003    0.000 targetconfig.py:243(summary)
      794    0.002    0.000    0.003    0.000 <frozen posixpath>:41(_get_sep)
      713    0.002    0.000    0.003    0.000 templates.py:37(__init__)
        1    0.000    0.000    0.003    0.003 ufuncbuilder.py:1(<module>)
        4    0.000    0.000    0.003    0.001 npyimpl.py:725(generate)
       31    0.000    0.000    0.003    0.000 callconv.py:731(_get_try_state)
       62    0.000    0.000    0.003    0.000 __init__.py:869(_open_file_or_url)
        1    0.000    0.000    0.003    0.003 mathimpl.py:404(pow_impl)
        1    0.000    0.000    0.003    0.003 _add_docstring.py:1(<module>)
        9    0.000    0.000    0.003    0.000 pythonapi.py:327(err_set_none)
       15    0.000    0.000    0.003    0.000 dispatcher.py:57(fold_argument_types)
        2    0.000    0.000    0.003    0.001 arrayobj.py:125(get_itemsize)
       50    0.002    0.000    0.003    0.000 inspect.py:3133(_bind)
      267    0.002    0.000    0.003    0.000 inspect.py:2830(__str__)
       11    0.001    0.000    0.003    0.000 byteflow.py:197(_build_cfg)
