LebwohlLasher.py: Size: 100, Steps: 10, T*: 0.500: Order: 0.271, Time: 3.400744 s
         2400320 function calls (2369236 primitive calls) in 12.593 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    48/44    0.017    0.000    0.516    0.012 {built-in method _imp.exec_dynamic}
        2    0.000    0.000    0.515    0.258 qt_compat.py:66(_setup_pyqt5plus)
      227    0.002    0.000    0.453    0.002 artist.py:1413(__init__)
      227    0.154    0.001    0.449    0.002 artist.py:1433(get_aliases)
    20099    0.167    0.000    0.445    0.000 __init__.py:147(check_shape)
        1    0.002    0.002    0.436    0.436 rcsetup.py:1(<module>)
     8489    0.024    0.000    0.427    0.000 enum.py:720(__call__)
    20096    0.117    0.000    0.425    0.000 path.py:202(_update_values)
       76    0.000    0.000    0.421    0.006 __init__.py:226(compile)
        1    0.000    0.000    0.398    0.398 _axes.py:1(<module>)
      175    0.010    0.000    0.390    0.002 enum.py:862(_create_)
      229    0.002    0.000    0.383    0.002 _parser.py:969(parse)
        1    0.000    0.000    0.380    0.380 patches.py:1(<module>)
  708/229    0.014    0.000    0.378    0.002 _parser.py:452(_parse_sub)
 1292/253    0.095    0.000    0.373    0.001 _parser.py:512(_parse)
        1    0.000    0.000    0.356    0.356 __init__.py:41(_setupQtDirectories)
        1    0.000    0.000    0.348    0.348 _base.py:1(<module>)
        1    0.000    0.000    0.343    0.343 signature_bootstrap.py:40(bootstrap)
     13/3    0.000    0.000    0.338    0.113 signature_bootstrap.py:190(exec_module)
        2    0.000    0.000    0.337    0.169 loader.py:1(<module>)
266249/263605    0.328    0.000    0.334    0.000 {built-in method builtins.len}
        2    0.000    0.000    0.327    0.164 backend_bases.py:3497(new_figure_manager)
        2    0.000    0.000    0.321    0.160 backend_bases.py:3506(new_figure_manager_given_figure)
        2    0.000    0.000    0.321    0.160 backend_bases.py:1774(new_manager)
        2    0.000    0.000    0.321    0.160 backend_bases.py:2648(create_with_canvas)
        1    0.000    0.000    0.319    0.319 widgets.py:1(<module>)
        1    0.000    0.000    0.314    0.314 collections.py:1(<module>)
    45515    0.127    0.000    0.313    0.000 __init__.py:781(__getitem__)
        2    0.000    0.000    0.299    0.149 collections.py:1005(draw)
        2    0.298    0.149    0.298    0.149 collections.py:352(draw)
      227    0.094    0.000    0.270    0.001 artist.py:1511(get_setters)
      397    0.010    0.000    0.265    0.001 <frozen importlib._bootstrap>:1240(_find_spec)
       12    0.002    0.000    0.263    0.022 axis.py:1276(_update_ticks)
      210    0.021    0.000    0.259    0.001 enum.py:528(__new__)
        2    0.000    0.000    0.259    0.129 backend_qt.py:231(__init__)
        1    0.000    0.000    0.256    0.256 axes3d.py:1(<module>)
        1    0.252    0.252    0.253    0.253 backend_qt.py:92(_create_qApp)
      381    0.001    0.000    0.234    0.001 <frozen importlib._bootstrap_external>:1524(find_spec)
      381    0.005    0.000    0.233    0.001 <frozen importlib._bootstrap_external>:1495(_get_spec)
        1    0.000    0.000    0.228    0.228 _fontconfig_pattern.py:1(<module>)
     5932    0.022    0.000    0.221    0.000 __init__.py:174(search)
      645    0.022    0.000    0.221    0.000 <frozen importlib._bootstrap_external>:1597(find_spec)
       12    0.000    0.000    0.218    0.018 axis.py:1644(get_major_ticks)
7226/3872    0.024    0.000    0.217    0.000 {built-in method __new__ of type object at 0xb5f449009a68}
    20761    0.114    0.000    0.214    0.000 {built-in method builtins.any}
  128/117    0.002    0.000    0.208    0.002 _docstring.py:122(__call__)
        9    0.000    0.000    0.206    0.023 _base.py:783(__init_subclass__)
       31    0.021    0.001    0.202    0.007 __init__.py:887(_rc_params_in_file)
        1    0.000    0.000    0.200    0.200 pyi_generator.py:1(<module>)
        1    0.000    0.000    0.199    0.199 pyi_generator.py:87(Formatter)
        1    0.003    0.003    0.198    0.198 backend_qt.py:1(<module>)
     3354    0.091    0.000    0.196    0.000 enum.py:254(__set_name__)
        2    0.000    0.000    0.191    0.095 backend_qt.py:660(show)
        2    0.163    0.082    0.191    0.095 {method 'show' of 'PySide6.QtWidgets.QWidget' objects}
    45842    0.120    0.000    0.187    0.000 __init__.py:701(_get)
     3797    0.059    0.000    0.187    0.000 enum.py:390(__setitem__)
       36    0.000    0.000    0.182    0.005 axis.py:1585(_get_tick)
        1    0.000    0.000    0.180    0.180 colors.py:1(<module>)
        3    0.002    0.001    0.179    0.060 core.py:1(<module>)
      317    0.008    0.000    0.177    0.001 <frozen importlib._bootstrap_external>:1066(get_code)
   114657    0.149    0.000    0.170    0.000 {built-in method builtins.isinstance}
      229    0.001    0.000    0.170    0.001 _compiler.py:578(_code)
        1    0.001    0.001    0.167    0.167 _axes.py:67(Axes)
       71    0.004    0.000    0.162    0.002 backend_qt.py:344(mouseMoveEvent)
       14    0.000    0.000    0.159    0.011 _docstring.py:73(__missing__)
        1    0.000    0.000    0.155    0.155 __config__.py:1(<module>)
  383/376    0.004    0.000    0.154    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
 2358/229    0.052    0.000    0.149    0.001 _compiler.py:37(_compile)
     1531    0.005    0.000    0.149    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
        1    0.000    0.000    0.148    0.148 offsetbox.py:1(<module>)
     1626    0.146    0.000    0.147    0.000 {built-in method posix.stat}
    20286    0.085    0.000    0.143    0.000 cbook.py:1347(_to_unmasked_float_array)
      728    0.002    0.000    0.142    0.000 inspect.py:3346(signature)
      728    0.002    0.000    0.140    0.000 inspect.py:3081(from_callable)
  862/728    0.012    0.000    0.137    0.000 inspect.py:2501(_signature_from_callable)
        1    0.000    0.000    0.136    0.136 art3d.py:1(<module>)
       36    0.003    0.000    0.134    0.004 axis.py:59(__init__)
       75    0.002    0.000    0.133    0.002 backend_bases.py:1266(__init__)
   100757    0.132    0.000    0.132    0.000 {method 'startswith' of 'str' objects}
      982    0.005    0.000    0.131    0.000 __init__.py:751(__setitem__)
       71    0.002    0.000    0.130    0.002 backend_bases.py:1384(__init__)
       75    0.001    0.000    0.130    0.002 backend_bases.py:1805(inaxes)
       75    0.002    0.000    0.127    0.002 patches.py:179(contains_point)
    84275    0.117    0.000    0.125    0.000 {built-in method builtins.getattr}
    48/46    0.000    0.000    0.116    0.003 <frozen importlib._bootstrap_external>:1291(create_module)
    48/46    0.083    0.002    0.115    0.003 {built-in method _imp.create_dynamic}
        1    0.000    0.000    0.113    0.113 _arraypad_impl.py:1(<module>)
        1    0.000    0.000    0.112    0.112 _index_tricks_impl.py:1(<module>)
    89210    0.110    0.000    0.110    0.000 {method 'lstrip' of 'str' objects}
        2    0.000    0.000    0.109    0.055 figure.py:785(subplots)
        2    0.000    0.000    0.109    0.055 gridspec.py:249(subplots)
        2    0.000    0.000    0.109    0.054 figure.py:644(add_subplot)
        2    0.000    0.000    0.108    0.054 _base.py:615(__init__)
        2    0.001    0.000    0.105    0.053 core.py:198(read_style_directory)
     6877    0.052    0.000    0.104    0.000 inspect.py:2743(__init__)
        1    0.000    0.000    0.103    0.103 layout.py:1(<module>)
        1    0.000    0.000    0.102    0.102 defmatrix.py:1(<module>)
      695    0.022    0.000    0.102    0.000 inspect.py:2397(_signature_from_function)
        1    0.000    0.000    0.100    0.100 _linalg.py:1(<module>)
        1    0.000    0.000    0.099    0.099 parser.py:1(<module>)
        1    0.000    0.000    0.099    0.099 axis.py:1(<module>)
      200    0.001    0.000    0.098    0.000 pyplot.py:175(_copy_docstring_and_deprecators)
        1    0.000    0.000    0.097    0.097 parser.py:116(__init__)
      317    0.011    0.000    0.096    0.000 <frozen importlib._bootstrap_external>:755(_compile_bytecode)
        1    0.000    0.000    0.095    0.095 lines.py:1(<module>)
       18    0.001    0.000    0.094    0.005 axis.py:367(__init__)
  328/215    0.002    0.000    0.093    0.000 typing.py:392(inner)
        1    0.000    0.000    0.092    0.092 geo.py:1(<module>)
    66699    0.087    0.000    0.087    0.000 {built-in method builtins.min}
       18    0.000    0.000    0.087    0.005 axis.py:428(__init__)
    60300    0.085    0.000    0.085    0.000 __init__.py:167(<genexpr>)
        2    0.000    0.000    0.084    0.042 _base.py:1445(clear)
        2    0.000    0.000    0.084    0.042 _base.py:1313(__clear)
        1    0.001    0.001    0.084    0.084 Image.py:1(<module>)
       94    0.004    0.000    0.084    0.001 __init__.py:1450(_preprocess_data)
      317    0.083    0.000    0.083    0.000 {built-in method marshal.loads}
50200/50166    0.072    0.000    0.083    0.000 {built-in method builtins.hasattr}
      100    0.002    0.000    0.080    0.001 pyplot.py:208(_add_pyplot_note)
      984    0.004    0.000    0.078    0.000 artist.py:1536(is_alias)
    63142    0.078    0.000    0.078    0.000 {method 'append' of 'list' objects}
       28    0.000    0.000    0.077    0.003 axis.py:1606(_copy_tick_props)
    20143    0.050    0.000    0.076    0.000 _parser.py:261(get)
      264    0.001    0.000    0.076    0.000 markers.py:220(__init__)
      456    0.003    0.000    0.075    0.000 artist.py:1530(number_of_parameters)
        1    0.000    0.000    0.074    0.074 cm.py:1(<module>)
      264    0.003    0.000    0.072    0.000 markers.py:299(_set_marker)
      113    0.001    0.000    0.072    0.001 patches.py:307(get_transform)
        1    0.000    0.000    0.071    0.071 multiarray.py:1(<module>)
       84    0.001    0.000    0.070    0.001 lines.py:1352(update_from)
    45842    0.067    0.000    0.067    0.000 {function RcParams.__getitem__ at 0xf8135f838540}
      101    0.005    0.000    0.064    0.001 patches.py:800(get_patch_transform)
    16336    0.042    0.000    0.063    0.000 _parser.py:168(__getitem__)
  4144/84    0.026    0.000    0.062    0.001 copy.py:118(deepcopy)
        2    0.006    0.003    0.062    0.031 backend_qt.py:584(__init__)
      108    0.007    0.000    0.061    0.001 lines.py:301(__init__)
   252/84    0.005    0.000    0.061    0.001 copy.py:217(_deepcopy_dict)
        1    0.001    0.001    0.061    0.061 ExifTags.py:1(<module>)
        1    0.000    0.000    0.060    0.060 polar.py:1(<module>)
        1    0.000    0.000    0.059    0.059 font_manager.py:1(<module>)
      526    0.011    0.000    0.058    0.000 artist.py:1188(_update_props)
     4409    0.026    0.000    0.057    0.000 artist.py:1549(aliased_name)
       75    0.003    0.000    0.057    0.001 path.py:522(contains_point)
      426    0.004    0.000    0.056    0.000 rcsetup.py:332(validate_color)
      326    0.001    0.000    0.055    0.000 artist.py:146(<lambda>)
      643    0.003    0.000    0.054    0.000 colors.py:224(is_color_like)
      326    0.001    0.000    0.054    0.000 artist.py:1237(set)
       48    0.001    0.000    0.052    0.001 __init__.py:1406(_add_data_doc)
      894    0.005    0.000    0.052    0.000 colors.py:278(to_rgba)
        1    0.000    0.000    0.051    0.051 axis3d.py:1(<module>)
       86    0.001    0.000    0.050    0.001 text.py:104(__init__)
16753/16750    0.038    0.000    0.050    0.000 {method 'join' of 'str' objects}
      440    0.001    0.000    0.049    0.000 artist.py:1226(_internal_update)
        3    0.000    0.000    0.048    0.016 __init__.py:707(__getattr__)
      965    0.024    0.000    0.048    0.000 inspect.py:3029(__init__)
        1    0.000    0.000    0.047    0.047 PngImagePlugin.py:1(<module>)
        2    0.000    0.000    0.044    0.022 backend_bases.py:2611(__init__)
   150/75    0.005    0.000    0.044    0.001 transforms.py:2362(frozen)
      238    0.005    0.000    0.044    0.000 typing.py:1269(__init__)
        2    0.004    0.002    0.044    0.022 backend_qt.py:693(__init__)
        1    0.000    0.000    0.043    0.043 __init__.py:245(_check_versions)
      426    0.005    0.000    0.043    0.000 <frozen importlib._bootstrap_external>:1187(get_data)
    34276    0.042    0.000    0.043    0.000 {method 'get' of 'dict' objects}
       19    0.001    0.000    0.042    0.002 rcsetup.py:814(validate_cycler)
        8    0.000    0.000    0.042    0.005 axis.py:534(__get__)
        1    0.000    0.000    0.041    0.041 colorizer.py:1(<module>)
      187    0.003    0.000    0.039    0.000 colors.py:325(_to_rgba_no_colorcycle)
        1    0.000    0.000    0.039    0.039 common.py:1(<module>)
    27913    0.039    0.000    0.039    0.000 {method 'items' of 'dict' objects}
     3397    0.023    0.000    0.038    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
    10236    0.038    0.000    0.038    0.000 {method 'search' of 're.Pattern' objects}
    10532    0.020    0.000    0.038    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.038    0.038 common.py:11(pyparsing_common)
    33506    0.037    0.000    0.037    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.036    0.036 _char_codes.py:1(<module>)
    21003    0.036    0.000    0.036    0.000 {built-in method numpy.asarray}
       50    0.000    0.000    0.036    0.001 typing.py:521(__getitem__)
        1    0.000    0.000    0.035    0.035 textpath.py:1(<module>)
        1    0.007    0.007    0.035    0.035 helpers.py:1(<module>)
     1611    0.012    0.000    0.035    0.000 copy.py:61(copy)
       38    0.012    0.000    0.034    0.001 backend_agg.py:248(_prepare_font)
        2    0.000    0.000    0.034    0.017 version.py:1(<module>)
        1    0.000    0.000    0.034    0.034 _secondary_axes.py:1(<module>)
     3900    0.020    0.000    0.033    0.000 enum.py:79(_is_private)
        1    0.000    0.000    0.033    0.033 contour.py:1(<module>)
       13    0.000    0.000    0.033    0.003 rcsetup.py:426(validate_font_properties)
       10    0.000    0.000    0.033    0.003 _fontconfig_pattern.py:77(parse_fontconfig_pattern)
        1    0.000    0.000    0.033    0.033 quiver.py:1(<module>)
      723    0.019    0.000    0.033    0.000 functools.py:35(update_wrapper)
      689    0.009    0.000    0.033    0.000 <frozen importlib._bootstrap>:304(acquire)
       94    0.002    0.000    0.033    0.000 text.py:157(_reset_visual_defaults)
      383    0.007    0.000    0.033    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
     3151    0.019    0.000    0.033    0.000 _parser.py:312(_class_escape)
       50    0.004    0.000    0.033    0.001 typing.py:753(Literal)
      108    0.032    0.000    0.032    0.000 {built-in method builtins.compile}
        4    0.000    0.000    0.031    0.008 axis.py:2223(_get_tick_boxes_siblings)
       16    0.000    0.000    0.031    0.002 axis.py:946(set_tick_params)
     3460    0.018    0.000    0.031    0.000 enum.py:38(_is_descriptor)
      951    0.008    0.000    0.031    0.000 copy.py:247(_reconstruct)
    22878    0.030    0.000    0.030    0.000 _parser.py:240(__next)
      399    0.002    0.000    0.030    0.000 <frozen importlib._bootstrap>:416(__enter__)
        4    0.000    0.000    0.029    0.007 axis.py:1115(set_clip_path)
        1    0.000    0.000    0.029    0.029 artist.py:1(<module>)
        3    0.000    0.000    0.029    0.010 patches.py:2293(__init_subclass__)
    96/91    0.000    0.000    0.029    0.000 typing.py:515(__getitem__)
        6    0.001    0.000    0.028    0.005 patches.py:2335(pprint_styles)
      113    0.002    0.000    0.028    0.000 rcsetup.py:99(f)
      456    0.028    0.000    0.028    0.000 {built-in method builtins.dir}
        1    0.000    0.000    0.028    0.028 table.py:1(<module>)
       91    0.001    0.000    0.028    0.000 typing.py:694(Union)
        1    0.000    0.000    0.028    0.028 pathlib.py:1(<module>)
      425    0.006    0.000    0.028    0.000 transforms.py:1833(frozen)
      634    0.007    0.000    0.028    0.000 <frozen importlib._bootstrap_external>:486(cache_from_source)
       64    0.003    0.000    0.027    0.000 deprecation.py:414(make_keyword_only)
      265    0.002    0.000    0.027    0.000 overrides.py:144(decorator)
     2703    0.015    0.000    0.027    0.000 cbook.py:468(_strip_comment)
    20283    0.027    0.000    0.027    0.000 path.py:211(vertices)
      593    0.014    0.000    0.027    0.000 _compiler.py:243(_optimize_charset)
1735/1639    0.005    0.000    0.027    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.027    0.027 category.py:1(<module>)
    20183    0.027    0.000    0.027    0.000 path.py:223(codes)
        1    0.000    0.000    0.027    0.027 testing.py:1(<module>)
       46    0.000    0.000    0.027    0.001 core.py:3532(mayReturnEmpty)
        4    0.000    0.000    0.027    0.007 _base.py:3318(grid)
        8    0.000    0.000    0.027    0.003 axis.py:1696(grid)
    48/27    0.000    0.000    0.027    0.001 functools.py:982(__get__)
    42/21    0.000    0.000    0.026    0.001 core.py:3500(re)
     5555    0.019    0.000    0.026    0.000 enum.py:849(__setattr__)
        1    0.000    0.000    0.026    0.026 fractions.py:1(<module>)
        2    0.000    0.000    0.026    0.013 axis.py:2665(_update_label_position)
    20139    0.026    0.000    0.026    0.000 path.py:242(simplify_threshold)
    85/30    0.001    0.000    0.026    0.001 typing.py:1294(__getitem__)
      476    0.006    0.000    0.025    0.000 transforms.py:2499(composite_transform_factory)
 2571/455    0.017    0.000    0.025    0.000 _parser.py:178(getwidth)
    20139    0.025    0.000    0.025    0.000 path.py:254(should_simplify)
     1419    0.010    0.000    0.024    0.000 cbook.py:348(process)
       63    0.007    0.000    0.024    0.000 {built-in method builtins.eval}
        1    0.000    0.000    0.024    0.024 _array_like.py:1(<module>)
      101    0.001    0.000    0.024    0.000 patches.py:934(get_bbox)
        1    0.000    0.000    0.024    0.024 _machar.py:1(<module>)
        2    0.000    0.000    0.024    0.012 axis.py:2438(_update_label_position)
        7    0.003    0.000    0.023    0.003 enum.py:918(_convert_)
        3    0.000    0.000    0.023    0.008 exceptions.py:1(<module>)
      426    0.023    0.000    0.023    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.023    0.023 _parser.py:1(<module>)
       64    0.000    0.000    0.023    0.000 core.py:1610(__add__)
        1    0.000    0.000    0.023    0.023 subprocess.py:1(<module>)
        1    0.001    0.001    0.022    0.022 ExifTags.py:21(Base)
        1    0.000    0.000    0.022    0.022 _dtype_like.py:1(<module>)
      517    0.001    0.000    0.022    0.000 loader.py:67(feature_imported)
     4683    0.013    0.000    0.022    0.000 {built-in method builtins.delattr}
    16338    0.022    0.000    0.022    0.000 {method 'get' of 'mappingproxy' objects}
     2166    0.005    0.000    0.022    0.000 <frozen abc>:117(__instancecheck__)
     9322    0.022    0.000    0.022    0.000 {method 'split' of 'str' objects}
        8    0.000    0.000    0.022    0.003 core.py:6454(__init__)
       65    0.001    0.000    0.022    0.000 core.py:4495(__init__)
        1    0.000    0.000    0.021    0.021 fromnumeric.py:1(<module>)
        1    0.000    0.000    0.021    0.021 version.py:310(Version)
     28/7    0.000    0.000    0.021    0.003 core.py:5163(leave_whitespace)
       24    0.000    0.000    0.021    0.001 ticker.py:2228(__call__)
      261    0.002    0.000    0.021    0.000 rcsetup.py:304(validate_color_for_prop_cycle)
      517    0.001    0.000    0.021    0.000 feature.py:134(feature_imported)
      412    0.009    0.000    0.021    0.000 cbook.py:1752(normalize_kwargs)
        1    0.000    0.000    0.021    0.021 LebwohlLasher.py:33(initdat)
        4    0.000    0.000    0.021    0.005 axis.py:845(clear)
       12    0.000    0.000    0.020    0.002 core.py:1274(parse_string)
      242    0.010    0.000    0.020    0.000 typing.py:262(_collect_parameters)
     4685    0.014    0.000    0.020    0.000 _parser.py:176(append)
        1    0.000    0.000    0.020    0.020 socket.py:1(<module>)
      290    0.001    0.000    0.020    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
      179    0.002    0.000    0.020    0.000 transforms.py:805(from_extents)
        1    0.000    0.000    0.020    0.020 scale.py:1(<module>)
      445    0.002    0.000    0.020    0.000 core.py:575(copy)
     4948    0.011    0.000    0.019    0.000 {built-in method builtins.sorted}
       16    0.002    0.000    0.019    0.001 backend_qt.py:738(_icon)
     5427    0.013    0.000    0.019    0.000 _parser.py:164(__len__)
       38    0.001    0.000    0.019    0.001 feature.py:150(_mod_uses_pyside)
       24    0.000    0.000    0.019    0.001 ticker.py:2232(tick_values)
      682    0.002    0.000    0.019    0.000 <frozen importlib._bootstrap>:632(cached)
      229    0.004    0.000    0.019    0.000 _compiler.py:516(_compile_info)
        1    0.000    0.000    0.018    0.018 legend.py:1(<module>)
  644/620    0.002    0.000    0.018    0.000 contextlib.py:132(__enter__)
     1328    0.003    0.000    0.018    0.000 artist.py:414(pchanged)
       94    0.001    0.000    0.018    0.000 text.py:1316(set_fontproperties)
       38    0.000    0.000    0.018    0.000 inspect.py:1279(getsource)
     59/7    0.001    0.000    0.018    0.003 core.py:4325(leave_whitespace)
       24    0.002    0.000    0.018    0.001 ticker.py:2159(_raw_ticks)
      326    0.002    0.000    0.018    0.000 transforms.py:1341(__add__)
        1    0.000    0.000    0.018    0.018 cm.py:32(_gen_cmap_registry)
        1    0.001    0.001    0.017    0.017 _fontconfig_pattern.py:55(_make_fontconfig_parser)
      226    0.001    0.000    0.017    0.000 _parser.py:98(closegroup)
      365    0.002    0.000    0.017    0.000 <frozen importlib._bootstrap_external>:615(_get_cached)
       72    0.017    0.000    0.017    0.000 lines.py:758(draw)
      118    0.001    0.000    0.017    0.000 font_manager.py:556(wrapper)
       24    0.005    0.000    0.017    0.001 util.py:242(_collapse_string_to_ranges)
      148    0.001    0.000    0.017    0.000 {built-in method builtins.all}
       19    0.000    0.000    0.017    0.001 rcsetup.py:677(cycler)
       42    0.001    0.000    0.017    0.000 font_manager.py:1293(findfont)
     2166    0.004    0.000    0.017    0.000 {built-in method _abc._abc_instancecheck}
     8626    0.013    0.000    0.017    0.000 _parser.py:256(match)
      472    0.005    0.000    0.017    0.000 typing.py:175(_type_check)
   129/61    0.001    0.000    0.016    0.000 core.py:4422(copy)
        2    0.009    0.004    0.016    0.008 quiver.py:653(_make_verts)
      806    0.007    0.000    0.016    0.000 transforms.py:1887(__init__)
       86    0.001    0.000    0.016    0.000 text.py:194(update)
       38    0.000    0.000    0.016    0.000 inspect.py:1258(getsourcelines)
       11    0.009    0.001    0.016    0.001 LebwohlLasher.py:182(get_order)
       64    0.001    0.000    0.016    0.000 util.py:450(replaced_by_pep8)
     7567    0.016    0.000    0.016    0.000 {method 'expandtabs' of 'str' objects}
6676/6150    0.010    0.000    0.016    0.000 artist.py:315(stale)
        1    0.000    0.000    0.016    0.016 _tricontour.py:1(<module>)
        4    0.000    0.000    0.016    0.004 spines.py:142(get_window_extent)
       39    0.001    0.000    0.016    0.000 colors.py:1081(from_list)
        1    0.000    0.000    0.015    0.015 printoptions.py:1(<module>)
      202    0.002    0.000    0.015    0.000 enum.py:513(__prepare__)
      141    0.000    0.000    0.015    0.000 core.py:4523(<genexpr>)
      458    0.004    0.000    0.015    0.000 enum.py:1561(__and__)
     3900    0.010    0.000    0.015    0.000 enum.py:59(_is_sunder)
    10460    0.015    0.000    0.015    0.000 {method 'pop' of 'list' objects}
       38    0.000    0.000    0.015    0.000 inspect.py:1070(findsource)
    85/30    0.001    0.000    0.015    0.000 typing.py:1326(_determine_new_args)
        4    0.000    0.000    0.015    0.004 axis.py:761(_set_scale)
        4    0.000    0.000    0.015    0.004 scale.py:120(set_default_locators_and_formatters)
     1076    0.004    0.000    0.015    0.000 _compiler.py:403(_simple)
     3714    0.010    0.000    0.015    0.000 enum.py:48(_is_dunder)
        1    0.000    0.000    0.015    0.015 shutil.py:1(<module>)
    85/30    0.002    0.000    0.015    0.000 typing.py:1355(_make_substitution)
       12    0.000    0.000    0.015    0.001 axis.py:1527(get_minorticklocs)
        1    0.000    0.000    0.015    0.015 figureoptions.py:1(<module>)
   306/12    0.003    0.000    0.014    0.001 core.py:916(_parseNoCache)
      689    0.003    0.000    0.014    0.000 <frozen importlib._bootstrap>:162(__enter__)
    72/12    0.000    0.000    0.014    0.001 core.py:4605(parseImpl)
       15    0.000    0.000    0.014    0.001 core.py:1770(__or__)
       44    0.005    0.000    0.014    0.000 __init__.py:355(namedtuple)
     1630    0.005    0.000    0.014    0.000 typing.py:1215(__setattr__)
     3797    0.009    0.000    0.014    0.000 enum.py:70(_is_internal_class)
       15    0.000    0.000    0.014    0.001 core.py:4838(__init__)
       33    0.000    0.000    0.014    0.000 linecache.py:36(getlines)
      133    0.000    0.000    0.014    0.000 font_manager.py:677(_from_any)
       32    0.000    0.000    0.014    0.000 linecache.py:83(updatecache)
        1    0.000    0.000    0.013    0.013 spines.py:1(<module>)
 1977/381    0.004    0.000    0.013    0.000 <frozen abc>:121(__subclasscheck__)
      356    0.004    0.000    0.013    0.000 inspect.py:801(_finddoc)
        1    0.000    0.000    0.013    0.013 axes3d.py:41(Axes3D)
        7    0.000    0.000    0.013    0.002 core.py:3167(__init__)
        1    0.000    0.000    0.013    0.013 texmanager.py:1(<module>)
