LebwohlLasher.py: Size: 100, Steps: 10, T*: 0.500: Order: 0.276, Time: 4.300005 s
         3701604 function calls (3627276 primitive calls) in 51.261 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       31    0.001    0.000    0.004    0.000 core.py:2883(__new__)
        1    0.000    0.000    0.004    0.004 ipaddress.py:2382(_IPv6Constants)
      348    0.001    0.000    0.004    0.000 fromnumeric.py:3190(min)
        1    0.000    0.000    0.004    0.004 expat.py:1(<module>)
        2    0.000    0.000    0.004    0.002 axis.py:2598(__init__)
      104    0.003    0.000    0.004    0.000 pathlib.py:358(__init__)
       35    0.000    0.000    0.004    0.000 ipaddress.py:2306(__init__)
       44    0.001    0.000    0.004    0.000 tokenize.py:453(open)
     1486    0.003    0.000    0.004    0.000 artist.py:723(get_figure)
      405    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap>:445(cb)
      120    0.001    0.000    0.004    0.000 backend_bases.py:1514(_mouse_handler)
      658    0.001    0.000    0.004    0.000 {built-in method fromkeys}
      108    0.001    0.000    0.004    0.000 lines.py:1158(set_linestyle)
      690    0.002    0.000    0.004    0.000 _mathtext_data.py:1724(<genexpr>)
        1    0.000    0.000    0.004    0.004 _arraysetops_impl.py:1(<module>)
        6    0.000    0.000    0.004    0.001 getlimits.py:36(__init__)
  152/144    0.002    0.000    0.004    0.000 spines.py:346(get_spine_transform)
        1    0.000    0.000    0.004    0.004 bz2.py:1(<module>)
        1    0.000    0.000    0.004    0.004 figure.py:118(FigureBase)
      417    0.001    0.000    0.004    0.000 __init__.py:1342(is_interactive)
       36    0.001    0.000    0.004    0.000 ticker.py:785(_set_order_of_magnitude)
      324    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1206(path_stats)
 1107/583    0.003    0.000    0.004    0.000 transforms.py:2401(<lambda>)
        3    0.000    0.000    0.004    0.001 warnings.py:133(filterwarnings)
       50    0.000    0.000    0.004    0.000 pathlib.py:407(_load_parts)
     1180    0.004    0.000    0.004    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       31    0.000    0.000    0.004    0.000 pathlib.py:1081(glob)
       24    0.000    0.000    0.004    0.000 cbook.py:597(_get_data_path)
      254    0.002    0.000    0.004    0.000 font_manager.py:876(set_size)
       11    0.002    0.000    0.004    0.000 _linalg.py:1383(eig)
  108/107    0.000    0.000    0.003    0.000 {method 'view' of 'numpy.ndarray' objects}
       18    0.000    0.000    0.003    0.000 axis.py:395(_apply_tickdir)
      484    0.001    0.000    0.003    0.000 _methods.py:45(_amin)
        1    0.000    0.000    0.003    0.003 dviread.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _cm_multivar.py:1(<module>)
      208    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:703(_validate_timestamp_pyc)
      264    0.001    0.000    0.003    0.000 markers.py:275(_set_fillstyle)
       22    0.000    0.000    0.003    0.000 core.py:5936(parseImpl)
        1    0.000    0.000    0.003    0.003 __init__.py:436(PercentStyle)
       18    0.000    0.000    0.003    0.000 colors.py:2214(process_value)
      226    0.001    0.000    0.003    0.000 transforms.py:1109(get_points)
     2578    0.003    0.000    0.003    0.000 {method 'values' of 'dict' objects}
        6    0.000    0.000    0.003    0.001 axis.py:2464(_update_offset_text_position)
      697    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:74(__new__)
      176    0.003    0.000    0.003    0.000 transforms.py:366(bounds)
      166    0.000    0.000    0.003    0.000 font_manager.py:850(set_stretch)
      108    0.001    0.000    0.003    0.000 transforms.py:1613(transform_path_non_affine)
     1850    0.003    0.000    0.003    0.000 {built-in method numpy.asanyarray}
        6    0.000    0.000    0.003    0.001 quiver.py:551(_init)
     1298    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
      144    0.001    0.000    0.003    0.000 transforms.py:300(xmin)
       86    0.001    0.000    0.003    0.000 font_manager.py:1586(get_font)
        1    0.000    0.000    0.003    0.003 signature_bootstrap.py:150(prepare_zipfile)
      356    0.001    0.000    0.003    0.000 axis.py:753(get_transform)
      132    0.001    0.000    0.003    0.000 patches.py:115(_process_radius)
        2    0.000    0.000    0.003    0.002 _base.py:2349(add_collection)
      396    0.002    0.000    0.003    0.000 cbook.py:1334(is_math_text)
      195    0.001    0.000    0.003    0.000 inspect.py:2030(_signature_get_user_defined_method)
        1    0.000    0.000    0.003    0.003 layout_engine.py:1(<module>)
        6    0.000    0.000    0.003    0.001 colors.py:717(__call__)
       46    0.001    0.000    0.003    0.000 core.py:3051(__array_finalize__)
     2352    0.003    0.000    0.003    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.003    0.003 _twodim_base_impl.py:1(<module>)
      392    0.002    0.000    0.003    0.000 __init__.py:101(find_spec)
        1    0.000    0.000    0.003    0.003 _text_helpers.py:1(<module>)
       39    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1460(_path_hooks)
      357    0.001    0.000    0.003    0.000 transforms.py:1870(inverted)
     2452    0.003    0.000    0.003    0.000 {method 'endswith' of 'str' objects}
     2599    0.003    0.000    0.003    0.000 {method 'find' of 'bytearray' objects}
        2    0.000    0.000    0.003    0.002 quiver.py:589(set_UVC)
        1    0.000    0.000    0.003    0.003 tz.py:1(<module>)
      141    0.000    0.000    0.003    0.000 typing.py:317(_deduplicate)
      239    0.002    0.000    0.003    0.000 core.py:491(__init__)
       12    0.000    0.000    0.003    0.000 patches.py:654(get_window_extent)
       86    0.000    0.000    0.003    0.000 __init__.py:259(make_alias)
       24    0.000    0.000    0.003    0.000 core.py:6860(array)
        6    0.001    0.000    0.003    0.001 colors.py:745(_get_rgba_and_mask)
      314    0.002    0.000    0.003    0.000 _compiler.py:391(_mk_bitmap)
     2684    0.003    0.000    0.003    0.000 {built-in method _imp.acquire_lock}
       71    0.001    0.000    0.003    0.000 inspect.py:2124(_signature_bound_method)
      229    0.003    0.000    0.003    0.000 _parser.py:953(fix_flags)
      324    0.001    0.000    0.003    0.000 font_manager.py:784(set_family)
       18    0.000    0.000    0.003    0.000 axis.py:456(_apply_tickdir)
     2684    0.003    0.000    0.003    0.000 {built-in method _imp.release_lock}
        8    0.000    0.000    0.003    0.000 backend_bases.py:1946(get_width_height)
        2    0.003    0.001    0.003    0.001 backend_agg.py:63(__init__)
       40    0.000    0.000    0.003    0.000 getlimits.py:113(_float_to_str)
      144    0.001    0.000    0.003    0.000 transforms.py:617(translated)
       72    0.000    0.000    0.003    0.000 lines.py:746(_get_transformed_path)
      191    0.001    0.000    0.003    0.000 <frozen posixpath>:71(join)
      908    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:645(parent)
        1    0.000    0.000    0.003    0.003 decimal.py:1(<module>)
        1    0.001    0.001    0.003    0.003 helpers.py:176(one_of)
      500    0.002    0.000    0.003    0.000 artist.py:448(get_transform)
        4    0.000    0.000    0.003    0.001 axis.py:2602(_init)
       26    0.000    0.000    0.003    0.000 transforms.py:1574(get_matrix)
      529    0.003    0.000    0.003    0.000 {method '__exit__' of '_io._IOBase' objects}
        4    0.000    0.000    0.003    0.001 backend_bases.py:1603(_allow_interrupt)
      910    0.002    0.000    0.003    0.000 _parser.py:83(groups)
      132    0.000    0.000    0.003    0.000 pathlib.py:437(__str__)
       99    0.001    0.000    0.003    0.000 font_manager.py:1251(score_weight)
      276    0.001    0.000    0.003    0.000 transforms.py:2217(transform_non_affine)
      226    0.001    0.000    0.003    0.000 _parser.py:86(opengroup)
      319    0.001    0.000    0.003    0.000 transforms.py:2413(transform_non_affine)
       36    0.000    0.000    0.003    0.000 spines.py:235(_adjust_location)
      697    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:82(remove)
        1    0.000    0.000    0.003    0.003 TiffTags.py:1(<module>)
     1399    0.003    0.000    0.003    0.000 enum.py:1291(value)
      813    0.002    0.000    0.003    0.000 __init__.py:1003(<lambda>)
        8    0.000    0.000    0.003    0.000 transforms.py:325(max)
      390    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:1128(find_spec)
       72    0.000    0.000    0.003    0.000 lines.py:731(_transform_path)
      150    0.001    0.000    0.003    0.000 transforms.py:315(ymax)
      413    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
        1    0.000    0.000    0.003    0.003 __init__.py:1313(__init__)
      254    0.001    0.000    0.003    0.000 lines.py:89(_scale_dashes)
       94    0.000    0.000    0.003    0.000 text.py:1040(set_linespacing)
        1    0.000    0.000    0.003    0.003 ipaddress.py:1569(_IPv4Constants)
   193/93    0.001    0.000    0.003    0.000 core.py:2185(__str__)
       13    0.000    0.000    0.003    0.000 typing.py:1546(__getitem__)
      697    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:173(__exit__)
      392    0.001    0.000    0.003    0.000 scale.py:132(get_transform)
      108    0.000    0.000    0.003    0.000 lines.py:752(set_transform)
        1    0.001    0.001    0.003    0.003 __init__.py:845(copy)
      310    0.001    0.000    0.003    0.000 function_base.py:473(_add_docstring)
        1    0.000    0.000    0.003    0.003 __init__.py:1429(_RealGetContents)
1652/1644    0.002    0.000    0.003    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.003    0.003 _type_check_impl.py:1(<module>)
       12    0.000    0.000    0.003    0.000 path.py:627(get_extents)
        4    0.000    0.000    0.003    0.001 axis.py:2378(_init)
      166    0.001    0.000    0.003    0.000 font_manager.py:798(set_style)
      514    0.002    0.000    0.003    0.000 _parser.py:449(_uniq)
      328    0.001    0.000    0.003    0.000 typing.py:1205(__getattr__)
       86    0.000    0.000    0.003    0.000 {method 'clip' of 'numpy.ndarray' objects}
      197    0.001    0.000    0.003    0.000 {method 'all' of 'numpy.ndarray' objects}
  190/114    0.001    0.000    0.003    0.000 _base.py:964(get_xaxis_transform)
       64    0.001    0.000    0.003    0.000 core.py:5120(__init__)
       21    0.000    0.000    0.002    0.000 ipaddress.py:1502(__init__)
      238    0.001    0.000    0.002    0.000 artist.py:1055(set_visible)
      110    0.001    0.000    0.002    0.000 _stride_tricks_impl.py:481(broadcast_arrays)
        2    0.000    0.000    0.002    0.001 backend_qt.py:565(closeEvent)
        1    0.000    0.000    0.002    0.002 uuid.py:1(<module>)
      110    0.000    0.000    0.002    0.000 transforms.py:786(unit)
      144    0.001    0.000    0.002    0.000 transforms.py:310(xmax)
       75    0.001    0.000    0.002    0.000 typing.py:892(__init__)
     2399    0.002    0.000    0.002    0.000 typing.py:1273(<genexpr>)
     10/4    0.000    0.000    0.002    0.001 core.py:4848(streamline)
       55    0.001    0.000    0.002    0.000 pathlib.py:387(_parse_path)
       11    0.000    0.000    0.002    0.000 typing.py:1291(__ror__)
      144    0.001    0.000    0.002    0.000 transforms.py:305(ymin)
      166    0.001    0.000    0.002    0.000 font_manager.py:811(set_variant)
        1    0.000    0.000    0.002    0.002 calendar.py:1(<module>)
        1    0.000    0.000    0.002    0.002 platform.py:1(<module>)
        1    0.000    0.000    0.002    0.002 figure.py:2424(Figure)
        1    0.000    0.000    0.002    0.002 printoptions.py:1(<module>)
        2    0.000    0.000    0.002    0.001 {method 'emit' of 'PySide6.QtCore.SignalInstance' objects}
      144    0.001    0.000    0.002    0.000 text.py:901(get_unitless_position)
       99    0.001    0.000    0.002    0.000 font_manager.py:1175(score_family)
       39    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1648(_fill_cache)
       19    0.000    0.000    0.002    0.000 arrayprint.py:1704(_array_str_implementation)
       12    0.000    0.000    0.002    0.000 dataclasses.py:449(_create_fn)
       86    0.000    0.000    0.002    0.000 artist.py:1124(set_zorder)
       25    0.001    0.000    0.002    0.000 dtypes.py:30(_add_dtype_helper)
       81    0.000    0.000    0.002    0.000 pathlib.py:551(drive)
      398    0.001    0.000    0.002    0.000 <frozen codecs>:319(decode)
        1    0.000    0.000    0.002    0.002 mapping.py:1(<module>)
      350    0.002    0.000    0.002    0.000 {function FigureCanvasQT.eventFilter at 0xf5afa3d57ce0}
       13    0.000    0.000    0.002    0.000 typing.py:1560(__getitem_inner__)
        1    0.000    0.000    0.002    0.002 BmpImagePlugin.py:1(<module>)
      223    0.001    0.000    0.002    0.000 enum.py:956(_check_for_existing_members_)
        1    0.000    0.000    0.002    0.002 _nanfunctions_impl.py:1(<module>)
       18    0.000    0.000    0.002    0.000 axis.py:389(_get_text1_transform)
      269    0.001    0.000    0.002    0.000 _methods.py:66(_all)
      108    0.000    0.000    0.002    0.000 lines.py:1241(set_markerfacecolor)
       62    0.000    0.000    0.002    0.000 __init__.py:869(_open_file_or_url)
     1716    0.002    0.000    0.002    0.000 transforms.py:1040(get_points)
       19    0.000    0.000    0.002    0.000 arrayprint.py:564(wrapper)
      931    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
  190/114    0.000    0.000    0.002    0.000 _base.py:1046(get_yaxis_transform)
     2222    0.002    0.000    0.002    0.000 {built-in method builtins.chr}
       52    0.000    0.000    0.002    0.000 ipaddress.py:1929(__init__)
        2    0.001    0.000    0.002    0.001 backend_qt.py:630(_widgetclosed)
        2    0.000    0.000    0.002    0.001 _base.py:3677(set_xbound)
      306    0.001    0.000    0.002    0.000 results.py:182(__new__)
        2    0.000    0.000    0.002    0.001 backend_qt.py:382(keyReleaseEvent)
      763    0.001    0.000    0.002    0.000 {built-in method from_bytes}
       18    0.000    0.000    0.002    0.000 axis.py:392(_get_text2_transform)
      243    0.001    0.000    0.002    0.000 inspect.py:2830(__str__)
        1    0.000    0.000    0.002    0.002 datetime.py:1(<module>)
       86    0.001    0.000    0.002    0.000 _methods.py:98(_clip)
      120    0.001    0.000    0.002    0.000 backend_qt.py:807(set_message)
        1    0.001    0.001    0.002    0.002 ImageFile.py:1(<module>)
       52    0.001    0.000    0.002    0.000 core.py:3026(_update_from)
      212    0.002    0.000    0.002    0.000 transforms.py:354(height)
      748    0.002    0.000    0.002    0.000 ast.py:257(iter_fields)
        6    0.002    0.000    0.002    0.000 _function_base_impl.py:1671(angle)
      180    0.001    0.000    0.002    0.000 path.py:162(_fast_from_codes_and_verts)
        1    0.000    0.000    0.002    0.002 encoder.py:1(<module>)
        1    0.001    0.001    0.002    0.002 arrayprint.py:1(<module>)
       72    0.000    0.000    0.002    0.000 markers.py:345(get_transform)
       15    0.000    0.000    0.002    0.000 core.py:686(set_parse_action)
     1586    0.002    0.000    0.002    0.000 {method 'lower' of 'str' objects}
       50    0.001    0.000    0.002    0.000 typing.py:361(_flatten_literal_params)
        1    0.000    0.000    0.002    0.002 _globals.py:1(<module>)
      649    0.001    0.000    0.002    0.000 inspect.py:302(isclass)
       39    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1689(path_hook_for_FileFinder)
       10    0.000    0.000    0.002    0.000 _base.py:2624(_process_unit_info)
        1    0.000    0.000    0.002    0.002 artist.py:1407(ArtistInspector)
        1    0.000    0.000    0.002    0.002 heapq.py:1(<module>)
      693    0.001    0.000    0.002    0.000 typing.py:1279(__eq__)
        2    0.000    0.000    0.002    0.001 signature_bootstrap.py:49(ensure_shibokensupport)
        1    0.000    0.000    0.002    0.002 _shape_base_impl.py:1(<module>)
       38    0.000    0.000    0.002    0.000 transforms.py:1325(__init_subclass__)
      599    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
      383    0.001    0.000    0.002    0.000 socket.py:79(<lambda>)
      105    0.001    0.000    0.002    0.000 fromnumeric.py:89(_wrapreduction_any_all)
      509    0.001    0.000    0.002    0.000 _inspect.py:13(ismethod)
     1793    0.002    0.000    0.002    0.000 font_manager.py:762(get_size)
  499/401    0.001    0.000    0.002    0.000 typing.py:1285(__hash__)
        2    0.000    0.000    0.002    0.001 collections.py:1181(__init__)
        4    0.002    0.000    0.002    0.000 backend_bases.py:1711(__init__)
       19    0.002    0.000    0.002    0.000 arrayprint.py:1697(_guarded_repr_or_str)
      300    0.001    0.000    0.002    0.000 __init__.py:1354(_val_or_rc)
      384    0.001    0.000    0.002    0.000 socket.py:84(<lambda>)
       18    0.000    0.000    0.002    0.000 _base.py:992(get_xaxis_text1_transform)
     1721    0.002    0.000    0.002    0.000 font_manager.py:717(get_family)
       13    0.000    0.000    0.002    0.000 __init__.py:983(read)
       12    0.000    0.000    0.002    0.000 backend_bases.py:2910(_wait_cursor_for_draw_cm)
        5    0.000    0.000    0.002    0.000 pathlib.py:1228(resolve)
      309    0.001    0.000    0.002    0.000 _shape_base_impl.py:624(_column_stack_dispatcher)
       18    0.000    0.000    0.002    0.000 _base.py:1019(get_xaxis_text2_transform)
      385    0.001    0.000    0.002    0.000 socket.py:89(<lambda>)
      276    0.001    0.000    0.002    0.000 cbook.py:259(__init__)
     1507    0.002    0.000    0.002    0.000 {method '__exit__' of '_thread.RLock' objects}
     1635    0.002    0.000    0.002    0.000 font_manager.py:754(get_stretch)
      386    0.001    0.000    0.002    0.000 socket.py:94(<lambda>)
      551    0.001    0.000    0.002    0.000 cbook.py:1860(_str_equal)
       83    0.000    0.000    0.002    0.000 fromnumeric.py:2589(all)
        6    0.000    0.000    0.002    0.000 <frozen posixpath>:423(realpath)
       39    0.002    0.000    0.002    0.000 {built-in method posix.listdir}
     1890    0.002    0.000    0.002    0.000 __init__.py:887(<lambda>)
       88    0.000    0.000    0.002    0.000 text.py:1108(set_fontsize)
       13    0.001    0.000    0.002    0.000 typing.py:1855(__new__)
     1614    0.002    0.000    0.002    0.000 {method 'isupper' of 'str' objects}
       21    0.000    0.000    0.002    0.000 core.py:264(_trim_arity)
      216    0.001    0.000    0.002    0.000 transforms.py:2209(<lambda>)
       18    0.000    0.000    0.002    0.000 axis.py:453(_get_text2_transform)
      135    0.001    0.000    0.002    0.000 core.py:2250(__eq__)
       49    0.000    0.000    0.002    0.000 core.py:137(get_object_signature)
        1    0.000    0.000    0.002    0.002 struct.py:1(<module>)
       42    0.001    0.000    0.002    0.000 cbook.py:293(connect)
      144    0.001    0.000    0.002    0.000 lines.py:982(_get_markerfacecolor)
       14    0.000    0.000    0.002    0.000 hashlib.py:126(__get_openssl_constructor)
      460    0.001    0.000    0.002    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.002    0.002 __init__.py:599(matplotlib_fname)
     1635    0.002    0.000    0.002    0.000 font_manager.py:733(get_style)
      128    0.000    0.000    0.002    0.000 __init__.py:336(wrapper)
        8    0.000    0.000    0.002    0.000 colors.py:2563(make_norm_from_scale)
       13    0.000    0.000    0.002    0.000 __init__.py:1065(_read1)
        2    0.000    0.000    0.002    0.001 collections.py:78(__init__)
       83    0.001    0.000    0.002    0.000 {built-in method builtins.sum}
       14    0.000    0.000    0.002    0.000 _base.py:1185(_set_position)
        1    0.001    0.001    0.002    0.002 hmac.py:1(<module>)
        1    0.000    0.000    0.002    0.002 lzma.py:1(<module>)
       62    0.000    0.000    0.002    0.000 pathlib.py:583(name)
      840    0.001    0.000    0.002    0.000 {method 'extend' of 'list' objects}
       14    0.001    0.000    0.002    0.000 _linalg.py:557(inv)
       18    0.000    0.000    0.002    0.000 axis.py:450(_get_text1_transform)
    375/1    0.001    0.000    0.002    0.002 __config__.py:19(_cleanup)
  306/282    0.001    0.000    0.002    0.000 results.py:205(__init__)
      405    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:232(__init__)
      466    0.001    0.000    0.002    0.000 transforms.py:2121(transform)
        1    0.000    0.000    0.002    0.002 dates.py:1(<module>)
      288    0.001    0.000    0.002    0.000 text.py:687(_get_wrapped_text)
      509    0.001    0.000    0.002    0.000 _inspect.py:26(isfunction)
       48    0.001    0.000    0.002    0.000 cbook.py:2206(_g_sig_digits)
        2    0.000    0.000    0.002    0.001 _base.py:3752(set_xlim)
     1635    0.002    0.000    0.002    0.000 font_manager.py:739(get_variant)
     1635    0.002    0.000    0.002    0.000 font_manager.py:745(get_weight)
       19    0.000    0.000    0.002    0.000 typing.py:1485(copy_with)
        3    0.000    0.000    0.002    0.001 _version.py:54(__init__)
        2    0.000    0.000    0.002    0.001 _base.py:3930(set_ybound)
        1    0.000    0.000    0.002    0.002 axis3d.py:38(Axis)
     1306    0.002    0.000    0.002    0.000 __init__.py:681(_set)
      490    0.001    0.000    0.002    0.000 _inspect.py:41(iscode)
       44    0.001    0.000    0.002    0.000 tokenize.py:360(detect_encoding)
     1537    0.002    0.000    0.002    0.000 font_manager.py:768(get_file)
        1    0.000    0.000    0.002    0.002 scimath.py:1(<module>)
       16    0.000    0.000    0.002    0.000 _base.py:4453(get_children)
       88    0.000    0.000    0.002    0.000 {method 'decode' of 'bytes' objects}
       72    0.001    0.000    0.002    0.000 transforms.py:2752(__init__)
       30    0.000    0.000    0.002    0.000 __init__.py:2149(getLogger)
     1736    0.002    0.000    0.002    0.000 typing.py:781(<genexpr>)
      152    0.000    0.000    0.002    0.000 pathlib.py:569(_tail)
      182    0.001    0.000    0.002    0.000 text.py:1259(set_verticalalignment)
     1500    0.002    0.000    0.002    0.000 {built-in method _thread.get_ident}
      568    0.001    0.000    0.002    0.000 typing.py:962(__eq__)
      120    0.001    0.000    0.002    0.000 {method 'buttons' of 'PySide6.QtGui.QSinglePointEvent' objects}
        1    0.000    0.000    0.002    0.002 importhandler.py:1(<module>)
       43    0.001    0.000    0.002    0.000 function_base.py:26(linspace)
       30    0.000    0.000    0.002    0.000 pathlib.py:200(_select_from)
        4    0.000    0.000    0.002    0.000 patches.py:748(__init__)
       67    0.000    0.000    0.002    0.000 pathlib.py:380(with_segments)
     1536    0.002    0.000    0.002    0.000 font_manager.py:926(get_math_fontfamily)
       12    0.000    0.000    0.002    0.000 axis.py:1738(update_units)
        2    0.002    0.001    0.002    0.001 {method 'close' of '_io.BufferedRandom' objects}
       83    0.000    0.000    0.002    0.000 {method 'sum' of 'numpy.ndarray' objects}
     1039    0.002    0.000    0.002    0.000 artist.py:853(get_visible)
        6    0.000    0.000    0.002    0.000 quiver.py:630(_set_transform)
        2    0.000    0.000    0.002    0.001 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.002    0.002 base64.py:1(<module>)
      436    0.001    0.000    0.002    0.000 text.py:1216(set_y)
       31    0.000    0.000    0.002    0.000 ipaddress.py:1286(__init__)
       18    0.000    0.000    0.002    0.000 _base.py:1101(get_yaxis_text2_transform)
        2    0.000    0.000    0.002    0.001 backend_qt.py:155(prepare_notifier)
       74    0.000    0.000    0.002    0.000 transforms.py:2667(__init__)
      413    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
     1218    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
      392    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:982(find_spec)
      182    0.001    0.000    0.002    0.000 text.py:1010(set_horizontalalignment)
    24/12    0.000    0.000    0.002    0.000 units.py:164(get_converter)
        2    0.000    0.000    0.002    0.001 backend_bases.py:1499(__init__)
     1100    0.001    0.000    0.002    0.000 _parser.py:172(__setitem__)
        1    0.000    0.000    0.002    0.002 traceback.py:221(extract_stack)
       29    0.001    0.000    0.002    0.000 __init__.py:416(by_key)
      171    0.001    0.000    0.002    0.000 <frozen posixpath>:60(isabs)
      436    0.001    0.000    0.002    0.000 text.py:1205(set_x)
      322    0.001    0.000    0.002    0.000 rcsetup.py:893(_convert_validator_spec)
      108    0.000    0.000    0.002    0.000 lines.py:1143(set_linewidth)
        1    0.000    0.000    0.002    0.002 JpegImagePlugin.py:1(<module>)
        1    0.000    0.000    0.002    0.002 traceback.py:377(extract)
       18    0.000    0.000    0.002    0.000 _base.py:1074(get_yaxis_text1_transform)
       22    0.000    0.000    0.002    0.000 core.py:4648(_generateDefaultName)
        1    0.000    0.000    0.002    0.002 scale.py:748(_get_scale_docs)
       13    0.000    0.000    0.002    0.000 __init__.py:1587(open)
        1    0.000    0.000    0.002    0.002 traceback.py:399(_extract_from_extended_frame_gen)
       11    0.000    0.000    0.002    0.000 typing.py:1476(__getitem__)
       72    0.001    0.000    0.002    0.000 ticker.py:2027(le)
       26    0.000    0.000    0.002    0.000 core.py:7065(__init__)
        1    0.000    0.000    0.002    0.002 TiffTags.py:444(_populate)
       97    0.001    0.000    0.002    0.000 getlimits.py:494(__new__)
      132    0.000    0.000    0.002    0.000 inspect.py:1845(getattr_static)
        8    0.000    0.000    0.002    0.000 backend_qt.py:282(set_cursor)
      793    0.002    0.000    0.002    0.000 transforms.py:1809(get_affine)
        1    0.000    0.000    0.002    0.002 markers.py:1(<module>)
        4    0.000    0.000    0.002    0.000 core.py:1687(__mul__)
       98    0.001    0.000    0.002    0.000 text.py:1227(set_rotation)
        2    0.000    0.000    0.002    0.001 quiver.py:572(get_datalim)
      229    0.001    0.000    0.002    0.000 _parser.py:231(__init__)
      126    0.001    0.000    0.002    0.000 {built-in method keyboardModifiers}
        2    0.000    0.000    0.002    0.001 figure.py:123(__init__)
        2    0.000    0.000    0.002    0.001 contextlib.py:511(enter_context)
      458    0.001    0.000    0.002    0.000 _compiler.py:575(isstring)
      156    0.001    0.000    0.002    0.000 typing.py:988(_is_unpacked_typevartuple)
        1    0.000    0.000    0.002    0.002 six.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _add_newdocs_scalars.py:1(<module>)
        2    0.000    0.000    0.002    0.001 util.py:1(<module>)
        1    0.000    0.000    0.002    0.002 result.py:1(<module>)
       26    0.000    0.000    0.002    0.000 core.py:7071(getdoc)
       89    0.000    0.000    0.002    0.000 typing.py:1004(_typevar_subst)
       38    0.000    0.000    0.002    0.000 transforms.py:780(frozen)
       13    0.000    0.000    0.002    0.000 typing.py:1542(copy_with)
      108    0.000    0.000    0.002    0.000 lines.py:1231(set_markeredgecolor)
       30    0.000    0.000    0.001    0.000 __init__.py:1377(getLogger)
       27    0.000    0.000    0.001    0.000 core.py:6421(__init__)
        4    0.000    0.000    0.001    0.000 traceback.py:318(line)
        8    0.000    0.000    0.001    0.000 typing.py:1575(__getitem__)
        2    0.000    0.000    0.001    0.001 colors.py:1062(_init)
        1    0.000    0.000    0.001    0.001 _mathtext.py:1808(Parser)
     1232    0.001    0.000    0.001    0.000 _base.py:891(<genexpr>)
        2    0.000    0.000    0.001    0.001 linecache.py:26(getline)
      697    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:79(__init__)
        6    0.000    0.000    0.001    0.000 <frozen posixpath>:432(_joinrealpath)
        1    0.001    0.001    0.001    0.001 {method 'close' of '_io.TextIOWrapper' objects}
       10    0.000    0.000    0.001    0.000 typing.py:1074(_generic_class_getitem)
       33    0.000    0.000    0.001    0.000 functools.py:521(decorating_function)
        2    0.000    0.000    0.001    0.001 __init__.py:522(_get_config_or_cache_dir)
      162    0.000    0.000    0.001    0.000 font_manager.py:1154(get_default_size)
      174    0.000    0.000    0.001    0.000 font_manager.py:824(set_weight)
      318    0.001    0.000    0.001    0.000 transforms.py:1774(__array__)
        8    0.001    0.000    0.001    0.000 {method 'setCursor' of 'PySide6.QtWidgets.QWidget' objects}
        2    0.000    0.000    0.001    0.001 _pylab_helpers.py:44(destroy)
      310    0.001    0.000    0.001    0.000 function_base.py:455(_needs_add_docstring)
      166    0.000    0.000    0.001    0.000 font_manager.py:934(set_math_fontfamily)
      325    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:647(_check_name_wrapper)
      826    0.001    0.000    0.001    0.000 text.py:1275(set_text)
      368    0.001    0.000    0.001    0.000 <frozen posixpath>:41(_get_sep)
        1    0.000    0.000    0.001    0.001 pathlib.py:81(_make_selector)
        2    0.000    0.000    0.001    0.001 _base.py:3986(set_ylim)
        1    0.001    0.001    0.001    0.001 signature_bootstrap.py:60(<genexpr>)
       19    0.000    0.000    0.001    0.000 {built-in method _functools.reduce}
       39    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1571(__init__)
