#=====================================================
# File created:        Tue-24-Feb-2026-at-04-44-59PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.650
# Run time (s):        4.637842
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2553.3908  0.2529 
   00001    0.6684   -3849.6140  0.2801 
   00002    0.6204   -4516.8572  0.2843 
   00003    0.5744   -5052.2491  0.2892 
   00004    0.5260   -5496.2086  0.2900 
   00005    0.5092   -5732.0472  0.2968 
   00006    0.5128   -5959.6168  0.2981 
   00007    0.4964   -6105.2832  0.2979 
   00008    0.4880   -6247.0649  0.3045 
   00009    0.4688   -6417.2336  0.3099 
   00010    0.4864   -6532.1026  0.3049 
   00011    0.4784   -6585.1684  0.2899 
   00012    0.4648   -6606.6610  0.2815 
   00013    0.4544   -6704.2076  0.2902 
   00014    0.4596   -6774.2040  0.2892 
   00015    0.4652   -6821.5746  0.2866 
   00016    0.4452   -6858.0443  0.2925 
   00017    0.4540   -6975.6142  0.2851 
   00018    0.4308   -7033.0724  0.2987 
   00019    0.4480   -7105.6801  0.2980 
   00020    0.4312   -7197.2562  0.3044 
   00021    0.4444   -7245.0834  0.3212 
   00022    0.4252   -7252.2050  0.3258 
   00023    0.4344   -7273.8824  0.3232 
   00024    0.4428   -7297.0519  0.3244 
   00025    0.4452   -7210.0330  0.3303 
   00026    0.4372   -7244.9181  0.3292 
   00027    0.4324   -7313.6181  0.3284 
   00028    0.4180   -7351.7155  0.3240 
   00029    0.4276   -7387.3850  0.3340 
   00030    0.4240   -7446.4472  0.3276 
   00031    0.4020   -7521.4879  0.3386 
   00032    0.4268   -7486.8480  0.3405 
   00033    0.4380   -7529.7768  0.3399 
   00034    0.4380   -7528.7869  0.3473 
   00035    0.4232   -7469.0087  0.3475 
   00036    0.4248   -7488.1972  0.3507 
   00037    0.4280   -7519.7776  0.3477 
   00038    0.4312   -7557.5586  0.3537 
   00039    0.4224   -7591.7957  0.3493 
   00040    0.4028   -7582.8874  0.3462 
   00041    0.4328   -7573.3381  0.3415 
   00042    0.4096   -7590.9526  0.3466 
   00043    0.4220   -7548.7717  0.3445 
   00044    0.4160   -7568.0482  0.3475 
   00045    0.4164   -7554.5399  0.3506 
   00046    0.4180   -7521.0492  0.3496 
   00047    0.4056   -7541.8113  0.3457 
   00048    0.4360   -7533.1165  0.3478 
   00049    0.4276   -7609.0809  0.3463 
   00050    0.3812   -7585.6317  0.3441 
