LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.650: Order: 0.299, Time: 4.746727 s
         1506208 function calls (1489153 primitive calls) in 9.185 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.040    0.040 PngImagePlugin.py:1(<module>)
      186    0.005    0.000    0.038    0.000 colors.py:325(_to_rgba_no_colorcycle)
       51    0.014    0.000    0.037    0.001 LebwohlLasher.py:182(get_order)
      113    0.003    0.000    0.036    0.000 rcsetup.py:99(f)
      229    0.004    0.000    0.035    0.000 typing.py:1269(__init__)
     8527    0.022    0.000    0.034    0.000 _parser.py:168(__getitem__)
       13    0.000    0.000    0.033    0.003 rcsetup.py:426(validate_font_properties)
        1    0.000    0.000    0.033    0.033 common.py:1(<module>)
       10    0.000    0.000    0.033    0.003 _fontconfig_pattern.py:77(parse_fontconfig_pattern)
       63    0.008    0.000    0.032    0.001 {built-in method builtins.eval}
      456    0.032    0.000    0.032    0.000 {built-in method builtins.dir}
        1    0.000    0.000    0.032    0.032 common.py:11(pyparsing_common)
        1    0.000    0.000    0.032    0.032 category.py:1(<module>)
      698    0.016    0.000    0.031    0.000 functools.py:35(update_wrapper)
        1    0.000    0.000    0.031    0.031 LebwohlLasher.py:33(initdat)
      261    0.002    0.000    0.030    0.000 rcsetup.py:304(validate_color_for_prop_cycle)
       41    0.003    0.000    0.029    0.001 enum.py:528(__new__)
    43/39    0.000    0.000    0.029    0.001 <frozen importlib._bootstrap_external>:1299(exec_module)
3203/2724    0.008    0.000    0.029    0.000 {built-in method __new__ of type object at 0xb8855a269a68}
    43/39    0.011    0.000    0.029    0.001 {built-in method _imp.exec_dynamic}
        1    0.001    0.001    0.028    0.028 ExifTags.py:1(<module>)
     3209    0.016    0.000    0.028    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
        1    0.003    0.003    0.028    0.028 helpers.py:1(<module>)
      642    0.008    0.000    0.027    0.000 <frozen importlib._bootstrap>:304(acquire)
     9213    0.027    0.000    0.027    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.027    0.027 _char_codes.py:1(<module>)
       46    0.000    0.000    0.027    0.001 core.py:3532(mayReturnEmpty)
       50    0.000    0.000    0.027    0.001 typing.py:521(__getitem__)
    48/27    0.000    0.000    0.027    0.001 functools.py:982(__get__)
    42/21    0.000    0.000    0.027    0.001 core.py:3500(re)
        1    0.001    0.001    0.026    0.026 cm.py:32(_gen_cmap_registry)
        1    0.000    0.000    0.026    0.026 artist.py:1(<module>)
     2703    0.014    0.000    0.026    0.000 cbook.py:468(_strip_comment)
        1    0.000    0.000    0.026    0.026 _array_like.py:1(<module>)
      349    0.005    0.000    0.026    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
        1    0.000    0.000    0.025    0.025 _tricontour.py:1(<module>)
        1    0.000    0.000    0.025    0.025 _parser.py:1(<module>)
    85/30    0.001    0.000    0.025    0.001 typing.py:1294(__getitem__)
      265    0.002    0.000    0.025    0.000 overrides.py:144(decorator)
        1    0.000    0.000    0.025    0.025 legend.py:1(<module>)
       50    0.003    0.000    0.024    0.000 typing.py:753(Literal)
        1    0.000    0.000    0.024    0.024 socket.py:1(<module>)
        3    0.000    0.000    0.024    0.008 patches.py:2293(__init_subclass__)
        1    0.000    0.000    0.024    0.024 _machar.py:1(<module>)
        6    0.000    0.000    0.024    0.004 patches.py:2335(pprint_styles)
       19    0.000    0.000    0.024    0.001 rcsetup.py:677(cycler)
      363    0.002    0.000    0.024    0.000 <frozen importlib._bootstrap>:416(__enter__)
        7    0.003    0.000    0.024    0.003 enum.py:918(_convert_)
    94/89    0.000    0.000    0.024    0.000 typing.py:515(__getitem__)
     6459    0.016    0.000    0.023    0.000 _parser.py:261(get)
      602    0.006    0.000    0.023    0.000 <frozen importlib._bootstrap_external>:486(cache_from_source)
       89    0.001    0.000    0.023    0.000 typing.py:694(Union)
       39    0.002    0.000    0.022    0.001 colors.py:1081(from_list)
        1    0.000    0.000    0.022    0.022 testing.py:1(<module>)
       64    0.000    0.000    0.022    0.000 core.py:1610(__add__)
        1    0.000    0.000    0.021    0.021 _tripcolor.py:1(<module>)
       12    0.000    0.000    0.021    0.002 core.py:1274(parse_string)
        1    0.000    0.000    0.021    0.021 plistlib.py:1(<module>)
        1    0.000    0.000    0.021    0.021 colorbar.py:1(<module>)
        1    0.000    0.000    0.021    0.021 spines.py:1(<module>)
       65    0.001    0.000    0.021    0.000 core.py:4495(__init__)
      479    0.010    0.000    0.021    0.000 enum.py:254(__set_name__)
       33    0.001    0.000    0.020    0.001 <frozen importlib._bootstrap_external>:1648(_fill_cache)
      583    0.006    0.000    0.020    0.000 enum.py:390(__setitem__)
       28    0.002    0.000    0.020    0.001 _docstring.py:79(<genexpr>)
        7    0.000    0.000    0.019    0.003 __init__.py:73(import_module)
        7    0.000    0.000    0.019    0.003 <frozen importlib._bootstrap>:1375(_gcd_import)
       33    0.019    0.001    0.019    0.001 {built-in method posix.listdir}
        3    0.000    0.000    0.019    0.006 exceptions.py:1(<module>)
     3279    0.011    0.000    0.019    0.000 inspect.py:3076(<genexpr>)
        1    0.000    0.000    0.019    0.019 fromnumeric.py:1(<module>)
        1    0.000    0.000    0.019    0.019 _dtype_like.py:1(<module>)
        1    0.000    0.000    0.019    0.019 fractions.py:1(<module>)
    11969    0.018    0.000    0.019    0.000 {method 'get' of 'dict' objects}
     8970    0.019    0.000    0.019    0.000 inspect.py:2796(name)
        1    0.000    0.000    0.018    0.018 scale.py:1(<module>)
        1    0.000    0.000    0.018    0.018 pathlib.py:1(<module>)
 4310/959    0.016    0.000    0.018    0.000 __init__.py:368(recursive_subclasses)
      279    0.001    0.000    0.017    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
    10383    0.017    0.000    0.017    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.017    0.017 __init__.py:245(_check_versions)
     7567    0.017    0.000    0.017    0.000 {method 'expandtabs' of 'str' objects}
      224    0.004    0.000    0.017    0.000 _compiler.py:516(_compile_info)
        2    0.000    0.000    0.017    0.008 version.py:1(<module>)
        1    0.000    0.000    0.016    0.016 _fontconfig_pattern.py:55(_make_fontconfig_parser)
     4584    0.011    0.000    0.016    0.000 {built-in method builtins.sorted}
      392    0.003    0.000    0.016    0.000 inspect.py:2812(replace)
      146    0.001    0.000    0.016    0.000 {built-in method builtins.all}
        8    0.000    0.000    0.016    0.002 core.py:6454(__init__)
      645    0.001    0.000    0.016    0.000 <frozen importlib._bootstrap>:632(cached)
      233    0.007    0.000    0.016    0.000 typing.py:262(_collect_parameters)
      161    0.001    0.000    0.016    0.000 inspect.py:3097(replace)
     28/7    0.000    0.000    0.016    0.002 core.py:5163(leave_whitespace)
   306/12    0.003    0.000    0.016    0.001 core.py:916(_parseNoCache)
        1    0.000    0.000    0.016    0.016 backend_tools.py:1(<module>)
    72/12    0.001    0.000    0.015    0.001 core.py:4605(parseImpl)
      220    0.001    0.000    0.015    0.000 {built-in method builtins.any}
        1    0.000    0.000    0.015    0.015 _afm.py:1(<module>)
   274/19    0.002    0.000    0.015    0.001 ast.py:403(visit)
      141    0.000    0.000    0.015    0.000 core.py:4523(<genexpr>)
      344    0.002    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:615(_get_cached)
      356    0.004    0.000    0.015    0.000 inspect.py:801(_finddoc)
   274/19    0.005    0.000    0.015    0.001 ast.py:409(generic_visit)
       24    0.005    0.000    0.015    0.001 util.py:242(_collapse_string_to_ranges)
      445    0.001    0.000    0.015    0.000 core.py:575(copy)
    85/30    0.001    0.000    0.015    0.000 typing.py:1326(_determine_new_args)
        1    0.000    0.000    0.014    0.014 mathtext.py:1(<module>)
       15    0.000    0.000    0.014    0.001 core.py:1770(__or__)
    85/30    0.002    0.000    0.014    0.000 typing.py:1355(_make_substitution)
       15    0.000    0.000    0.014    0.001 core.py:4838(__init__)
     1248    0.003    0.000    0.014    0.000 <frozen abc>:117(__instancecheck__)
      457    0.004    0.000    0.014    0.000 typing.py:175(_type_check)
       51    0.007    0.000    0.014    0.000 _linalg.py:1383(eig)
        1    0.000    0.000    0.014    0.014 texmanager.py:1(<module>)
      448    0.004    0.000    0.013    0.000 enum.py:1561(__and__)
        1    0.000    0.000    0.013    0.013 ticker.py:1(<module>)
      445    0.004    0.000    0.013    0.000 copy.py:61(copy)
        1    0.000    0.000    0.013    0.013 _npyio_impl.py:1(<module>)
        1    0.000    0.000    0.013    0.013 subprocess.py:1(<module>)
      694    0.007    0.000    0.013    0.000 inspect.py:176(get_annotations)
      790    0.008    0.000    0.013    0.000 inspect.py:754(unwrap)
        1    0.000    0.000    0.013    0.013 font_manager.py:1625(_load_fontmanager)
        1    0.000    0.000    0.013    0.013 _internal.py:1(<module>)
       44    0.004    0.000    0.013    0.000 __init__.py:355(namedtuple)
     59/7    0.000    0.000    0.013    0.002 core.py:4325(leave_whitespace)
        1    0.000    0.000    0.013    0.013 axes3d.py:41(Axes3D)
       64    0.001    0.000    0.013    0.000 util.py:450(replaced_by_pep8)
       44    0.000    0.000    0.012    0.000 core.py:4843(<genexpr>)
   129/61    0.001    0.000    0.012    0.000 core.py:4422(copy)
     7345    0.012    0.000    0.012    0.000 enum.py:1128(__new__)
        1    0.000    0.000    0.012    0.012 _pickle.py:1(<module>)
        1    0.000    0.000    0.012    0.012 _methods.py:1(<module>)
       21    0.001    0.000    0.012    0.001 typing.py:2814(__new__)
     7323    0.012    0.000    0.012    0.000 {method 'isidentifier' of 'str' objects}
        7    0.000    0.000    0.012    0.002 core.py:3167(__init__)
        2    0.000    0.000    0.012    0.006 __init__.py:12(__getattr__)
      642    0.003    0.000    0.012    0.000 <frozen importlib._bootstrap>:162(__enter__)
        1    0.000    0.000    0.012    0.012 einsumfunc.py:1(<module>)
      230    0.002    0.000    0.012    0.000 overrides.py:85(verify_matching_signatures)
        1    0.000    0.000    0.012    0.012 font_manager.py:1030(json_load)
        1    0.000    0.000    0.011    0.011 decoder.py:1(<module>)
 1418/446    0.007    0.000    0.011    0.000 _parser.py:178(getwidth)
        1    0.000    0.000    0.011    0.011 __init__.py:274(load)
        1    0.000    0.000    0.011    0.011 printoptions.py:1(<module>)
      310    0.003    0.000    0.011    0.000 function_base.py:486(add_newdoc)
        1    0.000    0.000    0.011    0.011 hashlib.py:1(<module>)
     1248    0.002    0.000    0.011    0.000 {built-in method _abc._abc_instancecheck}
      410    0.011    0.000    0.011    0.000 {built-in method _io.open_code}
     1574    0.004    0.000    0.011    0.000 typing.py:1215(__setattr__)
        1    0.000    0.000    0.011    0.011 _mathtext.py:1(<module>)
     7090    0.011    0.000    0.011    0.000 {method '__contains__' of 'frozenset' objects}
     2866    0.007    0.000    0.011    0.000 _parser.py:176(append)
     7467    0.011    0.000    0.011    0.000 inspect.py:2808(kind)
     5508    0.008    0.000    0.011    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.011    0.011 numerictypes.py:1(<module>)
        1    0.000    0.000    0.011    0.011 _add_newdocs.py:1(<module>)
       21    0.000    0.000    0.011    0.001 typing.py:2795(_make_nmtuple)
        1    0.000    0.000    0.010    0.010 inset.py:1(<module>)
      642    0.006    0.000    0.010    0.000 <frozen importlib._bootstrap>:372(release)
        1    0.000    0.000    0.010    0.010 __init__.py:299(loads)
     9256    0.010    0.000    0.010    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.010    0.010 decoder.py:333(decode)
        1    0.001    0.001    0.010    0.010 decoder.py:344(raw_decode)
     6195    0.010    0.000    0.010    0.000 {method 'group' of 're.Match' objects}
     7919    0.010    0.000    0.010    0.000 _parser.py:240(__next)
     2804    0.007    0.000    0.010    0.000 _parser.py:164(__len__)
       24    0.000    0.000    0.010    0.000 typing.py:1288(__or__)
      541    0.003    0.000    0.010    0.000 __init__.py:164(match)
 1703/193    0.004    0.000    0.010    0.000 <frozen abc>:121(__subclasscheck__)
        1    0.000    0.000    0.010    0.010 transforms.py:1(<module>)
        1    0.000    0.000    0.010    0.010 version.py:310(Version)
       39    0.003    0.000    0.010    0.000 colors.py:419(to_rgba_array)
        1    0.000    0.000    0.010    0.010 pickle.py:1(<module>)
        1    0.000    0.000    0.009    0.009 _mathtext_data.py:1(<module>)
        1    0.000    0.000    0.009    0.009 numeric.py:1(<module>)
     10/3    0.000    0.000    0.009    0.003 unicode.py:14(__get__)
       30    0.000    0.000    0.009    0.000 typing.py:1589(copy_with)
 1703/193    0.006    0.000    0.009    0.000 {built-in method _abc._abc_subclasscheck}
     78/4    0.001    0.000    0.009    0.002 core.py:1083(_parseCache)
      161    0.002    0.000    0.009    0.000 font_manager.py:989(_json_decode)
        1    0.000    0.000    0.009    0.009 shutil.py:1(<module>)
        1    0.000    0.000    0.009    0.009 ExifTags.py:21(Base)
     1901    0.005    0.000    0.009    0.000 typing.py:1161(_is_dunder)
     5540    0.009    0.000    0.009    0.000 {method 'find' of 'str' objects}
    154/1    0.002    0.000    0.009    0.009 _mathtext_data.py:1722(_normalize_stix_fontcodes)
       14    0.000    0.000    0.009    0.001 core.py:121(doc_note)
      891    0.005    0.000    0.009    0.000 colors.py:219(_is_nth_color)
        7    0.000    0.000    0.009    0.001 enum.py:862(_create_)
      631    0.003    0.000    0.009    0.000 _compiler.py:403(_simple)
        8    0.003    0.000    0.009    0.001 enum.py:1707(convert_class)
      509    0.002    0.000    0.008    0.000 _inspect.py:97(getargspec)
      602    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
      451    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
       10    0.000    0.000    0.008    0.001 _docstring.py:66(__call__)
     5701    0.008    0.000    0.008    0.000 {method 'strip' of 'str' objects}
        2    0.000    0.000    0.008    0.004 unicode.py:55(_chars_for_ranges)
      642    0.004    0.000    0.008    0.000 <frozen importlib._bootstrap>:124(setdefault)
      363    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap>:420(__exit__)
      344    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1592(_get_spec)
     2686    0.005    0.000    0.008    0.000 util.py:217(__call__)
     1368    0.005    0.000    0.008    0.000 enum.py:1543(_get_value)
      195    0.004    0.000    0.008    0.000 _shape_base_impl.py:628(column_stack)
      208    0.004    0.000    0.008    0.000 _compiler.py:243(_optimize_charset)
       22    0.000    0.000    0.008    0.000 core.py:5663(parseImpl)
        1    0.000    0.000    0.008    0.008 format.py:1(<module>)
        1    0.000    0.000    0.008    0.008 unicode.py:80(alphanums)
      143    0.001    0.000    0.008    0.000 ast.py:419(visit_Constant)
      642    0.004    0.000    0.007    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
        1    0.000    0.000    0.007    0.007 unicode.py:70(alphas)
        1    0.000    0.000    0.007    0.007 ImagePalette.py:1(<module>)
        1    0.000    0.000    0.007    0.007 extras.py:1(<module>)
      485    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
  278/178    0.001    0.000    0.007    0.000 core.py:2174(name)
     4973    0.007    0.000    0.007    0.000 artist.py:1557(<genexpr>)
     1805    0.005    0.000    0.007    0.000 inspect.py:378(isfunction)
       24    0.002    0.000    0.007    0.000 deprecation.py:126(deprecate)
      229    0.001    0.000    0.007    0.000 typing.py:1174(__init__)
      314    0.001    0.000    0.007    0.000 typing.py:730(<genexpr>)
       12    0.001    0.000    0.007    0.001 __init__.py:238(define_aliases)
       67    0.006    0.000    0.007    0.000 colors.py:1134(reversed)
  208/115    0.000    0.000    0.007    0.000 core.py:2127(default_name)
      738    0.003    0.000    0.007    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.007    0.007 scanner.py:1(<module>)
        1    0.000    0.000    0.007    0.007 parse.py:1(<module>)
        2    0.000    0.000    0.007    0.003 dataclasses.py:1264(wrap)
        2    0.001    0.000    0.007    0.003 dataclasses.py:921(_process_class)
        1    0.000    0.000    0.007    0.007 figure.py:118(FigureBase)
        2    0.000    0.000    0.007    0.003 core.py:6784(srange)
        1    0.000    0.000    0.007    0.007 <frozen importlib._bootstrap>:1171(exec_module)
        1    0.000    0.000    0.007    0.007 <frozen ntpath>:1(<module>)
1436/1256    0.004    0.000    0.007    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.007    0.007 case.py:1(<module>)
     5711    0.007    0.000    0.007    0.000 {built-in method builtins.ord}
      450    0.002    0.000    0.007    0.000 __init__.py:179(sub)
     1707    0.004    0.000    0.006    0.000 _parser.py:293(tell)
      690    0.004    0.000    0.006    0.000 _mathtext_data.py:1724(<genexpr>)
     22/3    0.001    0.000    0.006    0.002 core.py:4536(streamline)
        1    0.000    0.000    0.006    0.006 tempfile.py:1(<module>)
     3201    0.005    0.000    0.006    0.000 _parser.py:256(match)
       44    0.000    0.000    0.006    0.000 _base.py:67(__set_name__)
        1    0.000    0.000    0.006    0.006 core.py:397(ParserElement)
       44    0.000    0.000    0.006    0.000 _base.py:52(__init__)
       31    0.000    0.000    0.006    0.000 pathlib.py:1081(glob)
     30/4    0.000    0.000    0.006    0.001 core.py:4370(streamline)
        1    0.000    0.000    0.006    0.006 _format_impl.py:1(<module>)
        1    0.000    0.000    0.006    0.006 uuid.py:1(<module>)
      356    0.003    0.000    0.006    0.000 inspect.py:791(_findclass)
        1    0.000    0.000    0.006    0.006 cbook.py:1(<module>)
       76    0.003    0.000    0.006    0.000 typing.py:1640(__hash__)
      344    0.003    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:806(spec_from_file_location)
       20    0.000    0.000    0.006    0.000 core.py:5788(parseImpl)
      445    0.002    0.000    0.005    0.000 copy.py:247(_reconstruct)
       86    0.001    0.000    0.005    0.000 __init__.py:259(make_alias)
       34    0.005    0.000    0.005    0.000 {built-in method _io.open}
        1    0.000    0.000    0.005    0.005 _cm_multivar.py:1(<module>)
        1    0.000    0.000    0.005    0.005 tz.py:1(<module>)
        1    0.001    0.001    0.005    0.005 LebwohlLasher.py:94(savedat)
     1694    0.003    0.000    0.005    0.000 unicode.py:63(<genexpr>)
        1    0.000    0.000    0.005    0.005 helpers.py:697(make_html_tags)
        1    0.000    0.000    0.005    0.005 helpers.py:638(_makeTags)
        1    0.000    0.000    0.005    0.005 _function_base_impl.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _polynomial_impl.py:1(<module>)
      435    0.001    0.000    0.005    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.005    0.005 layout_engine.py:1(<module>)
      301    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:670(_classify_pyc)
       55    0.000    0.000    0.005    0.000 typing.py:1417(copy_with)
    38/18    0.000    0.000    0.005    0.000 core.py:5146(parseImpl)
