#=====================================================
# File created:        Tue-24-Feb-2026-at-04-23-08PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        4.058341
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2505.2854  0.2710 
   00001    0.6788   -3640.2757  0.2681 
   00002    0.6280   -4497.0199  0.2864 
   00003    0.5832   -5013.2572  0.2922 
   00004    0.5564   -5413.2401  0.2936 
   00005    0.5572   -5754.0713  0.2889 
   00006    0.5196   -6060.9144  0.2951 
   00007    0.5048   -6229.8771  0.3022 
   00008    0.5032   -6442.9462  0.3036 
   00009    0.5016   -6632.7752  0.3103 
   00010    0.4872   -6770.0489  0.3099 
   00011    0.4564   -6873.1485  0.3173 
   00012    0.4652   -6969.1050  0.3162 
   00013    0.4784   -7078.0532  0.3200 
   00014    0.4696   -7156.5755  0.3250 
   00015    0.4692   -7207.6993  0.3275 
   00016    0.4516   -7238.2712  0.3230 
   00017    0.4536   -7317.7099  0.3279 
   00018    0.4492   -7411.4523  0.3287 
   00019    0.4460   -7455.2196  0.3339 
   00020    0.4576   -7477.8947  0.3266 
   00021    0.4556   -7521.5707  0.3285 
   00022    0.4472   -7578.8789  0.3210 
   00023    0.4404   -7588.3115  0.3170 
   00024    0.4508   -7630.7298  0.3202 
   00025    0.4352   -7654.6813  0.3202 
   00026    0.4584   -7699.3782  0.3170 
   00027    0.4396   -7739.6140  0.3160 
   00028    0.4408   -7806.3367  0.3201 
   00029    0.4312   -7755.3048  0.3187 
   00030    0.4544   -7818.4677  0.3192 
   00031    0.4348   -7893.8087  0.3168 
   00032    0.4264   -7870.3843  0.3098 
   00033    0.4408   -7869.2387  0.3106 
   00034    0.4468   -7875.7258  0.3076 
   00035    0.4476   -7897.0229  0.3099 
   00036    0.4384   -7931.2881  0.3081 
   00037    0.4316   -7977.6928  0.3105 
   00038    0.4312   -8023.1345  0.3142 
   00039    0.4284   -8030.8646  0.3096 
   00040    0.4236   -8020.4073  0.3082 
   00041    0.4212   -8018.0249  0.3084 
   00042    0.4332   -8029.4320  0.3154 
   00043    0.4008   -8012.1660  0.3181 
   00044    0.4336   -8005.5577  0.3160 
   00045    0.4352   -7970.6515  0.3087 
   00046    0.4492   -8004.6117  0.3086 
   00047    0.4420   -7964.6376  0.3072 
   00048    0.4324   -7987.9442  0.3079 
   00049    0.4368   -8054.2247  0.3135 
   00050    0.4396   -8052.8556  0.3188 
