#=====================================================
# File created:        Tue-24-Feb-2026-at-04-43-07PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.650
# Run time (s):        4.671633
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2675.8702  0.2560 
   00001    0.6724   -3780.7326  0.2568 
   00002    0.5928   -4543.2982  0.2613 
   00003    0.5720   -5090.8959  0.2904 
   00004    0.5628   -5446.3255  0.2983 
   00005    0.5244   -5749.8444  0.2971 
   00006    0.4916   -5971.1702  0.3008 
   00007    0.5008   -6088.3337  0.3005 
   00008    0.4784   -6302.5649  0.3006 
   00009    0.4852   -6529.1336  0.2909 
   00010    0.4628   -6580.3844  0.3008 
   00011    0.4640   -6715.9555  0.3186 
   00012    0.4664   -6803.3540  0.3256 
   00013    0.4620   -6855.9205  0.3354 
   00014    0.4476   -6877.6847  0.3397 
   00015    0.4528   -6905.5397  0.3473 
   00016    0.4596   -6980.9499  0.3553 
   00017    0.4524   -7016.3012  0.3610 
   00018    0.4456   -7088.4525  0.3626 
   00019    0.4372   -7197.1614  0.3578 
   00020    0.4504   -7274.2503  0.3553 
   00021    0.4144   -7294.8614  0.3448 
   00022    0.4280   -7270.4491  0.3493 
   00023    0.4344   -7252.9821  0.3420 
   00024    0.4280   -7281.8150  0.3518 
   00025    0.4236   -7291.5459  0.3562 
   00026    0.4212   -7346.5289  0.3517 
   00027    0.4260   -7325.7157  0.3531 
   00028    0.4164   -7347.7544  0.3534 
   00029    0.4388   -7392.6963  0.3539 
   00030    0.4032   -7390.0305  0.3553 
   00031    0.4312   -7445.3569  0.3679 
   00032    0.4332   -7537.3876  0.3712 
   00033    0.4156   -7599.2119  0.3761 
   00034    0.4256   -7586.7907  0.3754 
   00035    0.4416   -7613.1875  0.3879 
   00036    0.4300   -7556.6431  0.3918 
   00037    0.4144   -7551.7904  0.3909 
   00038    0.4292   -7513.2891  0.3790 
   00039    0.4200   -7549.9912  0.3747 
   00040    0.4344   -7561.8591  0.3759 
   00041    0.4232   -7596.4686  0.3772 
   00042    0.4212   -7644.1636  0.3682 
   00043    0.4288   -7644.9051  0.3653 
   00044    0.4060   -7658.2758  0.3653 
   00045    0.4248   -7612.1667  0.3767 
   00046    0.4124   -7607.4283  0.3746 
   00047    0.4096   -7578.5962  0.3719 
   00048    0.4092   -7619.2681  0.3786 
   00049    0.4180   -7594.0468  0.3806 
   00050    0.4348   -7616.2395  0.3743 
