full_vector_test#.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.267, Time: 4.033049 s
         2764173 function calls (2733146 primitive calls) in 12.278 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   166/90    0.001    0.000    0.003    0.000 _base.py:964(get_xaxis_transform)
        1    0.000    0.000    0.003    0.003 {__lazy_import__}
      108    0.001    0.000    0.003    0.000 lines.py:1241(set_markerfacecolor)
       99    0.001    0.000    0.003    0.000 font_manager.py:1175(score_family)
       38    0.001    0.000    0.003    0.000 inspect.py:951(getsourcefile)
        1    0.000    0.000    0.003    0.003 layout_engine.py:1(<module>)
      338    0.002    0.000    0.003    0.000 <frozen codecs>:319(decode)
      202    0.002    0.000    0.003    0.000 enum.py:1034(_find_new_)
     1810    0.003    0.000    0.003    0.000 {method 'values' of 'dict' objects}
        2    0.000    0.000    0.003    0.002 colors.py:2254(__call__)
      238    0.001    0.000    0.003    0.000 artist.py:1055(set_visible)
     1922    0.003    0.000    0.003    0.000 {method 'pop' of 'dict' objects}
      254    0.001    0.000    0.003    0.000 lines.py:89(_scale_dashes)
        6    0.000    0.000    0.003    0.001 getlimits.py:36(__init__)
        2    0.003    0.001    0.003    0.002 backend_agg.py:63(__init__)
     1270    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
     10/4    0.000    0.000    0.003    0.001 core.py:4848(streamline)
      188    0.001    0.000    0.003    0.000 colors.py:998(copy)
       64    0.001    0.000    0.003    0.000 core.py:5120(__init__)
        1    0.000    0.000    0.003    0.003 random.py:1(<module>)
      306    0.002    0.000    0.003    0.000 results.py:182(__new__)
       99    0.001    0.000    0.003    0.000 font_manager.py:1251(score_weight)
        1    0.000    0.000    0.003    0.003 uuid.py:1(<module>)
      862    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:645(parent)
      265    0.001    0.000    0.003    0.000 _methods.py:41(_amax)
      184    0.002    0.000    0.003    0.000 transforms.py:2041(scale)
        2    0.000    0.000    0.003    0.002 __init__.py:522(_get_config_or_cache_dir)
       30    0.001    0.000    0.003    0.000 pathlib.py:200(_select_from)
   193/93    0.001    0.000    0.003    0.000 core.py:2185(__str__)
      503    0.003    0.000    0.003    0.000 {method '__exit__' of '_io._IOBase' objects}
       96    0.001    0.000    0.003    0.000 text.py:1292(_preprocess_math)
      300    0.001    0.000    0.003    0.000 __init__.py:1354(_val_or_rc)
       38    0.000    0.000    0.003    0.000 transforms.py:1325(__init_subclass__)
     2353    0.003    0.000    0.003    0.000 {method 'endswith' of 'str' objects}
       40    0.001    0.000    0.003    0.000 transforms.py:2838(nonsingular)
      540    0.002    0.000    0.003    0.000 weakref.py:451(get)
       32    0.000    0.000    0.003    0.000 transforms.py:2453(__init__)
     1451    0.003    0.000    0.003    0.000 {method 'lower' of 'str' objects}
      252    0.001    0.000    0.003    0.000 font_manager.py:1349(<genexpr>)
       18    0.000    0.000    0.003    0.000 axis.py:389(_get_text1_transform)
  476/418    0.002    0.000    0.003    0.000 transforms.py:165(_invalidate_internal)
     2636    0.003    0.000    0.003    0.000 {built-in method _imp.acquire_lock}
     1866    0.003    0.000    0.003    0.000 artist.py:292(axes)
        1    0.000    0.000    0.003    0.003 string.py:1(<module>)
        1    0.003    0.003    0.003    0.003 {method 'close' of '_io.TextIOWrapper' objects}
     1611    0.003    0.000    0.003    0.000 {built-in method numpy.asanyarray}
        1    0.000    0.000    0.003    0.003 signal.py:1(<module>)
        1    0.001    0.001    0.003    0.003 _cm_bivar.py:1(<module>)
       34    0.000    0.000    0.003    0.000 fromnumeric.py:2241(clip)
       24    0.000    0.000    0.003    0.000 transforms.py:2780(get_transformed_points_and_affine)
      689    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:74(__new__)
       18    0.000    0.000    0.003    0.000 axis.py:450(_get_text1_transform)
      490    0.002    0.000    0.003    0.000 _inspect.py:66(getargs)
       88    0.001    0.000    0.003    0.000 text.py:1108(set_fontsize)
        2    0.000    0.000    0.003    0.001 _base.py:2349(add_collection)
     2636    0.003    0.000    0.003    0.000 {built-in method _imp.release_lock}
      135    0.001    0.000    0.003    0.000 core.py:2250(__eq__)
        3    0.000    0.000    0.003    0.001 _version.py:54(__init__)
      128    0.001    0.000    0.003    0.000 pathlib.py:437(__str__)
       12    0.000    0.000    0.003    0.000 dataclasses.py:449(_create_fn)
        1    0.000    0.000    0.003    0.003 actions.py:1(<module>)
    60/58    0.001    0.000    0.003    0.000 transforms.py:1778(__eq__)
       18    0.000    0.000    0.003    0.000 axis.py:392(_get_text2_transform)
       13    0.000    0.000    0.003    0.000 typing.py:1546(__getitem__)
        1    0.000    0.000    0.003    0.003 dates.py:1(<module>)
       12    0.001    0.000    0.003    0.000 ticker.py:819(_set_format)
       69    0.001    0.000    0.003    0.000 inspect.py:2124(_signature_bound_method)
      261    0.001    0.000    0.003    0.000 _shape_base_impl.py:624(_column_stack_dispatcher)
      689    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:82(remove)
       10    0.000    0.000    0.003    0.000 _base.py:2624(_process_unit_info)
       62    0.000    0.000    0.003    0.000 pathlib.py:583(name)
        1    0.000    0.000    0.003    0.003 string.py:69(__init_subclass__)
  306/282    0.001    0.000    0.003    0.000 results.py:205(__init__)
       98    0.001    0.000    0.003    0.000 text.py:1227(set_rotation)
       51    0.001    0.000    0.003    0.000 pathlib.py:387(_parse_path)
       39    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1571(__init__)
       62    0.000    0.000    0.003    0.000 artist.py:935(_set_gc_clip)
       80    0.001    0.000    0.003    0.000 {built-in method builtins.sum}
1589/1582    0.002    0.000    0.003    0.000 {built-in method posix.fspath}
       18    0.000    0.000    0.003    0.000 _base.py:992(get_xaxis_text1_transform)
      384    0.001    0.000    0.003    0.000 __init__.py:101(find_spec)
      272    0.002    0.000    0.003    0.000 cbook.py:259(__init__)
       40    0.000    0.000    0.003    0.000 getlimits.py:113(_float_to_str)
       22    0.000    0.000    0.003    0.000 backend_bases.py:1187(_process)
      193    0.001    0.000    0.003    0.000 __init__.py:1342(is_interactive)
      204    0.001    0.000    0.003    0.000 cbook.py:1334(is_math_text)
      147    0.000    0.000    0.003    0.000 pathlib.py:569(_tail)
       99    0.001    0.000    0.003    0.000 pathlib.py:1157(__init__)
      383    0.001    0.000    0.003    0.000 socket.py:79(<lambda>)
      117    0.001    0.000    0.003    0.000 {method 'all' of 'numpy.ndarray' objects}
       18    0.000    0.000    0.003    0.000 _base.py:1074(get_yaxis_text1_transform)
       29    0.001    0.000    0.003    0.000 __init__.py:416(by_key)
      385    0.002    0.000    0.003    0.000 socket.py:89(<lambda>)
     2222    0.003    0.000    0.003    0.000 {built-in method builtins.chr}
      386    0.002    0.000    0.003    0.000 socket.py:94(<lambda>)
      693    0.001    0.000    0.003    0.000 typing.py:1279(__eq__)
       24    0.000    0.000    0.003    0.000 transforms.py:2767(_revalidate)
      166    0.001    0.000    0.003    0.000 {method 'min' of 'numpy.ndarray' objects}
      813    0.002    0.000    0.003    0.000 __init__.py:1003(<lambda>)
       40    0.001    0.000    0.003    0.000 cbook.py:293(connect)
        4    0.000    0.000    0.003    0.001 __init__.py:620(gen_candidates)
      384    0.002    0.000    0.003    0.000 socket.py:84(<lambda>)
       12    0.000    0.000    0.003    0.000 ticker.py:746(_compute_offset)
        1    0.000    0.000    0.003    0.003 encoder.py:1(<module>)
       76    0.000    0.000    0.003    0.000 pathlib.py:551(drive)
        1    0.000    0.000    0.003    0.003 pathlib.py:81(_make_selector)
        6    0.000    0.000    0.003    0.000 colors.py:2214(process_value)
        1    0.000    0.000    0.003    0.003 pathlib.py:193(__init__)
      141    0.000    0.000    0.003    0.000 typing.py:317(_deduplicate)
        3    0.000    0.000    0.003    0.001 warnings.py:133(filterwarnings)
        1    0.003    0.003    0.003    0.003 {built-in method setHighDpiScaleFactorRoundingPolicy}
       23    0.000    0.000    0.003    0.000 ast.py:34(parse)
      514    0.002    0.000    0.003    0.000 _parser.py:449(_uniq)
       18    0.000    0.000    0.003    0.000 _base.py:1019(get_xaxis_text2_transform)
       18    0.000    0.000    0.003    0.000 axis.py:453(_get_text2_transform)
      182    0.001    0.000    0.003    0.000 text.py:1010(set_horizontalalignment)
      182    0.001    0.000    0.003    0.000 text.py:1259(set_verticalalignment)
      382    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:1128(find_spec)
      118    0.001    0.000    0.002    0.000 font_manager.py:798(set_style)
       86    0.001    0.000    0.002    0.000 artist.py:1124(set_zorder)
      126    0.001    0.000    0.002    0.000 fromnumeric.py:3052(max)
       13    0.000    0.000    0.002    0.000 typing.py:1560(__getitem_inner__)
        1    0.000    0.000    0.002    0.002 calendar.py:1(<module>)
      188    0.001    0.000    0.002    0.000 colors.py:815(__copy__)
        1    0.000    0.000    0.002    0.002 pathlib.py:106(_compile_pattern)
        4    0.000    0.000    0.002    0.001 core.py:1687(__mul__)
      195    0.001    0.000    0.002    0.000 inspect.py:2030(_signature_get_user_defined_method)
       96    0.001    0.000    0.002    0.000 ticker.py:552(_format_maybe_minus_and_locale)
        5    0.000    0.000    0.002    0.000 <frozen posixpath>:423(realpath)
       62    0.000    0.000    0.002    0.000 backend_bases.py:848(set_clip_path)
      100    0.000    0.000    0.002    0.000 fromnumeric.py:3328(prod)
        1    0.000    0.000    0.002    0.002 decimal.py:1(<module>)
      689    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:173(__exit__)
      118    0.001    0.000    0.002    0.000 font_manager.py:811(set_variant)
     1614    0.002    0.000    0.002    0.000 {method 'isupper' of 'str' objects}
       50    0.000    0.000    0.002    0.000 {method 'mean' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.002    0.002 __init__.py:563(get_configdir)
       83    0.000    0.000    0.002    0.000 numerictypes.py:475(issubdtype)
        1    0.000    0.000    0.002    0.002 base64.py:1(<module>)
      509    0.002    0.000    0.002    0.000 _inspect.py:13(ismethod)
        4    0.000    0.000    0.002    0.001 pathlib.py:1228(resolve)
      499    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
      760    0.002    0.000    0.002    0.000 artist.py:723(get_figure)
       64    0.000    0.000    0.002    0.000 pathlib.py:380(with_segments)
        2    0.000    0.000    0.002    0.001 quiver.py:589(set_UVC)
       46    0.001    0.000    0.002    0.000 transforms.py:354(height)
       49    0.000    0.000    0.002    0.000 core.py:137(get_object_signature)
      310    0.001    0.000    0.002    0.000 function_base.py:473(_add_docstring)
        1    0.000    0.000    0.002    0.002 _arraysetops_impl.py:1(<module>)
       51    0.001    0.000    0.002    0.000 shape_base.py:220(vstack)
       19    0.000    0.000    0.002    0.000 {built-in method _functools.reduce}
       74    0.001    0.000    0.002    0.000 {method 'type' of 'PySide6.QtCore.QEvent' objects}
        2    0.000    0.000    0.002    0.001 backend_qt.py:389(resizeEvent)
       72    0.000    0.000    0.002    0.000 typing.py:892(__init__)
        2    0.000    0.000    0.002    0.001 quiver.py:551(_init)
       18    0.000    0.000    0.002    0.000 _base.py:1101(get_yaxis_text2_transform)
      141    0.000    0.000    0.002    0.000 _methods.py:66(_all)
       29    0.001    0.000    0.002    0.000 pathlib.py:1065(_make_child_relpath)
      328    0.001    0.000    0.002    0.000 typing.py:1205(__getattr__)
       49    0.001    0.000    0.002    0.000 getlimits.py:494(__new__)
       46    0.001    0.000    0.002    0.000 colors.py:1194(__init__)
      548    0.002    0.000    0.002    0.000 rcsetup.py:191(validator)
      822    0.002    0.000    0.002    0.000 {method 'extend' of 'list' objects}
      116    0.001    0.000    0.002    0.000 fromnumeric.py:3190(min)
       30    0.000    0.000    0.002    0.000 contextlib.py:272(contextmanager)
      108    0.000    0.000    0.002    0.000 lines.py:1231(set_markeredgecolor)
       33    0.000    0.000    0.002    0.000 __init__.py:678(__init__)
      224    0.001    0.000    0.002    0.000 artist.py:268(convert_xunits)
       99    0.001    0.000    0.002    0.000 pathlib.py:358(__init__)
       22    0.000    0.000    0.002    0.000 core.py:4648(_generateDefaultName)
      544    0.001    0.000    0.002    0.000 typing.py:962(__eq__)
       38    0.000    0.000    0.002    0.000 rcsetup.py:759(<genexpr>)
       26    0.000    0.000    0.002    0.000 core.py:7065(__init__)
       39    0.000    0.000    0.002    0.000 <frozen zipimport>:64(__init__)
        3    0.000    0.000    0.002    0.001 deprecation.py:255(rename_parameter)
        4    0.000    0.000    0.002    0.001 backend_bases.py:1603(_allow_interrupt)
        1    0.000    0.000    0.002    0.002 TiffTags.py:1(<module>)
       12    0.000    0.000    0.002    0.000 ticker.py:785(_set_order_of_magnitude)
        1    0.000    0.000    0.002    0.002 figure.py:2424(Figure)
       46    0.000    0.000    0.002    0.000 transforms.py:2576(__init__)
       50    0.001    0.000    0.002    0.000 _methods.py:117(_mean)
       19    0.000    0.000    0.002    0.000 arrayprint.py:1704(_array_str_implementation)
        8    0.001    0.000    0.002    0.000 _base.py:4453(get_children)
     12/2    0.000    0.000    0.002    0.001 core.py:1747(makeOptionalList)
       26    0.000    0.000    0.002    0.000 core.py:7071(getdoc)
       11    0.000    0.000    0.002    0.000 typing.py:1291(__ror__)
       46    0.000    0.000    0.002    0.000 patches.py:792(_convert_units)
        4    0.000    0.000    0.002    0.001 patches.py:748(__init__)
       23    0.000    0.000    0.002    0.000 colors.py:1234(reversed)
        1    0.000    0.000    0.002    0.002 heapq.py:1(<module>)
       30    0.000    0.000    0.002    0.000 __init__.py:2149(getLogger)
      614    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
      108    0.001    0.000    0.002    0.000 lines.py:1143(set_linewidth)
       22    0.000    0.000    0.002    0.000 patches.py:395(set_facecolor)
       62    0.001    0.000    0.002    0.000 _stride_tricks_impl.py:481(broadcast_arrays)
     2399    0.002    0.000    0.002    0.000 typing.py:1273(<genexpr>)
      243    0.001    0.000    0.002    0.000 inspect.py:2830(__str__)
        1    0.001    0.001    0.002    0.002 six.py:1(<module>)
        2    0.000    0.000    0.002    0.001 backend_qt.py:565(closeEvent)
      224    0.001    0.000    0.002    0.000 artist.py:280(convert_yunits)
      314    0.001    0.000    0.002    0.000 shape_base.py:208(_arrays_for_stack_dispatcher)
        1    0.000    0.000    0.002    0.002 _triinterpolate.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _nanfunctions_impl.py:1(<module>)
       36    0.000    0.000    0.002    0.000 artist.py:1013(set_alpha)
        1    0.000    0.000    0.002    0.002 mapping.py:1(<module>)
        1    0.000    0.000    0.002    0.002 ipaddress.py:2382(_IPv6Constants)
       19    0.000    0.000    0.002    0.000 __init__.py:482(cycler)
       19    0.000    0.000    0.002    0.000 arrayprint.py:564(wrapper)
       26    0.000    0.000    0.002    0.000 transforms.py:1870(inverted)
       34    0.000    0.000    0.002    0.000 <frozen genericpath>:16(exists)
        2    0.002    0.001    0.002    0.001 quiver.py:714(_h_arrows)
     1100    0.002    0.000    0.002    0.000 _parser.py:172(__setitem__)
      383    0.001    0.000    0.002    0.000 cbook.py:1860(_str_equal)
       22    0.000    0.000    0.002    0.000 patches.py:388(_set_facecolor)
    60/59    0.000    0.000    0.002    0.000 {method 'view' of 'numpy.ndarray' objects}
       50    0.001    0.000    0.002    0.000 typing.py:361(_flatten_literal_params)
       72    0.000    0.000    0.002    0.000 text.py:1054(set_fontfamily)
      458    0.001    0.000    0.002    0.000 _compiler.py:575(isstring)
       35    0.000    0.000    0.002    0.000 ipaddress.py:2306(__init__)
      443    0.002    0.000    0.002    0.000 {method 'insert' of 'list' objects}
       36    0.000    0.000    0.002    0.000 transforms.py:1613(transform_path_non_affine)
        1    0.000    0.000    0.002    0.002 __init__.py:436(PercentStyle)
       33    0.001    0.000    0.002    0.000 <frozen _collections_abc>:974(update)
        2    0.000    0.000    0.002    0.001 util.py:1(<module>)
       27    0.000    0.000    0.002    0.000 artist.py:44(allow_rasterization)
        4    0.000    0.000    0.002    0.000 patches.py:654(get_window_extent)
       75    0.000    0.000    0.002    0.000 fromnumeric.py:2589(all)
        2    0.000    0.000    0.002    0.001 signature_bootstrap.py:49(ensure_shibokensupport)
        2    0.000    0.000    0.002    0.001 {method 'emit' of 'PySide6.QtCore.SignalInstance' objects}
       58    0.001    0.000    0.002    0.000 core.py:3547(parseImpl)
        5    0.000    0.000    0.002    0.000 <frozen posixpath>:432(_joinrealpath)
       27    0.000    0.000    0.002    0.000 core.py:6421(__init__)
       54    0.001    0.000    0.002    0.000 transforms.py:786(unit)
      108    0.000    0.000    0.002    0.000 lines.py:1251(set_markerfacecoloralt)
       12    0.000    0.000    0.002    0.000 spines.py:235(_adjust_location)
       35    0.000    0.000    0.002    0.000 core.py:3436(__init__)
      166    0.001    0.000    0.002    0.000 _methods.py:45(_amin)
        1    0.000    0.000    0.002    0.002 bz2.py:1(<module>)
       96    0.001    0.000    0.002    0.000 ticker.py:246(fix_minus)
      124    0.000    0.000    0.002    0.000 axis.py:753(get_transform)
       94    0.001    0.000    0.002    0.000 text.py:1330(set_usetex)
       74    0.001    0.000    0.002    0.000 transforms.py:2667(__init__)
      945    0.002    0.000    0.002    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.002    0.002 _mathtext.py:1808(Parser)
      166    0.001    0.000    0.002    0.000 numerictypes.py:293(issubclass_)
       13    0.000    0.000    0.002    0.000 __init__.py:983(read)
        1    0.000    0.000    0.002    0.002 _twodim_base_impl.py:1(<module>)
      229    0.001    0.000    0.002    0.000 _parser.py:231(__init__)
     1487    0.002    0.000    0.002    0.000 {method '__exit__' of '_thread.RLock' objects}
       89    0.001    0.000    0.002    0.000 fromnumeric.py:89(_wrapreduction_any_all)
      831    0.002    0.000    0.002    0.000 {built-in method sys.getrecursionlimit}
        2    0.000    0.000    0.002    0.001 _base.py:3677(set_xbound)
       34    0.000    0.000    0.002    0.000 {method 'clip' of 'numpy.ndarray' objects}
     1362    0.002    0.000    0.002    0.000 inspect.py:3089(parameters)
       26    0.000    0.000    0.002    0.000 core.py:3051(__array_finalize__)
        1    0.000    0.000    0.002    0.002 _type_check_impl.py:1(<module>)
      397    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:232(__init__)
        1    0.000    0.000    0.002    0.002 platform.py:1(<module>)
       11    0.000    0.000    0.002    0.000 core.py:2883(__new__)
       30    0.000    0.000    0.002    0.000 __init__.py:1377(getLogger)
        2    0.000    0.000    0.002    0.001 backend_qt.py:630(_widgetclosed)
       13    0.000    0.000    0.002    0.000 __init__.py:1065(_read1)
        1    0.000    0.000    0.002    0.002 scimath.py:1(<module>)
      405    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      114    0.001    0.000    0.002    0.000 font_manager.py:1154(get_default_size)
      169    0.001    0.000    0.002    0.000 <frozen posixpath>:60(isabs)
       19    0.002    0.000    0.002    0.000 arrayprint.py:1697(_guarded_repr_or_str)
        4    0.001    0.000    0.002    0.000 _linalg.py:557(inv)
       13    0.000    0.000    0.002    0.000 typing.py:1542(copy_with)
       35    0.001    0.000    0.002    0.000 <frozen posixpath>:256(expanduser)
       40    0.000    0.000    0.002    0.000 core.py:2735(__init__)
       12    0.001    0.000    0.002    0.000 backend_qt.py:417(_mpl_buttons)
      165    0.001    0.000    0.002    0.000 rcsetup.py:151(validate_bool)
      756    0.001    0.000    0.002    0.000 {built-in method from_bytes}
       78    0.000    0.000    0.002    0.000 core.py:4649(<genexpr>)
       51    0.000    0.000    0.002    0.000 _linalg.py:266(_assert_finite)
        6    0.002    0.000    0.002    0.000 {method 'setDevicePixelRatio' of 'PySide6.QtGui.QImage' objects}
       48    0.001    0.000    0.002    0.000 transforms.py:617(translated)
      769    0.002    0.000    0.002    0.000 {method 'copy' of 'list' objects}
      384    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:982(find_spec)
      488    0.002    0.000    0.002    0.000 colors.py:358(<genexpr>)
     1436    0.002    0.000    0.002    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.002    0.002 result.py:1(<module>)
       19    0.000    0.000    0.002    0.000 __init__.py:546(_cycler)
      202    0.001    0.000    0.002    0.000 enum.py:956(_check_for_existing_members_)
        2    0.000    0.000    0.002    0.001 _base.py:839(set_subplotspec)
  290/154    0.001    0.000    0.002    0.000 transforms.py:2401(<lambda>)
      406    0.002    0.000    0.002    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       92    0.000    0.000    0.002    0.000 core.py:2673(__init__)
       12    0.001    0.000    0.002    0.000 typing.py:1855(__new__)
       25    0.000    0.000    0.002    0.000 dtypes.py:30(_add_dtype_helper)
  136/134    0.001    0.000    0.002    0.000 transforms.py:2591(get_matrix)
        2    0.000    0.000    0.002    0.001 backend_qt.py:494(draw_idle)
        1    0.000    0.000    0.002    0.002 _globals.py:1(<module>)
        2    0.000    0.000    0.002    0.001 colors.py:717(__call__)
       99    0.001    0.000    0.002    0.000 font_manager.py:1233(score_stretch)
      356    0.001    0.000    0.002    0.000 inspect.py:306(ismethod)
        2    0.000    0.000    0.002    0.001 _base.py:3930(set_ybound)
        1    0.000    0.000    0.002    0.002 mlab.py:1(<module>)
      108    0.001    0.000    0.002    0.000 lines.py:1423(set_dash_capstyle)
       60    0.001    0.000    0.002    0.000 _base.py:605(_axis_map)
        4    0.000    0.000    0.002    0.000 path.py:627(get_extents)
      118    0.000    0.000    0.002    0.000 font_manager.py:850(set_stretch)
        1    0.000    0.000    0.002    0.002 dviread.py:202(Dvi)
       19    0.000    0.000    0.002    0.000 typing.py:1485(copy_with)
       65    0.000    0.000    0.002    0.000 pathlib.py:447(__fspath__)
      108    0.001    0.000    0.002    0.000 lines.py:1085(set_drawstyle)
  499/401    0.001    0.000    0.002    0.000 typing.py:1285(__hash__)
        2    0.000    0.000    0.002    0.001 colors.py:745(_get_rgba_and_mask)
      800    0.001    0.000    0.002    0.000 numeric.py:1469(<genexpr>)
       22    0.000    0.000    0.002    0.000 cbook.py:305(_connect_picklable)
        1    0.001    0.001    0.002    0.002 ImageFile.py:1(<module>)
        1    0.000    0.000    0.002    0.002 axis3d.py:38(Axis)
       14    0.000    0.000    0.002    0.000 artist.py:622(get_snap)
        1    0.000    0.000    0.002    0.002 _add_newdocs_scalars.py:1(<module>)
      136    0.001    0.000    0.002    0.000 scale.py:132(get_transform)
        7    0.000    0.000    0.002    0.000 core.py:1654(__radd__)
       13    0.000    0.000    0.002    0.000 __init__.py:1587(open)
        5    0.000    0.000    0.002    0.000 typing.py:747(Optional)
       12    0.000    0.000    0.001    0.000 axis.py:1738(update_units)
       24    0.000    0.000    0.001    0.000 lines.py:746(_get_transformed_path)
  235/220    0.001    0.000    0.001    0.000 _compiler.py:441(_get_literal_prefix)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1569(_IPv4Constants)
      463    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
      509    0.001    0.000    0.001    0.000 _inspect.py:26(isfunction)
      108    0.000    0.000    0.001    0.000 lines.py:520(set_pickradius)
       34    0.001    0.000    0.001    0.000 _methods.py:98(_clip)
      126    0.000    0.000    0.001    0.000 font_manager.py:824(set_weight)
        2    0.000    0.000    0.001    0.001 collections.py:1181(__init__)
       27    0.000    0.000    0.001    0.000 pathlib.py:835(stat)
        2    0.001    0.001    0.001    0.001 {built-in method singleShot}
       48    0.000    0.000    0.001    0.000 transforms.py:300(xmin)
    24/12    0.000    0.000    0.001    0.000 units.py:164(get_converter)
        1    0.000    0.000    0.001    0.001 _shape_base_impl.py:1(<module>)
       11    0.000    0.000    0.001    0.000 typing.py:1476(__getitem__)
       23    0.000    0.000    0.001    0.000 cbook.py:597(_get_data_path)
        1    0.000    0.000    0.001    0.001 ExifTags.py:305(GPS)
        1    0.000    0.000    0.001    0.001 expat.py:1(<module>)
      108    0.001    0.000    0.001    0.000 lines.py:1375(set_dash_joinstyle)
        2    0.000    0.000    0.001    0.001 axis.py:2464(_update_offset_text_position)
       98    0.000    0.000    0.001    0.000 transforms.py:2413(transform_non_affine)
      338    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.001    0.001 tz.py:386(tzfile)
       48    0.000    0.000    0.001    0.000 transforms.py:305(ymin)
      159    0.001    0.000    0.001    0.000 <string>:2(__init__)
       89    0.000    0.000    0.001    0.000 typing.py:1004(_typevar_subst)
       21    0.000    0.000    0.001    0.000 ipaddress.py:1502(__init__)
       19    0.001    0.000    0.001    0.000 __init__.py:226(_from_iter)
        1    0.000    0.000    0.001    0.001 struct.py:1(<module>)
        2    0.000    0.000    0.001    0.001 _base.py:3752(set_xlim)
       50    0.000    0.000    0.001    0.000 transforms.py:315(ymax)
      118    0.000    0.000    0.001    0.000 font_manager.py:934(set_math_fontfamily)
        1    0.001    0.001    0.001    0.001 _cm_listed.py:1(<module>)
        6    0.001    0.000    0.001    0.000 _common.py:13(tzname_in_python2)
       14    0.000    0.000    0.001    0.000 core.py:6666(__init__)
      108    0.001    0.000    0.001    0.000 lines.py:1391(set_solid_joinstyle)
        4    0.000    0.000    0.001    0.000 backend_bases.py:2910(_wait_cursor_for_draw_cm)
      108    0.001    0.000    0.001    0.000 lines.py:1439(set_solid_capstyle)
      228    0.001    0.000    0.001    0.000 text.py:1216(set_y)
      200    0.001    0.000    0.001    0.000 _compiler.py:472(_get_charset_prefix)
        2    0.000    0.000    0.001    0.001 collections.py:78(__init__)
        1    0.000    0.000    0.001    0.001 unicode.py:85(identchars)
       74    0.000    0.000    0.001    0.000 {method 'sum' of 'numpy.ndarray' objects}
       48    0.000    0.000    0.001    0.000 transforms.py:310(xmax)
     1736    0.001    0.000    0.001    0.000 typing.py:781(<genexpr>)
       24    0.000    0.000    0.001    0.000 lines.py:731(_transform_path)
      344    0.001    0.000    0.001    0.000 typing.py:1592(__eq__)
        1    0.001    0.001    0.001    0.001 entities.py:1(<module>)
        2    0.000    0.000    0.001    0.001 _pylab_helpers.py:44(destroy)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
      318    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:647(_check_name_wrapper)
      490    0.001    0.000    0.001    0.000 _inspect.py:41(iscode)
      640    0.001    0.000    0.001    0.000 transforms.py:1927(get_matrix)
      460    0.001    0.000    0.001    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.001    0.001 patches.py:4135(FancyArrowPatch)
        1    0.000    0.000    0.001    0.001 _enums.py:1(<module>)
       33    0.000    0.000    0.001    0.000 functools.py:521(decorating_function)
       52    0.001    0.000    0.001    0.000 _twodim_base_impl.py:176(eye)
      716    0.001    0.000    0.001    0.000 artist.py:1140(sticky_edges)
        2    0.000    0.000    0.001    0.001 dataclasses.py:568(_init_fn)
       32    0.001    0.000    0.001    0.000 core.py:3026(_update_from)
       48    0.000    0.000    0.001    0.000 text.py:901(get_unitless_position)
        1    0.001    0.001    0.001    0.001 hmac.py:1(<module>)
       24    0.000    0.000    0.001    0.000 dviread.py:184(decorate)
      665    0.001    0.000    0.001    0.000 font_manager.py:717(get_family)
        1    0.001    0.001    0.001    0.001 signature_bootstrap.py:60(<genexpr>)
      156    0.000    0.000    0.001    0.000 typing.py:988(_is_unpacked_typevartuple)
      349    0.001    0.000    0.001    0.000 <frozen posixpath>:41(_get_sep)
       30    0.001    0.000    0.001    0.000 _inspect.py:141(formatargspec)
        1    0.000    0.000    0.001    0.001 collections.py:28(Collection)
        4    0.000    0.000    0.001    0.000 backend_qt.py:282(set_cursor)
    375/1    0.001    0.000    0.001    0.001 __config__.py:19(_cleanup)
      310    0.001    0.000    0.001    0.000 function_base.py:455(_needs_add_docstring)
        8    0.000    0.000    0.001    0.000 core.py:6860(array)
      872    0.001    0.000    0.001    0.000 inspect.py:2800(default)
