#=====================================================
# File created:        Tue-03-Mar-2026-at-10-44-49AM
# Size of lattice:     50x50
# Number of MC steps:  60
# Reduced temperature: 0.500
# Run time (s):        4.407935
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2475.8469  0.2689 
   00001    0.6912   -3723.1675  0.2683 
   00002    0.6300   -4505.1810  0.2685 
   00003    0.5780   -5028.8878  0.2663 
   00004    0.5580   -5431.8362  0.2644 
   00005    0.5260   -5793.1364  0.2672 
   00006    0.5468   -6044.6166  0.2754 
   00007    0.5196   -6322.9873  0.2718 
   00008    0.5084   -6527.0164  0.2690 
   00009    0.5068   -6639.4304  0.2603 
   00010    0.4800   -6853.0347  0.2671 
   00011    0.4864   -6981.6227  0.2793 
   00012    0.4784   -7029.9614  0.2759 
   00013    0.4920   -7093.7058  0.2806 
   00014    0.4540   -7232.8450  0.2866 
   00015    0.4540   -7330.6599  0.2921 
   00016    0.4476   -7412.3537  0.2940 
   00017    0.4680   -7524.0484  0.2919 
   00018    0.4608   -7556.2620  0.2931 
   00019    0.4756   -7594.9549  0.2964 
   00020    0.4456   -7620.1031  0.2974 
   00021    0.4552   -7646.8720  0.2976 
   00022    0.4536   -7686.5137  0.3009 
   00023    0.4356   -7750.7284  0.3081 
   00024    0.4436   -7790.7921  0.3077 
   00025    0.4236   -7806.3376  0.3119 
   00026    0.4500   -7832.7192  0.3169 
   00027    0.4284   -7841.4986  0.3141 
   00028    0.4576   -7875.1149  0.3154 
   00029    0.4484   -7903.4066  0.3118 
   00030    0.4476   -7969.1237  0.3105 
   00031    0.4320   -7988.8718  0.3070 
   00032    0.4320   -8046.3151  0.3043 
   00033    0.4188   -8046.8981  0.2976 
   00034    0.4492   -8116.0912  0.3009 
   00035    0.4288   -8149.3428  0.3079 
   00036    0.4248   -8142.2010  0.3018 
   00037    0.4392   -8171.7333  0.3027 
   00038    0.4184   -8181.5963  0.3003 
   00039    0.4104   -8154.6145  0.2993 
   00040    0.4288   -8071.3518  0.2950 
   00041    0.4356   -8097.3122  0.2903 
   00042    0.4344   -8080.6339  0.2918 
   00043    0.4268   -8061.2243  0.2940 
   00044    0.4280   -8077.9255  0.2858 
   00045    0.4180   -8084.3499  0.2878 
   00046    0.4372   -8120.4272  0.2817 
   00047    0.4200   -8146.8873  0.2791 
   00048    0.4344   -8124.2188  0.2824 
   00049    0.4412   -8136.6250  0.2840 
   00050    0.4208   -8072.1683  0.2775 
   00051    0.4236   -8071.1138  0.2746 
   00052    0.4200   -8122.0891  0.2770 
   00053    0.4296   -8164.2281  0.2817 
   00054    0.4224   -8135.8287  0.2791 
   00055    0.4336   -8118.3291  0.2809 
   00056    0.4464   -8138.2733  0.2780 
   00057    0.4332   -8119.4472  0.2858 
   00058    0.4188   -8136.1273  0.2846 
   00059    0.4272   -8105.7622  0.2811 
   00060    0.4248   -8104.2019  0.2790 
