#=====================================================
# File created:        Tue-03-Mar-2026-at-10-41-14AM
# Size of lattice:     50x50
# Number of MC steps:  60
# Reduced temperature: 0.500
# Run time (s):        3.611656
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2541.4824  0.2688 
   00001    0.6804   -3791.3823  0.2650 
   00002    0.6252   -4503.8340  0.2647 
   00003    0.5848   -5064.4885  0.2701 
   00004    0.5484   -5489.6970  0.2707 
   00005    0.5348   -5785.6219  0.2702 
   00006    0.5044   -6133.3265  0.2732 
   00007    0.5016   -6351.3827  0.2749 
   00008    0.4908   -6577.9596  0.2724 
   00009    0.4956   -6789.1900  0.2756 
   00010    0.4756   -6937.4935  0.2793 
   00011    0.4772   -7034.0931  0.2829 
   00012    0.4556   -7107.0006  0.2842 
   00013    0.4804   -7216.0966  0.2794 
   00014    0.4560   -7266.1858  0.2757 
   00015    0.4544   -7361.7650  0.2734 
   00016    0.4576   -7423.1727  0.2780 
   00017    0.4512   -7493.1245  0.2824 
   00018    0.4472   -7594.7839  0.2812 
   00019    0.4464   -7613.6947  0.2782 
   00020    0.4416   -7648.9857  0.2783 
   00021    0.4424   -7690.4944  0.2792 
   00022    0.4184   -7708.6377  0.2718 
   00023    0.4328   -7760.1906  0.2714 
   00024    0.4436   -7786.2477  0.2666 
   00025    0.4324   -7836.4724  0.2755 
   00026    0.4384   -7843.8844  0.2814 
   00027    0.4288   -7866.8662  0.2805 
   00028    0.4336   -7891.2161  0.2755 
   00029    0.4196   -7890.9480  0.2756 
   00030    0.4288   -7919.2669  0.2776 
   00031    0.4364   -7986.3760  0.2827 
   00032    0.4388   -7955.8564  0.2829 
   00033    0.4424   -7972.5917  0.2881 
   00034    0.4460   -7998.9568  0.2880 
   00035    0.4352   -8009.3347  0.2906 
   00036    0.4244   -8015.9835  0.2860 
   00037    0.4164   -8056.8367  0.2865 
   00038    0.4260   -8065.3871  0.2846 
   00039    0.4352   -8054.0118  0.2906 
   00040    0.4236   -8089.2578  0.2891 
   00041    0.4184   -8132.2318  0.2866 
   00042    0.4200   -8162.0513  0.2857 
   00043    0.4176   -8128.8359  0.2895 
   00044    0.4320   -8134.0771  0.2896 
   00045    0.4212   -8134.9979  0.2863 
   00046    0.4112   -8145.7223  0.2872 
   00047    0.4376   -8160.6526  0.2814 
   00048    0.4256   -8227.8915  0.2859 
   00049    0.4196   -8180.8600  0.2761 
   00050    0.4300   -8203.2280  0.2751 
   00051    0.4084   -8161.4511  0.2768 
   00052    0.4264   -8169.9239  0.2793 
   00053    0.4376   -8179.2281  0.2722 
   00054    0.4288   -8177.3402  0.2735 
   00055    0.4264   -8172.5577  0.2726 
   00056    0.4320   -8154.2335  0.2738 
   00057    0.4232   -8155.7382  0.2738 
   00058    0.4196   -8165.2418  0.2670 
   00059    0.4080   -8137.6619  0.2720 
   00060    0.4160   -8121.5240  0.2738 
