#=====================================================
# File created:        Tue-03-Mar-2026-at-10-49-20AM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        7.150898
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2532.8483  0.2644 
   00001    0.6756   -3826.8111  0.2584 
   00002    0.6272   -4570.3219  0.2782 
   00003    0.5788   -5149.6536  0.2798 
   00004    0.5496   -5586.8148  0.2720 
   00005    0.5572   -5963.6685  0.2740 
   00006    0.5352   -6225.4124  0.2739 
   00007    0.5104   -6372.5240  0.2692 
   00008    0.4972   -6531.9259  0.2693 
   00009    0.4964   -6677.0874  0.2762 
   00010    0.4868   -6838.3984  0.2717 
   00011    0.4780   -7001.0129  0.2701 
   00012    0.4728   -7113.7809  0.2581 
   00013    0.4572   -7238.1615  0.2583 
   00014    0.4640   -7331.7969  0.2545 
   00015    0.4608   -7343.9306  0.2605 
   00016    0.4492   -7434.3077  0.2642 
   00017    0.4464   -7447.9697  0.2775 
   00018    0.4504   -7493.0773  0.2735 
   00019    0.4644   -7570.8038  0.2713 
   00020    0.4500   -7611.7479  0.2655 
   00021    0.4360   -7661.2606  0.2657 
   00022    0.4360   -7698.3363  0.2709 
   00023    0.4244   -7695.3684  0.2706 
   00024    0.4436   -7783.3651  0.2640 
   00025    0.4396   -7746.1740  0.2756 
   00026    0.4448   -7811.8850  0.2792 
   00027    0.4264   -7825.9037  0.2754 
   00028    0.4500   -7840.4436  0.2766 
   00029    0.4324   -7880.7944  0.2807 
   00030    0.4408   -7895.1741  0.2803 
   00031    0.4444   -7935.5355  0.2791 
   00032    0.4360   -7972.3378  0.2776 
   00033    0.4340   -8036.1377  0.2779 
   00034    0.4440   -8024.0557  0.2763 
   00035    0.4392   -8009.0281  0.2774 
   00036    0.4224   -7999.0487  0.2721 
   00037    0.4276   -7977.3262  0.2720 
   00038    0.4400   -7983.6671  0.2736 
   00039    0.4408   -7999.6170  0.2739 
   00040    0.4208   -8022.3157  0.2767 
   00041    0.4176   -8028.1852  0.2835 
   00042    0.4136   -8020.3844  0.2818 
   00043    0.4304   -8041.6826  0.2778 
   00044    0.4164   -8088.6828  0.2825 
   00045    0.4212   -8131.4911  0.2822 
   00046    0.4284   -8149.9875  0.2823 
   00047    0.4432   -8101.4883  0.2851 
   00048    0.4228   -8102.8606  0.2831 
   00049    0.4144   -8108.6563  0.2818 
   00050    0.4216   -8129.0959  0.2804 
   00051    0.4284   -8094.1370  0.2762 
   00052    0.4388   -8090.9834  0.2756 
   00053    0.4380   -8101.1340  0.2785 
   00054    0.4324   -8163.6479  0.2789 
   00055    0.4012   -8147.5685  0.2750 
   00056    0.4060   -8189.3194  0.2768 
   00057    0.4256   -8163.9959  0.2728 
   00058    0.4216   -8174.0224  0.2652 
   00059    0.4108   -8206.9335  0.2644 
   00060    0.4212   -8194.1592  0.2656 
   00061    0.4312   -8163.6511  0.2710 
   00062    0.4256   -8214.8957  0.2703 
   00063    0.4100   -8174.6408  0.2746 
   00064    0.4264   -8194.4251  0.2742 
   00065    0.4168   -8172.3007  0.2751 
   00066    0.4148   -8178.0945  0.2790 
   00067    0.4308   -8131.2542  0.2770 
   00068    0.4420   -8138.3173  0.2732 
   00069    0.4284   -8147.0582  0.2714 
   00070    0.4316   -8157.9729  0.2762 
   00071    0.4212   -8171.5807  0.2803 
   00072    0.4192   -8201.0544  0.2850 
   00073    0.4184   -8240.5009  0.2791 
   00074    0.4164   -8260.9421  0.2851 
   00075    0.4100   -8276.6439  0.2827 
   00076    0.4096   -8282.0109  0.2829 
   00077    0.4060   -8218.9758  0.2780 
   00078    0.4240   -8208.7913  0.2824 
   00079    0.4200   -8215.7918  0.2839 
   00080    0.4244   -8173.2328  0.2793 
   00081    0.4092   -8200.8441  0.2751 
   00082    0.4300   -8216.3061  0.2772 
   00083    0.4188   -8202.7464  0.2724 
   00084    0.4324   -8225.6705  0.2770 
   00085    0.4244   -8234.8657  0.2775 
   00086    0.4336   -8216.3683  0.2807 
   00087    0.4212   -8229.0313  0.2799 
   00088    0.4256   -8243.2506  0.2769 
   00089    0.4196   -8242.9917  0.2719 
   00090    0.4180   -8283.6591  0.2769 
   00091    0.4308   -8268.1291  0.2820 
   00092    0.4160   -8278.1837  0.2782 
   00093    0.4000   -8278.7415  0.2777 
   00094    0.4260   -8276.9377  0.2730 
   00095    0.4320   -8277.3074  0.2744 
   00096    0.4172   -8266.3571  0.2714 
   00097    0.4196   -8276.6455  0.2772 
   00098    0.4180   -8272.0301  0.2781 
   00099    0.4264   -8289.9414  0.2754 
   00100    0.4172   -8306.3281  0.2787 
