#=====================================================
# File created:        Tue-03-Mar-2026-at-10-26-45AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        3.635034
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2547.4614  0.2566 
   00001    0.7000   -3825.4947  0.2863 
   00002    0.6256   -4369.6409  0.2791 
   00003    0.6084   -4724.2594  0.2742 
   00004    0.5692   -4997.9539  0.2723 
   00005    0.5464   -5150.6853  0.2789 
   00006    0.5264   -5290.6783  0.2667 
   00007    0.5424   -5534.8309  0.2723 
   00008    0.5236   -5621.0707  0.2828 
   00009    0.5036   -5685.3280  0.2788 
   00010    0.5080   -5600.3329  0.2730 
   00011    0.5064   -5715.3799  0.2779 
   00012    0.5072   -5808.8001  0.2729 
   00013    0.4996   -5769.2589  0.2772 
   00014    0.5064   -5838.2450  0.2858 
   00015    0.5132   -5811.0358  0.2850 
   00016    0.5136   -5856.8183  0.2918 
   00017    0.4896   -5876.7340  0.2915 
   00018    0.4984   -5891.0221  0.2886 
   00019    0.5012   -5796.1475  0.2901 
   00020    0.4792   -5842.0805  0.2904 
   00021    0.5020   -5814.8965  0.2820 
   00022    0.4980   -5862.0042  0.2943 
   00023    0.5060   -5865.8128  0.3107 
   00024    0.4840   -5768.1363  0.3159 
   00025    0.4936   -5786.7515  0.3060 
   00026    0.4964   -5857.1202  0.2995 
   00027    0.4912   -5891.5290  0.2865 
   00028    0.4804   -5955.1044  0.2916 
   00029    0.4900   -5925.7760  0.2857 
   00030    0.4924   -5901.1137  0.2813 
   00031    0.4888   -5875.2129  0.2679 
   00032    0.4900   -5923.2110  0.2655 
   00033    0.4992   -5923.7970  0.2691 
   00034    0.4732   -5957.2404  0.2690 
   00035    0.4900   -6029.7281  0.2546 
   00036    0.4800   -6010.3792  0.2760 
   00037    0.5088   -5932.4774  0.2798 
   00038    0.4836   -5897.7175  0.2840 
   00039    0.4844   -5919.1605  0.2912 
   00040    0.4784   -5868.4935  0.3031 
   00041    0.4956   -5829.4944  0.3079 
   00042    0.5056   -5822.6851  0.3050 
   00043    0.4844   -5842.5939  0.3075 
   00044    0.5080   -5823.1720  0.3027 
   00045    0.4992   -5821.6888  0.3088 
   00046    0.4924   -5845.0778  0.3095 
   00047    0.4892   -5811.6535  0.3123 
   00048    0.4904   -5884.0256  0.3052 
   00049    0.4812   -5834.2215  0.3143 
   00050    0.4916   -5846.0008  0.3227 
