#=====================================================
# File created:        Tue-03-Mar-2026-at-10-08-02AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.803189
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2418.0867  0.2664 
   00001    0.6768   -3731.9137  0.2731 
   00002    0.6344   -4530.0036  0.2741 
   00003    0.5992   -5192.8263  0.2710 
   00004    0.5620   -5607.2549  0.2696 
   00005    0.5468   -5945.1544  0.2772 
   00006    0.5088   -6171.1042  0.2807 
   00007    0.4852   -6404.9658  0.2773 
   00008    0.4880   -6614.7818  0.2756 
   00009    0.4968   -6752.2044  0.2874 
   00010    0.4912   -6876.6499  0.2859 
   00011    0.4572   -6975.0261  0.2866 
   00012    0.4644   -7080.2235  0.2820 
   00013    0.4748   -7220.8616  0.2846 
   00014    0.4624   -7303.9876  0.2862 
   00015    0.4604   -7360.6789  0.2901 
   00016    0.4572   -7443.1822  0.2899 
   00017    0.4556   -7452.1210  0.2889 
   00018    0.4480   -7506.9655  0.2871 
   00019    0.4440   -7563.2630  0.2884 
   00020    0.4528   -7604.2443  0.2994 
   00021    0.4400   -7643.5660  0.2980 
   00022    0.4544   -7667.8506  0.2941 
   00023    0.4236   -7693.6731  0.2935 
   00024    0.4464   -7766.2659  0.2907 
   00025    0.4408   -7770.5042  0.2961 
   00026    0.4528   -7835.5968  0.2877 
   00027    0.4520   -7810.1521  0.2859 
   00028    0.4340   -7840.3377  0.2863 
   00029    0.4276   -7855.0970  0.2920 
   00030    0.4460   -7912.3671  0.2999 
   00031    0.4404   -7964.8942  0.2995 
   00032    0.4340   -8020.8722  0.3061 
   00033    0.4260   -8015.4102  0.3010 
   00034    0.4168   -8002.0225  0.3040 
   00035    0.4308   -8000.5482  0.3123 
   00036    0.4312   -8025.6796  0.3129 
   00037    0.4148   -8030.5536  0.3118 
   00038    0.4172   -8041.9300  0.3102 
   00039    0.4212   -8069.6319  0.3089 
   00040    0.4204   -8053.3558  0.3111 
   00041    0.4232   -8043.3478  0.3028 
   00042    0.4344   -8079.0500  0.3078 
   00043    0.4368   -8085.6043  0.3114 
   00044    0.4092   -8074.1145  0.3101 
   00045    0.4152   -8071.8341  0.3111 
   00046    0.4268   -8064.4692  0.3186 
   00047    0.4364   -8033.3841  0.3194 
   00048    0.4284   -8045.7124  0.3107 
   00049    0.4372   -7997.7853  0.3101 
   00050    0.4244   -8077.1547  0.3136 
