#=====================================================
# File created:        Tue-03-Mar-2026-at-10-48-58AM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        7.262015
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2511.8218  0.2743 
   00001    0.6652   -3632.5768  0.2693 
   00002    0.6404   -4386.2554  0.2687 
   00003    0.5932   -4993.6134  0.2747 
   00004    0.5612   -5473.4368  0.2704 
   00005    0.5484   -5850.9878  0.2796 
   00006    0.5096   -6122.4389  0.2904 
   00007    0.5136   -6363.5116  0.2942 
   00008    0.4856   -6551.6888  0.2924 
   00009    0.4968   -6751.6337  0.2894 
   00010    0.4844   -6938.9935  0.2883 
   00011    0.4640   -7044.7254  0.2775 
   00012    0.4576   -7204.5669  0.2721 
   00013    0.4624   -7297.7374  0.2727 
   00014    0.4624   -7338.7056  0.2720 
   00015    0.4528   -7398.8673  0.2737 
   00016    0.4648   -7451.6083  0.2777 
   00017    0.4416   -7466.1632  0.2750 
   00018    0.4552   -7525.6888  0.2731 
   00019    0.4536   -7586.0037  0.2764 
   00020    0.4552   -7626.8347  0.2711 
   00021    0.4508   -7676.6807  0.2708 
   00022    0.4460   -7695.0229  0.2775 
   00023    0.4456   -7735.4205  0.2771 
   00024    0.4376   -7777.9247  0.2809 
   00025    0.4332   -7804.1106  0.2782 
   00026    0.4444   -7811.1957  0.2763 
   00027    0.4452   -7825.3518  0.2787 
   00028    0.4260   -7754.5147  0.2838 
   00029    0.4324   -7820.1091  0.2845 
   00030    0.4364   -7867.8372  0.2874 
   00031    0.4280   -7902.6044  0.2871 
   00032    0.4396   -7884.1030  0.2897 
   00033    0.4288   -7918.1362  0.2905 
   00034    0.4540   -7945.6167  0.2901 
   00035    0.4264   -8003.6588  0.2819 
   00036    0.4124   -8017.2169  0.2858 
   00037    0.4196   -8049.7013  0.2963 
   00038    0.4480   -8068.6319  0.2991 
   00039    0.4320   -8045.7516  0.3063 
   00040    0.4380   -8081.7486  0.3057 
   00041    0.4192   -8087.0118  0.3135 
   00042    0.4216   -8125.2257  0.3095 
   00043    0.4420   -8111.8016  0.3122 
   00044    0.4272   -8100.6479  0.3132 
   00045    0.4148   -8090.5966  0.3107 
   00046    0.4300   -8081.6194  0.3136 
   00047    0.4268   -8083.2081  0.3121 
   00048    0.4272   -8061.2619  0.3120 
   00049    0.4272   -8066.6459  0.3140 
   00050    0.4100   -8080.4769  0.3093 
   00051    0.4320   -8030.2586  0.3003 
   00052    0.4492   -8035.5130  0.2972 
   00053    0.4312   -8062.9782  0.3032 
   00054    0.4212   -8069.1171  0.3079 
   00055    0.4136   -8065.3321  0.3043 
   00056    0.4284   -8048.2375  0.3000 
   00057    0.4328   -8021.5507  0.3013 
   00058    0.4288   -8090.0137  0.3032 
   00059    0.3972   -8093.4844  0.3047 
   00060    0.4232   -8122.3301  0.3000 
   00061    0.4248   -8077.2856  0.2993 
   00062    0.4300   -8087.8061  0.2997 
   00063    0.4380   -8060.3266  0.3024 
   00064    0.4320   -8080.5015  0.3066 
   00065    0.4372   -8026.6305  0.2993 
   00066    0.4128   -8054.4629  0.3013 
   00067    0.4368   -8103.6665  0.3040 
   00068    0.4152   -8114.5162  0.3133 
   00069    0.4280   -8084.9737  0.3154 
   00070    0.4232   -8113.7667  0.3205 
   00071    0.4168   -8150.6244  0.3151 
   00072    0.4100   -8156.6545  0.3187 
   00073    0.4400   -8145.9556  0.3265 
   00074    0.4280   -8195.9415  0.3282 
   00075    0.4424   -8179.4814  0.3227 
   00076    0.4264   -8167.0251  0.3203 
   00077    0.4260   -8177.5221  0.3184 
   00078    0.4232   -8151.9161  0.3133 
   00079    0.4236   -8176.2042  0.3110 
   00080    0.4184   -8156.3689  0.3167 
   00081    0.4324   -8198.2244  0.3219 
   00082    0.4156   -8237.6840  0.3247 
   00083    0.4148   -8259.1605  0.3211 
   00084    0.4080   -8246.5674  0.3183 
   00085    0.4156   -8211.3187  0.3195 
   00086    0.4268   -8191.5852  0.3220 
   00087    0.4392   -8178.8532  0.3261 
   00088    0.4196   -8195.3432  0.3273 
   00089    0.4252   -8214.3616  0.3280 
   00090    0.4272   -8196.9415  0.3280 
   00091    0.4244   -8247.4362  0.3273 
   00092    0.4380   -8201.8014  0.3224 
   00093    0.4296   -8184.8145  0.3210 
   00094    0.4196   -8195.5665  0.3225 
   00095    0.4336   -8185.9521  0.3224 
   00096    0.4020   -8199.6399  0.3242 
   00097    0.4196   -8127.7980  0.3185 
   00098    0.4260   -8104.6044  0.3175 
   00099    0.4280   -8143.3910  0.3272 
   00100    0.4260   -8198.8642  0.3331 
