#=====================================================
# File created:        Tue-03-Mar-2026-at-11-11-58AM
# Size of lattice:     150x150
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        26.797843
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22690.0842  0.2509 
   00001    0.6775  -33691.4945  0.2546 
   00002    0.6230  -40673.5151  0.2542 
   00003    0.5842  -45723.0516  0.2550 
   00004    0.5560  -49628.5134  0.2515 
   00005    0.5356  -52686.2643  0.2529 
   00006    0.5202  -55055.8390  0.2517 
   00007    0.5114  -57264.7606  0.2530 
   00008    0.4984  -59210.3083  0.2556 
   00009    0.4812  -60785.0975  0.2579 
   00010    0.4747  -62068.4470  0.2602 
   00011    0.4676  -63223.9938  0.2592 
   00012    0.4700  -64068.8243  0.2601 
   00013    0.4662  -64894.0209  0.2589 
   00014    0.4648  -65652.9607  0.2584 
   00015    0.4508  -66249.0687  0.2553 
   00016    0.4562  -66996.8534  0.2553 
   00017    0.4580  -67513.0413  0.2538 
   00018    0.4481  -67943.9812  0.2525 
   00019    0.4460  -68237.0038  0.2529 
   00020    0.4436  -68637.7862  0.2552 
   00021    0.4490  -69046.6280  0.2552 
   00022    0.4402  -69502.8110  0.2556 
   00023    0.4480  -69719.0553  0.2551 
   00024    0.4341  -70075.3280  0.2543 
   00025    0.4353  -70236.5738  0.2536 
   00026    0.4398  -70465.8267  0.2533 
   00027    0.4381  -70572.0336  0.2529 
   00028    0.4345  -70830.2545  0.2517 
   00029    0.4338  -70899.0839  0.2525 
   00030    0.4335  -71134.6331  0.2507 
   00031    0.4284  -71423.0697  0.2510 
   00032    0.4288  -71583.7523  0.2537 
   00033    0.4313  -71808.2134  0.2524 
   00034    0.4274  -71972.1787  0.2537 
   00035    0.4300  -72096.2515  0.2548 
   00036    0.4274  -72157.5466  0.2527 
   00037    0.4296  -72401.4103  0.2536 
   00038    0.4248  -72458.5879  0.2537 
   00039    0.4248  -72413.7791  0.2553 
   00040    0.4247  -72561.5102  0.2545 
   00041    0.4342  -72587.3010  0.2562 
   00042    0.4278  -72781.4365  0.2544 
   00043    0.4268  -72832.3011  0.2550 
   00044    0.4289  -72891.0071  0.2557 
   00045    0.4318  -73030.0447  0.2563 
   00046    0.4247  -72999.2746  0.2579 
   00047    0.4203  -73076.1468  0.2596 
   00048    0.4301  -73128.7977  0.2612 
   00049    0.4230  -73085.6042  0.2620 
   00050    0.4242  -73213.9648  0.2613 
