#=====================================================
# File created:        Tue-03-Mar-2026-at-10-22-29AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.800
# Run time (s):        3.618875
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2517.0012  0.2589 
   00001    0.6924   -3842.6716  0.2716 
   00002    0.6028   -4550.3982  0.2748 
   00003    0.5728   -5081.8819  0.2630 
   00004    0.5224   -5332.1337  0.2680 
   00005    0.5236   -5592.8015  0.2769 
   00006    0.5160   -5778.9863  0.2732 
   00007    0.4976   -5933.5821  0.2808 
   00008    0.4968   -6007.7861  0.2899 
   00009    0.4884   -6154.8856  0.2905 
   00010    0.4500   -6182.3029  0.2821 
   00011    0.4868   -6323.3126  0.2749 
   00012    0.4688   -6327.8944  0.2944 
   00013    0.4724   -6354.5644  0.3036 
   00014    0.4720   -6401.0122  0.3026 
   00015    0.4572   -6456.8722  0.3037 
   00016    0.4612   -6437.2849  0.3110 
   00017    0.4432   -6400.1459  0.3084 
   00018    0.4736   -6521.5054  0.3075 
   00019    0.4548   -6544.1647  0.3091 
   00020    0.4596   -6544.5608  0.3145 
   00021    0.4584   -6519.1712  0.3073 
   00022    0.4464   -6579.0462  0.3206 
   00023    0.4276   -6578.3594  0.3183 
   00024    0.4688   -6534.7389  0.3244 
   00025    0.4448   -6615.6975  0.3170 
   00026    0.4400   -6566.5849  0.3109 
   00027    0.4556   -6594.4194  0.3036 
   00028    0.4424   -6655.9674  0.3057 
   00029    0.4484   -6649.6078  0.3006 
   00030    0.4532   -6598.3470  0.2917 
   00031    0.4768   -6598.1859  0.2940 
   00032    0.4456   -6647.3640  0.2998 
   00033    0.4360   -6682.6031  0.3107 
   00034    0.4532   -6601.0740  0.3161 
   00035    0.4664   -6584.3623  0.3234 
   00036    0.4504   -6740.8703  0.3289 
   00037    0.4412   -6741.9485  0.3217 
   00038    0.4564   -6716.2144  0.3205 
   00039    0.4592   -6724.2052  0.3276 
   00040    0.4316   -6819.9783  0.3305 
   00041    0.4268   -6896.2874  0.3299 
   00042    0.4280   -6866.4236  0.3326 
   00043    0.4316   -6871.8892  0.3509 
   00044    0.4136   -6896.1445  0.3625 
   00045    0.4336   -6858.4439  0.3556 
   00046    0.4292   -6848.8329  0.3468 
   00047    0.4444   -6786.1293  0.3400 
   00048    0.4220   -6787.2707  0.3398 
   00049    0.4352   -6803.0598  0.3438 
   00050    0.4380   -6864.5083  0.3475 
