#=====================================================
# File created:        Tue-03-Mar-2026-at-10-25-31AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.800
# Run time (s):        3.862804
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2486.7846  0.2561 
   00001    0.6872   -3668.0969  0.2631 
   00002    0.6216   -4586.5815  0.2619 
   00003    0.5652   -5033.5262  0.2610 
   00004    0.5180   -5253.8181  0.2775 
   00005    0.5252   -5449.4119  0.2923 
   00006    0.5304   -5621.7554  0.3032 
   00007    0.5176   -5772.4578  0.3037 
   00008    0.4916   -5872.6114  0.3137 
   00009    0.4912   -5975.3792  0.3147 
   00010    0.4716   -6073.5787  0.3176 
   00011    0.4844   -6154.4808  0.3259 
   00012    0.4792   -6179.0894  0.3214 
   00013    0.4556   -6285.5756  0.3353 
   00014    0.4712   -6314.8108  0.3210 
   00015    0.4776   -6455.3062  0.3252 
   00016    0.4680   -6483.7439  0.3229 
   00017    0.4580   -6610.4575  0.3134 
   00018    0.4516   -6544.4914  0.3088 
   00019    0.4608   -6528.3521  0.3119 
   00020    0.4560   -6549.7774  0.3073 
   00021    0.4608   -6576.7815  0.3154 
   00022    0.4444   -6600.3789  0.3090 
   00023    0.4600   -6694.5094  0.3087 
   00024    0.4528   -6730.7499  0.3146 
   00025    0.4696   -6743.5423  0.3147 
   00026    0.4444   -6770.2453  0.3303 
   00027    0.4364   -6775.5369  0.3391 
   00028    0.4380   -6846.2567  0.3414 
   00029    0.4504   -6831.7348  0.3367 
   00030    0.4432   -6762.7427  0.3367 
   00031    0.4456   -6793.4541  0.3434 
   00032    0.4352   -6783.6909  0.3454 
   00033    0.4216   -6823.5105  0.3508 
   00034    0.4188   -6889.8494  0.3559 
   00035    0.4528   -6796.6007  0.3548 
   00036    0.4484   -6802.8572  0.3498 
   00037    0.4328   -6753.4673  0.3521 
   00038    0.4556   -6839.8914  0.3538 
   00039    0.4448   -6892.7686  0.3489 
   00040    0.4308   -6843.1928  0.3547 
   00041    0.4468   -6804.0999  0.3535 
   00042    0.4488   -6822.1327  0.3569 
   00043    0.4460   -6834.0759  0.3579 
   00044    0.4448   -6861.2470  0.3654 
   00045    0.4440   -6884.5694  0.3660 
   00046    0.4260   -6785.8840  0.3685 
   00047    0.4348   -6829.6477  0.3761 
   00048    0.4424   -6786.3839  0.3754 
   00049    0.4424   -6868.1521  0.3754 
   00050    0.4472   -6765.3765  0.3873 
