#=====================================================
# File created:        Tue-03-Mar-2026-at-10-48-28AM
# Size of lattice:     50x50
# Number of MC steps:  80
# Reduced temperature: 0.500
# Run time (s):        5.887372
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2466.4008  0.2524 
   00001    0.6632   -3810.8495  0.2898 
   00002    0.6168   -4597.6856  0.3029 
   00003    0.5836   -5073.5061  0.3212 
   00004    0.5564   -5568.9048  0.3172 
   00005    0.5460   -5867.4380  0.3225 
   00006    0.5188   -6093.8830  0.3328 
   00007    0.4944   -6292.2549  0.3307 
   00008    0.5120   -6469.9358  0.3292 
   00009    0.5036   -6600.6746  0.3319 
   00010    0.4928   -6772.1982  0.3386 
   00011    0.5020   -6918.3695  0.3439 
   00012    0.4668   -7053.3945  0.3522 
   00013    0.4552   -7161.0639  0.3568 
   00014    0.4656   -7257.9362  0.3646 
   00015    0.4404   -7323.9195  0.3596 
   00016    0.4516   -7366.8937  0.3622 
   00017    0.4604   -7390.6585  0.3669 
   00018    0.4576   -7518.3679  0.3701 
   00019    0.4568   -7598.6577  0.3691 
   00020    0.4308   -7635.8931  0.3787 
   00021    0.4396   -7691.1699  0.3858 
   00022    0.4400   -7725.2137  0.3878 
   00023    0.4212   -7733.4891  0.3923 
   00024    0.4472   -7806.9016  0.3915 
   00025    0.4492   -7866.2705  0.3914 
   00026    0.4272   -7845.5116  0.3951 
   00027    0.4332   -7868.3001  0.4041 
   00028    0.4388   -7900.3315  0.4076 
   00029    0.4320   -7922.9118  0.4028 
   00030    0.4364   -7916.2114  0.4054 
   00031    0.4232   -7940.6970  0.4071 
   00032    0.4368   -7943.3567  0.4070 
   00033    0.3932   -7972.0171  0.4034 
   00034    0.4316   -7950.1406  0.3984 
   00035    0.4352   -7977.0731  0.3967 
   00036    0.4232   -7949.7553  0.3983 
   00037    0.4264   -8004.4938  0.4089 
   00038    0.4372   -8030.9310  0.4093 
   00039    0.4404   -8022.9661  0.4094 
   00040    0.4328   -7999.2452  0.4006 
   00041    0.4212   -7972.6305  0.4066 
   00042    0.4468   -7983.8205  0.4076 
   00043    0.4300   -8036.5483  0.4081 
   00044    0.4320   -7995.5221  0.4129 
   00045    0.4200   -8012.3738  0.4108 
   00046    0.4444   -8059.3026  0.4098 
   00047    0.4300   -8046.2178  0.4117 
   00048    0.4160   -8084.7469  0.4128 
   00049    0.4260   -8090.2335  0.4092 
   00050    0.4140   -8099.9518  0.4153 
   00051    0.4312   -8049.8659  0.4076 
   00052    0.4288   -8051.4880  0.4076 
   00053    0.4352   -8079.8415  0.4084 
   00054    0.4260   -8086.0499  0.4076 
   00055    0.4208   -8133.7637  0.4135 
   00056    0.4204   -8055.7228  0.4210 
   00057    0.4348   -8040.9387  0.4293 
   00058    0.4320   -8009.9730  0.4290 
   00059    0.4400   -8068.3277  0.4263 
   00060    0.4264   -8058.6498  0.4311 
   00061    0.4124   -8038.0872  0.4275 
   00062    0.4204   -8068.6549  0.4356 
   00063    0.4328   -8081.6784  0.4342 
   00064    0.4144   -8081.1138  0.4296 
   00065    0.4272   -8106.0407  0.4311 
   00066    0.4252   -8122.2345  0.4311 
   00067    0.4464   -8118.3951  0.4386 
   00068    0.4272   -8085.6303  0.4416 
   00069    0.4172   -8106.7577  0.4407 
   00070    0.4136   -8124.9858  0.4445 
   00071    0.4244   -8220.0918  0.4529 
   00072    0.4180   -8243.5292  0.4590 
   00073    0.4252   -8203.6483  0.4560 
   00074    0.4360   -8185.7987  0.4555 
   00075    0.4220   -8243.9126  0.4547 
   00076    0.4160   -8171.9060  0.4569 
   00077    0.4368   -8165.4737  0.4564 
   00078    0.4248   -8177.6764  0.4572 
   00079    0.4136   -8192.4499  0.4561 
   00080    0.4380   -8205.7255  0.4593 
