#=====================================================
# File created:        Tue-03-Mar-2026-at-10-27-05AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        3.704861
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2549.2357  0.2638 
   00001    0.6944   -3701.6371  0.2761 
   00002    0.6376   -4396.8502  0.2869 
   00003    0.5760   -4704.3641  0.2851 
   00004    0.5668   -5043.8991  0.2717 
   00005    0.5432   -5212.7712  0.2726 
   00006    0.5376   -5388.5140  0.2776 
   00007    0.5204   -5454.6974  0.2724 
   00008    0.5148   -5661.1561  0.2701 
   00009    0.5332   -5655.1811  0.2580 
   00010    0.5096   -5627.3724  0.2559 
   00011    0.5260   -5612.9657  0.2649 
   00012    0.5228   -5672.3489  0.2617 
   00013    0.5224   -5692.7325  0.2661 
   00014    0.5044   -5716.8466  0.2656 
   00015    0.5152   -5747.6300  0.2592 
   00016    0.5044   -5780.1321  0.2568 
   00017    0.5072   -5664.5837  0.2637 
   00018    0.5096   -5690.5953  0.2729 
   00019    0.5188   -5667.7092  0.2765 
   00020    0.5052   -5608.2553  0.2671 
   00021    0.5084   -5698.1648  0.2681 
   00022    0.5032   -5693.2531  0.2630 
   00023    0.5192   -5739.8904  0.2652 
   00024    0.5172   -5752.2731  0.2752 
   00025    0.5088   -5735.8477  0.2757 
   00026    0.4976   -5811.1975  0.2728 
   00027    0.4888   -5778.7776  0.2817 
   00028    0.4996   -5849.4575  0.2871 
   00029    0.4868   -5903.3910  0.2879 
   00030    0.4920   -5927.2729  0.2899 
   00031    0.5020   -5830.3970  0.2886 
   00032    0.4904   -5916.3772  0.2885 
   00033    0.4752   -6026.0327  0.2885 
   00034    0.4940   -5971.8847  0.2855 
   00035    0.4976   -5889.8588  0.2906 
   00036    0.4996   -5807.5261  0.3039 
   00037    0.4844   -5911.8820  0.3129 
   00038    0.4604   -5937.9217  0.3038 
   00039    0.4972   -5952.4733  0.3077 
   00040    0.4880   -6018.5292  0.3211 
   00041    0.4828   -5931.8254  0.3169 
   00042    0.5048   -5973.6666  0.3085 
   00043    0.4796   -5879.9753  0.2960 
   00044    0.5000   -5840.8946  0.3023 
   00045    0.5032   -5726.0333  0.3157 
   00046    0.5132   -5849.0828  0.3138 
   00047    0.5084   -5866.4305  0.3083 
   00048    0.4948   -5768.4086  0.3071 
   00049    0.5168   -5795.5551  0.3061 
   00050    0.4992   -5836.8460  0.3235 
