#=====================================================
# File created:        Tue-03-Mar-2026-at-10-15-59AM
# Size of lattice:     20x20
# Number of MC steps:  20
# Reduced temperature: 0.500
# Run time (s):        0.290612
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -380.5537  0.2838 
   00001    0.6425    -571.4547  0.2653 
   00002    0.5975    -739.1299  0.2690 
   00003    0.5575    -852.1632  0.2937 
   00004    0.5375    -886.1269  0.2833 
   00005    0.5075    -945.1921  0.2814 
   00006    0.5350    -982.0224  0.2766 
   00007    0.5000    -995.3215  0.2732 
   00008    0.5525   -1009.9270  0.2791 
   00009    0.5325   -1026.4569  0.2784 
   00010    0.4975   -1064.6031  0.2551 
   00011    0.4850   -1070.7165  0.2659 
   00012    0.4875   -1070.2790  0.2745 
   00013    0.4550   -1100.2427  0.2841 
   00014    0.5225   -1107.5847  0.3170 
   00015    0.4450   -1142.7735  0.3242 
   00016    0.4725   -1154.9192  0.3474 
   00017    0.4375   -1170.3224  0.3691 
   00018    0.4900   -1169.1352  0.3601 
   00019    0.4825   -1152.5990  0.3664 
   00020    0.4700   -1164.4869  0.3757 
