#=====================================================
# File created:        Tue-03-Mar-2026-at-10-47-56AM
# Size of lattice:     50x50
# Number of MC steps:  80
# Reduced temperature: 0.500
# Run time (s):        5.764254
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2467.7189  0.2605 
   00001    0.6800   -3615.9295  0.2653 
   00002    0.6224   -4475.0732  0.2688 
   00003    0.5908   -5013.6861  0.2667 
   00004    0.5700   -5477.0209  0.2745 
   00005    0.5364   -5846.4879  0.2763 
   00006    0.5328   -6163.0817  0.2839 
   00007    0.4984   -6411.4237  0.2919 
   00008    0.4580   -6598.1668  0.2918 
   00009    0.4872   -6793.2066  0.2884 
   00010    0.4624   -6950.6566  0.2879 
   00011    0.4796   -7051.0977  0.2904 
   00012    0.4636   -7192.5270  0.2945 
   00013    0.4660   -7274.4504  0.3096 
   00014    0.4528   -7308.3899  0.3192 
   00015    0.4640   -7398.3256  0.3188 
   00016    0.4728   -7496.3076  0.3153 
   00017    0.4396   -7541.0433  0.3208 
   00018    0.4380   -7597.9519  0.3208 
   00019    0.4528   -7644.7973  0.3178 
   00020    0.4488   -7652.0151  0.3165 
   00021    0.4440   -7709.7700  0.3253 
   00022    0.4368   -7724.2406  0.3277 
   00023    0.4288   -7694.7493  0.3367 
   00024    0.4432   -7735.2391  0.3463 
   00025    0.4504   -7766.3137  0.3462 
   00026    0.4348   -7766.7305  0.3466 
   00027    0.4616   -7825.0774  0.3553 
   00028    0.4320   -7831.4327  0.3538 
   00029    0.4244   -7870.7278  0.3525 
   00030    0.4444   -7858.0006  0.3528 
   00031    0.4292   -7877.6552  0.3487 
   00032    0.4364   -7882.4848  0.3573 
   00033    0.4444   -7925.5317  0.3670 
   00034    0.4324   -7948.8288  0.3622 
   00035    0.4276   -7981.3299  0.3642 
   00036    0.4368   -7959.7347  0.3665 
   00037    0.4292   -7941.5235  0.3724 
   00038    0.4376   -7945.2071  0.3687 
   00039    0.4128   -7949.1303  0.3786 
   00040    0.4440   -7949.4369  0.3681 
   00041    0.4288   -7924.5475  0.3666 
   00042    0.4472   -7960.4439  0.3784 
   00043    0.4284   -7970.5466  0.3794 
   00044    0.4276   -7924.0995  0.3774 
   00045    0.4480   -7975.9233  0.3686 
   00046    0.4384   -8011.1016  0.3691 
   00047    0.4424   -8043.6862  0.3696 
   00048    0.4236   -8065.6722  0.3717 
   00049    0.4208   -8070.7841  0.3738 
   00050    0.4240   -8062.6719  0.3822 
   00051    0.4032   -8103.8831  0.3868 
   00052    0.4292   -8147.5376  0.3857 
   00053    0.4420   -8105.6573  0.3810 
   00054    0.4144   -8128.3043  0.3852 
   00055    0.4184   -8150.3607  0.3844 
   00056    0.4272   -8162.4562  0.3817 
   00057    0.4180   -8151.6011  0.3793 
   00058    0.4144   -8110.5655  0.3798 
   00059    0.4288   -8159.8538  0.3774 
   00060    0.4312   -8201.0417  0.3755 
   00061    0.4160   -8152.2739  0.3776 
   00062    0.4228   -8166.9916  0.3794 
   00063    0.4196   -8187.4098  0.3835 
   00064    0.4292   -8223.8296  0.3885 
   00065    0.4236   -8255.1979  0.3914 
   00066    0.4208   -8260.5905  0.3943 
   00067    0.4004   -8208.6223  0.3876 
   00068    0.4248   -8236.5768  0.3922 
   00069    0.4176   -8227.0014  0.3895 
   00070    0.4348   -8237.9339  0.3874 
   00071    0.4312   -8218.7908  0.3877 
   00072    0.4244   -8197.5275  0.3884 
   00073    0.4376   -8194.6362  0.3893 
   00074    0.4148   -8176.8342  0.3928 
   00075    0.4380   -8213.8366  0.3876 
   00076    0.4376   -8277.7982  0.3900 
   00077    0.4288   -8243.6892  0.3902 
   00078    0.4196   -8242.8060  0.3914 
   00079    0.4308   -8211.9531  0.3866 
   00080    0.4140   -8196.8925  0.3806 
