#=====================================================
# File created:        Tue-03-Mar-2026-at-10-19-35AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.600
# Run time (s):        3.589343
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2438.7435  0.2584 
   00001    0.6628   -3758.2298  0.2699 
   00002    0.6032   -4601.8787  0.2698 
   00003    0.5644   -5210.3759  0.2771 
   00004    0.5488   -5669.4154  0.2909 
   00005    0.5320   -5937.3617  0.2915 
   00006    0.5132   -6135.9801  0.2886 
   00007    0.4744   -6332.8968  0.2840 
   00008    0.4604   -6405.6073  0.2861 
   00009    0.4688   -6589.2651  0.2828 
   00010    0.4744   -6721.8413  0.2814 
   00011    0.4652   -6781.7818  0.2899 
   00012    0.4708   -6932.8754  0.2827 
   00013    0.4564   -6968.0447  0.2870 
   00014    0.4412   -7054.9696  0.2934 
   00015    0.4484   -7052.4597  0.2907 
   00016    0.4376   -7130.1222  0.2927 
   00017    0.4528   -7192.5429  0.3007 
   00018    0.4356   -7244.5389  0.3031 
   00019    0.4468   -7295.7530  0.3100 
   00020    0.4484   -7345.1193  0.3102 
   00021    0.4440   -7415.2059  0.3079 
   00022    0.4376   -7426.9242  0.3067 
   00023    0.4492   -7422.1687  0.3034 
   00024    0.4596   -7490.2716  0.3021 
   00025    0.4488   -7458.8452  0.3038 
   00026    0.4424   -7470.6263  0.3093 
   00027    0.4372   -7434.3874  0.3040 
   00028    0.4496   -7442.7434  0.3028 
   00029    0.4304   -7451.2585  0.3092 
   00030    0.4416   -7492.2527  0.3129 
   00031    0.4264   -7546.0248  0.3122 
   00032    0.4212   -7543.4453  0.3152 
   00033    0.4272   -7546.8084  0.3145 
   00034    0.4352   -7583.5306  0.3151 
   00035    0.4244   -7550.4024  0.3134 
   00036    0.4260   -7597.7099  0.3058 
   00037    0.4100   -7610.5640  0.3113 
   00038    0.4320   -7576.3800  0.3150 
   00039    0.4372   -7576.8184  0.3222 
   00040    0.4376   -7670.4739  0.3178 
   00041    0.4304   -7673.3509  0.3296 
   00042    0.4220   -7739.0718  0.3293 
   00043    0.4240   -7784.0364  0.3236 
   00044    0.3976   -7776.0041  0.3259 
   00045    0.4220   -7754.5007  0.3257 
   00046    0.4176   -7716.3857  0.3217 
   00047    0.4380   -7670.4639  0.3183 
   00048    0.4144   -7675.3757  0.3196 
   00049    0.4304   -7747.2633  0.3180 
   00050    0.4248   -7719.3438  0.3176 
