#=====================================================
# File created:        Tue-03-Mar-2026-at-11-09-33AM
# Size of lattice:     60x60
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        4.277387
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3721.0692  0.2560 
   00001    0.6972   -5296.3567  0.2761 
   00002    0.6203   -6467.0175  0.2855 
   00003    0.5908   -7294.0149  0.2918 
   00004    0.5533   -7859.2246  0.2967 
   00005    0.5414   -8319.9248  0.3020 
   00006    0.5242   -8768.1668  0.2986 
   00007    0.5056   -9098.7928  0.3091 
   00008    0.5022   -9367.2270  0.3230 
   00009    0.4928   -9632.9193  0.3279 
   00010    0.4922   -9827.9475  0.3362 
   00011    0.4986   -9983.6711  0.3346 
   00012    0.4831  -10101.0448  0.3418 
   00013    0.4650  -10233.0734  0.3444 
   00014    0.4806  -10361.5168  0.3499 
   00015    0.4697  -10467.3473  0.3586 
   00016    0.4458  -10573.9291  0.3638 
   00017    0.4631  -10664.0570  0.3629 
   00018    0.4539  -10757.8535  0.3621 
   00019    0.4517  -10861.5724  0.3699 
   00020    0.4475  -10865.1549  0.3765 
   00021    0.4575  -10923.4864  0.3848 
   00022    0.4467  -10981.5232  0.3873 
   00023    0.4419  -11044.7965  0.3879 
   00024    0.4378  -11094.6034  0.3862 
   00025    0.4269  -11165.3976  0.3868 
   00026    0.4486  -11179.1555  0.3884 
   00027    0.4211  -11192.5113  0.3920 
   00028    0.4328  -11259.9100  0.3930 
   00029    0.4367  -11310.3299  0.3964 
   00030    0.4350  -11374.7066  0.3952 
   00031    0.4278  -11387.8720  0.4010 
   00032    0.4325  -11409.8579  0.3989 
   00033    0.4433  -11398.9049  0.3992 
   00034    0.4289  -11406.8825  0.4015 
   00035    0.4203  -11481.8663  0.4114 
   00036    0.4453  -11542.6038  0.4147 
   00037    0.4233  -11544.4885  0.4216 
   00038    0.4369  -11534.2184  0.4195 
   00039    0.4300  -11555.9666  0.4186 
   00040    0.4492  -11547.2790  0.4210 
   00041    0.4519  -11495.9150  0.4205 
   00042    0.4261  -11557.0526  0.4209 
   00043    0.4317  -11604.3670  0.4260 
   00044    0.4081  -11693.1661  0.4266 
   00045    0.4256  -11735.1454  0.4270 
   00046    0.4353  -11736.0963  0.4251 
   00047    0.4311  -11738.7606  0.4278 
   00048    0.4219  -11691.4309  0.4291 
   00049    0.4364  -11677.9277  0.4306 
   00050    0.4347  -11664.5687  0.4292 
