#=====================================================
# File created:        Tue-03-Mar-2026-at-10-56-37AM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        7.258726
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2374.7129  0.2526 
   00001    0.6748   -3761.7066  0.2659 
   00002    0.6272   -4508.4440  0.2975 
   00003    0.5792   -5141.5297  0.3003 
   00004    0.5556   -5596.6378  0.3054 
   00005    0.5424   -5896.8952  0.3188 
   00006    0.5376   -6208.0631  0.3280 
   00007    0.4968   -6477.5638  0.3301 
   00008    0.5064   -6716.7601  0.3396 
   00009    0.4836   -6942.2896  0.3352 
   00010    0.4728   -7022.2299  0.3471 
   00011    0.4664   -7058.0487  0.3526 
   00012    0.4800   -7133.9645  0.3620 
   00013    0.4772   -7181.6884  0.3644 
   00014    0.4588   -7266.0816  0.3672 
   00015    0.4560   -7372.9675  0.3679 
   00016    0.4640   -7452.3690  0.3750 
   00017    0.4340   -7499.1633  0.3770 
   00018    0.4304   -7559.8466  0.3822 
   00019    0.4524   -7593.6194  0.3875 
   00020    0.4564   -7627.5970  0.3907 
   00021    0.4520   -7654.1573  0.3915 
   00022    0.4248   -7762.2596  0.3982 
   00023    0.4436   -7780.9655  0.4023 
   00024    0.4036   -7760.2477  0.4030 
   00025    0.4272   -7820.0438  0.4105 
   00026    0.4396   -7843.7601  0.4103 
   00027    0.4408   -7828.3141  0.4094 
   00028    0.4380   -7805.4902  0.4147 
   00029    0.4204   -7827.5134  0.4158 
   00030    0.4332   -7863.0642  0.4209 
   00031    0.4328   -7928.2379  0.4209 
   00032    0.4368   -7962.2793  0.4195 
   00033    0.4256   -8038.0522  0.4251 
   00034    0.4420   -8073.0628  0.4312 
   00035    0.4364   -8101.5578  0.4326 
   00036    0.4328   -8079.7713  0.4304 
   00037    0.4112   -8071.5832  0.4341 
   00038    0.4340   -8116.5647  0.4378 
   00039    0.4304   -8136.9462  0.4393 
   00040    0.4244   -8143.8828  0.4408 
   00041    0.4372   -8154.9671  0.4375 
   00042    0.4264   -8133.5661  0.4404 
   00043    0.4228   -8167.1241  0.4439 
   00044    0.4252   -8195.8775  0.4491 
   00045    0.4328   -8206.8252  0.4513 
   00046    0.4156   -8223.3205  0.4542 
   00047    0.4236   -8192.8767  0.4523 
   00048    0.4160   -8175.2097  0.4544 
   00049    0.4216   -8184.7697  0.4540 
   00050    0.4320   -8220.6961  0.4527 
   00051    0.4164   -8174.7879  0.4473 
   00052    0.4196   -8222.5679  0.4386 
   00053    0.4268   -8234.3173  0.4463 
   00054    0.4380   -8301.5197  0.4443 
   00055    0.4304   -8292.6307  0.4456 
   00056    0.4276   -8274.5845  0.4425 
   00057    0.4276   -8310.0450  0.4418 
   00058    0.4084   -8286.4755  0.4432 
   00059    0.4244   -8304.9740  0.4421 
   00060    0.4204   -8305.4552  0.4426 
   00061    0.3984   -8350.0432  0.4413 
   00062    0.3956   -8316.2404  0.4388 
   00063    0.4212   -8301.5255  0.4431 
   00064    0.4352   -8289.2550  0.4439 
   00065    0.4380   -8347.1629  0.4466 
   00066    0.4200   -8374.7142  0.4497 
   00067    0.4192   -8340.3625  0.4517 
   00068    0.4020   -8369.7104  0.4497 
   00069    0.4084   -8314.8583  0.4515 
   00070    0.4188   -8346.9386  0.4580 
   00071    0.4228   -8308.6406  0.4498 
   00072    0.4352   -8298.2743  0.4486 
   00073    0.4172   -8298.6548  0.4466 
   00074    0.4388   -8323.5695  0.4516 
   00075    0.4136   -8288.3714  0.4479 
   00076    0.4240   -8291.1884  0.4549 
   00077    0.4124   -8270.6396  0.4539 
   00078    0.4232   -8309.7195  0.4513 
   00079    0.4228   -8279.0522  0.4436 
   00080    0.4292   -8256.0893  0.4518 
   00081    0.4300   -8257.9943  0.4560 
   00082    0.4332   -8339.0652  0.4573 
   00083    0.4276   -8358.9349  0.4567 
   00084    0.4140   -8348.9056  0.4610 
   00085    0.4408   -8350.7640  0.4715 
   00086    0.4288   -8384.2642  0.4703 
   00087    0.3968   -8342.0154  0.4732 
   00088    0.4180   -8314.2249  0.4706 
   00089    0.4280   -8322.2161  0.4768 
   00090    0.4036   -8292.5643  0.4743 
   00091    0.4408   -8288.7831  0.4696 
   00092    0.4268   -8255.1140  0.4681 
   00093    0.4208   -8272.6011  0.4736 
   00094    0.4228   -8287.2456  0.4763 
   00095    0.4176   -8281.6978  0.4740 
   00096    0.4152   -8283.6697  0.4674 
   00097    0.4340   -8287.6242  0.4580 
   00098    0.4304   -8261.9692  0.4587 
   00099    0.4256   -8287.8762  0.4673 
   00100    0.4184   -8283.4978  0.4688 
