#=====================================================
# File created:        Tue-03-Mar-2026-at-10-28-41AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 1.200
# Run time (s):        3.608346
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2586.7019  0.2812 
   00001    0.7136   -3728.5629  0.2504 
   00002    0.6584   -4243.4958  0.2654 
   00003    0.6184   -4570.5839  0.2805 
   00004    0.5960   -4708.9430  0.2653 
   00005    0.6032   -4837.6547  0.2832 
   00006    0.5672   -4907.1132  0.2961 
   00007    0.5724   -5013.1789  0.2981 
   00008    0.5896   -5092.0192  0.3019 
   00009    0.5764   -4989.7858  0.3028 
   00010    0.5664   -5000.6750  0.3088 
   00011    0.5812   -5013.2103  0.2936 
   00012    0.5560   -5029.8055  0.2941 
   00013    0.5820   -5052.1617  0.2823 
   00014    0.5628   -5085.0418  0.2879 
   00015    0.5416   -5212.6108  0.2972 
   00016    0.5500   -5198.4503  0.2894 
   00017    0.5664   -5228.0506  0.2831 
   00018    0.5676   -5281.7738  0.2751 
   00019    0.5728   -5206.9218  0.2906 
   00020    0.5596   -5271.8229  0.2849 
   00021    0.5496   -5297.6649  0.2882 
   00022    0.5456   -5238.1207  0.2979 
   00023    0.5656   -5182.9824  0.2842 
   00024    0.5604   -5248.1096  0.2720 
   00025    0.5452   -5302.3911  0.2892 
   00026    0.5464   -5210.6866  0.2830 
   00027    0.5492   -5275.0084  0.2825 
   00028    0.5664   -5163.3548  0.2889 
   00029    0.5612   -5154.5399  0.2828 
   00030    0.5412   -5219.6144  0.3026 
   00031    0.5628   -5178.5684  0.2912 
   00032    0.5688   -5134.5253  0.2901 
   00033    0.5660   -5118.9324  0.2869 
   00034    0.5672   -5033.1811  0.2871 
   00035    0.5664   -5170.9880  0.2879 
   00036    0.5520   -5249.9403  0.2915 
   00037    0.5644   -5182.7765  0.2788 
   00038    0.5640   -5255.8438  0.2832 
   00039    0.5732   -5172.5105  0.2889 
   00040    0.5640   -5149.1205  0.2873 
   00041    0.5688   -5049.7832  0.2845 
   00042    0.5808   -5160.1707  0.2979 
   00043    0.5580   -5141.6059  0.2885 
   00044    0.5712   -5207.6957  0.2850 
   00045    0.5684   -5045.3311  0.2873 
   00046    0.5764   -5094.5311  0.2861 
   00047    0.5656   -5071.0250  0.2782 
   00048    0.5432   -5168.9705  0.2826 
   00049    0.5660   -5159.9695  0.2878 
   00050    0.5624   -5151.2761  0.2865 
