#=====================================================
# File created:        Tue-03-Mar-2026-at-10-41-25AM
# Size of lattice:     50x50
# Number of MC steps:  60
# Reduced temperature: 0.500
# Run time (s):        3.642884
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2322.0264  0.2621 
   00001    0.6908   -3797.8932  0.2815 
   00002    0.6200   -4500.7106  0.2947 
   00003    0.5908   -5008.1844  0.3045 
   00004    0.5484   -5353.1432  0.3113 
   00005    0.5504   -5711.4594  0.3266 
   00006    0.5312   -6045.0151  0.3310 
   00007    0.5244   -6267.2606  0.3336 
   00008    0.5084   -6458.4859  0.3312 
   00009    0.4968   -6631.5002  0.3360 
   00010    0.4844   -6729.9038  0.3319 
   00011    0.4804   -6904.7258  0.3310 
   00012    0.4648   -7051.0713  0.3428 
   00013    0.4640   -7179.0260  0.3409 
   00014    0.4496   -7328.3940  0.3465 
   00015    0.4560   -7392.6737  0.3563 
   00016    0.4380   -7463.7312  0.3574 
   00017    0.4548   -7499.1159  0.3635 
   00018    0.4388   -7582.8943  0.3582 
   00019    0.4564   -7600.2182  0.3491 
   00020    0.4444   -7640.5303  0.3536 
   00021    0.4564   -7705.6492  0.3652 
   00022    0.4208   -7762.4034  0.3675 
   00023    0.4400   -7777.8162  0.3664 
   00024    0.4496   -7756.4234  0.3595 
   00025    0.4516   -7772.6574  0.3597 
   00026    0.4432   -7773.9394  0.3573 
   00027    0.4396   -7827.4889  0.3597 
   00028    0.4172   -7905.3722  0.3663 
   00029    0.4260   -7866.5756  0.3713 
   00030    0.4320   -7928.9597  0.3694 
   00031    0.4536   -7937.1856  0.3728 
   00032    0.4532   -7962.7537  0.3801 
   00033    0.4380   -8014.1055  0.3842 
   00034    0.4328   -8002.7153  0.3823 
   00035    0.4408   -8013.6144  0.3832 
   00036    0.4432   -8097.3447  0.3759 
   00037    0.4368   -8076.5739  0.3803 
   00038    0.4284   -8153.5328  0.3868 
   00039    0.4244   -8128.2697  0.3804 
   00040    0.4244   -8090.1304  0.3778 
   00041    0.4252   -8099.7436  0.3796 
   00042    0.4276   -8142.5408  0.3761 
   00043    0.4104   -8097.6801  0.3871 
   00044    0.4264   -8145.3418  0.3796 
   00045    0.4096   -8145.7358  0.3799 
   00046    0.4424   -8155.7814  0.3838 
   00047    0.4180   -8212.6644  0.3811 
   00048    0.4260   -8205.2524  0.3856 
   00049    0.4248   -8232.5387  0.3839 
   00050    0.4124   -8240.7742  0.3837 
   00051    0.4340   -8203.5566  0.3748 
   00052    0.4284   -8192.7097  0.3753 
   00053    0.4016   -8215.4895  0.3712 
   00054    0.4140   -8216.1071  0.3740 
   00055    0.4412   -8219.9347  0.3797 
   00056    0.4204   -8234.2081  0.3774 
   00057    0.4124   -8209.3105  0.3784 
   00058    0.4168   -8251.4940  0.3778 
   00059    0.4316   -8251.4677  0.3783 
   00060    0.4356   -8234.7147  0.3769 
