#=====================================================
# File created:        Tue-03-Mar-2026-at-10-45-59AM
# Size of lattice:     80x80
# Number of MC steps:  60
# Reduced temperature: 0.500
# Run time (s):        10.907021
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6540.6203  0.2524 
   00001    0.6691   -9602.8768  0.2642 
   00002    0.6297  -11702.8286  0.2651 
   00003    0.5797  -13109.2090  0.2662 
   00004    0.5570  -14222.2930  0.2751 
   00005    0.5328  -15070.4533  0.2874 
   00006    0.5233  -15869.6462  0.2938 
   00007    0.5077  -16443.1525  0.2984 
   00008    0.4952  -16852.1224  0.3060 
   00009    0.4911  -17364.1498  0.3080 
   00010    0.4816  -17741.2687  0.3105 
   00011    0.4739  -17974.0559  0.3142 
   00012    0.4747  -18171.3521  0.3223 
   00013    0.4788  -18414.1988  0.3269 
   00014    0.4620  -18603.2420  0.3304 
   00015    0.4517  -18782.5420  0.3267 
   00016    0.4612  -18919.8290  0.3262 
   00017    0.4462  -19119.0083  0.3289 
   00018    0.4431  -19246.0076  0.3344 
   00019    0.4492  -19333.3172  0.3339 
   00020    0.4436  -19388.5169  0.3313 
   00021    0.4458  -19429.3844  0.3307 
   00022    0.4456  -19534.5107  0.3306 
   00023    0.4442  -19503.0115  0.3353 
   00024    0.4456  -19664.8786  0.3308 
   00025    0.4386  -19711.8907  0.3344 
   00026    0.4477  -19849.1395  0.3336 
   00027    0.4355  -19909.1565  0.3304 
   00028    0.4358  -20003.6016  0.3307 
   00029    0.4392  -20030.0776  0.3327 
   00030    0.4402  -20092.2437  0.3388 
   00031    0.4425  -20116.2839  0.3389 
   00032    0.4445  -20126.9131  0.3373 
   00033    0.4328  -20197.0501  0.3384 
   00034    0.4297  -20329.7763  0.3437 
   00035    0.4428  -20414.1744  0.3423 
   00036    0.4375  -20426.8549  0.3425 
   00037    0.4383  -20391.7228  0.3466 
   00038    0.4283  -20451.1056  0.3507 
   00039    0.4361  -20508.5109  0.3550 
   00040    0.4356  -20443.6016  0.3603 
   00041    0.4347  -20534.5746  0.3599 
   00042    0.4342  -20653.4440  0.3595 
   00043    0.4291  -20704.8476  0.3590 
   00044    0.4284  -20742.9561  0.3625 
   00045    0.4313  -20753.1738  0.3617 
   00046    0.4261  -20781.0782  0.3593 
   00047    0.4209  -20732.4241  0.3595 
   00048    0.4252  -20755.3910  0.3597 
   00049    0.4272  -20793.7533  0.3540 
   00050    0.4303  -20808.3116  0.3504 
   00051    0.4217  -20808.0116  0.3506 
   00052    0.4266  -20830.2570  0.3543 
   00053    0.4253  -20827.6114  0.3578 
   00054    0.4219  -20820.3170  0.3583 
   00055    0.4236  -20826.4181  0.3533 
   00056    0.4338  -20830.5754  0.3544 
   00057    0.4263  -20899.7717  0.3592 
   00058    0.4414  -20873.6856  0.3598 
   00059    0.4300  -20867.5474  0.3626 
   00060    0.4264  -20904.9633  0.3678 
