#=====================================================
# File created:        Tue-03-Mar-2026-at-10-23-44AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.800
# Run time (s):        3.723369
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2376.4316  0.2625 
   00001    0.6772   -3892.4156  0.2628 
   00002    0.6132   -4560.0198  0.2823 
   00003    0.5784   -4948.2837  0.2800 
   00004    0.5368   -5282.8065  0.2783 
   00005    0.5360   -5496.4211  0.2817 
   00006    0.5184   -5705.1119  0.2761 
   00007    0.4876   -5841.6184  0.2702 
   00008    0.4840   -5929.7684  0.2681 
   00009    0.4820   -5987.2901  0.2744 
   00010    0.4640   -6089.4460  0.2768 
   00011    0.4732   -6140.0443  0.2861 
   00012    0.4696   -6140.6977  0.2837 
   00013    0.4832   -6257.7233  0.2723 
   00014    0.4720   -6267.4685  0.2699 
   00015    0.4584   -6391.3271  0.2611 
   00016    0.4624   -6432.5044  0.2512 
   00017    0.4732   -6507.1774  0.2538 
   00018    0.4528   -6556.4194  0.2588 
   00019    0.4620   -6508.4692  0.2713 
   00020    0.4624   -6549.4257  0.2689 
   00021    0.4636   -6564.8279  0.2752 
   00022    0.4524   -6549.3466  0.2821 
   00023    0.4576   -6573.2937  0.2824 
   00024    0.4560   -6566.7778  0.2772 
   00025    0.4572   -6558.5401  0.2746 
   00026    0.4468   -6581.3298  0.2684 
   00027    0.4392   -6605.7601  0.2777 
   00028    0.4488   -6769.9715  0.2788 
   00029    0.4404   -6720.4282  0.2788 
   00030    0.4584   -6675.1366  0.2914 
   00031    0.4492   -6710.9461  0.2982 
   00032    0.4416   -6771.4618  0.2866 
   00033    0.4288   -6743.8263  0.2898 
   00034    0.4420   -6724.7866  0.2839 
   00035    0.4464   -6742.3362  0.2833 
   00036    0.4444   -6756.1763  0.2795 
   00037    0.4448   -6744.8794  0.2795 
   00038    0.4352   -6791.3040  0.2944 
   00039    0.4568   -6744.8409  0.3013 
   00040    0.4636   -6813.7419  0.3163 
   00041    0.4196   -6857.8913  0.3219 
   00042    0.4380   -6910.3748  0.3340 
   00043    0.4336   -6836.0649  0.3322 
   00044    0.4544   -6791.1759  0.3317 
   00045    0.4424   -6749.2013  0.3308 
   00046    0.4300   -6789.2135  0.3384 
   00047    0.4392   -6861.1535  0.3326 
   00048    0.4508   -6827.4348  0.3306 
   00049    0.4532   -6914.4169  0.3441 
   00050    0.4200   -6898.3749  0.3484 
