#=====================================================
# File created:        Tue-03-Mar-2026-at-10-20-16AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.600
# Run time (s):        3.746334
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2477.5825  0.2701 
   00001    0.6880   -3924.9375  0.2904 
   00002    0.6020   -4705.5953  0.2825 
   00003    0.5596   -5169.7218  0.2784 
   00004    0.5280   -5506.2257  0.2837 
   00005    0.5380   -5742.2959  0.2853 
   00006    0.5156   -5936.0125  0.2744 
   00007    0.5088   -6162.5446  0.2740 
   00008    0.5008   -6394.4776  0.2647 
   00009    0.4908   -6476.8572  0.2701 
   00010    0.4676   -6599.8261  0.2845 
   00011    0.4724   -6805.1755  0.2826 
   00012    0.4668   -6834.0284  0.2918 
   00013    0.4560   -6994.0299  0.2947 
   00014    0.4584   -7022.5911  0.3050 
   00015    0.4492   -7134.5363  0.3028 
   00016    0.4492   -7208.9856  0.3121 
   00017    0.4580   -7278.0541  0.3236 
   00018    0.4432   -7239.8119  0.3325 
   00019    0.4360   -7265.7504  0.3334 
   00020    0.4504   -7339.1286  0.3345 
   00021    0.4404   -7381.9465  0.3392 
   00022    0.4236   -7360.4922  0.3424 
   00023    0.4184   -7368.7133  0.3392 
   00024    0.4348   -7404.5517  0.3427 
   00025    0.4292   -7429.0510  0.3444 
   00026    0.4296   -7430.8293  0.3466 
   00027    0.4288   -7477.1071  0.3443 
   00028    0.4432   -7452.3277  0.3414 
   00029    0.4408   -7503.9763  0.3487 
   00030    0.4464   -7530.9130  0.3436 
   00031    0.4196   -7562.2190  0.3473 
   00032    0.4292   -7609.4365  0.3396 
   00033    0.4252   -7574.8909  0.3433 
   00034    0.4292   -7591.6259  0.3469 
   00035    0.4336   -7549.8150  0.3465 
   00036    0.4236   -7571.0663  0.3622 
   00037    0.4304   -7593.6246  0.3656 
   00038    0.4300   -7618.1576  0.3651 
   00039    0.4376   -7579.7342  0.3630 
   00040    0.4180   -7640.8285  0.3648 
   00041    0.4316   -7622.5096  0.3650 
   00042    0.4216   -7658.4826  0.3701 
   00043    0.4276   -7657.7867  0.3770 
   00044    0.4228   -7672.8869  0.3783 
   00045    0.4208   -7646.4626  0.3793 
   00046    0.4420   -7629.5722  0.3773 
   00047    0.4396   -7638.7955  0.3786 
   00048    0.4336   -7649.1763  0.3789 
   00049    0.4264   -7661.9453  0.3765 
   00050    0.4276   -7627.9586  0.3816 
