#=====================================================
# File created:        Tue-03-Mar-2026-at-10-57-51AM
# Size of lattice:     50x50
# Number of MC steps:  200
# Reduced temperature: 0.500
# Run time (s):        14.643734
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2505.1122  0.2641 
   00001    0.6736   -3745.3943  0.2619 
   00002    0.5996   -4553.8965  0.2751 
   00003    0.5964   -5136.7586  0.2766 
   00004    0.5516   -5617.5105  0.2840 
   00005    0.5216   -5936.8939  0.2956 
   00006    0.5272   -6223.4538  0.3064 
   00007    0.5124   -6411.6682  0.3183 
   00008    0.4892   -6624.3542  0.3237 
   00009    0.4940   -6767.6005  0.3279 
   00010    0.4888   -6868.2052  0.3339 
   00011    0.4688   -6980.5852  0.3325 
   00012    0.4508   -7044.6895  0.3382 
   00013    0.4744   -7163.8269  0.3312 
   00014    0.4624   -7282.8350  0.3363 
   00015    0.4412   -7301.5340  0.3436 
   00016    0.4600   -7349.2332  0.3546 
   00017    0.4584   -7400.5938  0.3518 
   00018    0.4368   -7440.0852  0.3585 
   00019    0.4504   -7482.9057  0.3629 
   00020    0.4544   -7543.2552  0.3695 
   00021    0.4424   -7590.1874  0.3780 
   00022    0.4592   -7729.1593  0.3808 
   00023    0.4388   -7756.0277  0.3767 
   00024    0.4492   -7759.1182  0.3803 
   00025    0.4356   -7806.5638  0.3855 
   00026    0.4428   -7780.3019  0.3808 
   00027    0.4408   -7759.9101  0.3735 
   00028    0.4356   -7824.3013  0.3741 
   00029    0.4300   -7847.7365  0.3759 
   00030    0.4276   -7890.0403  0.3780 
   00031    0.4600   -7893.8779  0.3757 
   00032    0.4520   -7903.8943  0.3845 
   00033    0.4356   -7940.8224  0.3868 
   00034    0.4384   -7909.0386  0.3905 
   00035    0.4208   -7905.3728  0.3810 
   00036    0.4252   -7933.2819  0.3831 
   00037    0.4368   -7980.3468  0.3879 
   00038    0.4220   -7988.8017  0.3925 
   00039    0.4288   -7997.8180  0.3942 
   00040    0.4388   -7970.0656  0.3879 
   00041    0.4144   -8022.8434  0.3908 
   00042    0.4376   -8082.4284  0.3866 
   00043    0.4224   -8142.7626  0.3832 
   00044    0.4232   -8104.7697  0.3878 
   00045    0.4104   -8112.7161  0.3869 
   00046    0.4236   -8075.2094  0.3836 
   00047    0.4168   -8061.5263  0.3845 
   00048    0.4320   -8127.5971  0.3878 
   00049    0.4296   -8105.5533  0.3901 
   00050    0.4236   -8160.7191  0.3886 
   00051    0.4148   -8182.3162  0.3888 
   00052    0.4288   -8171.2948  0.3949 
   00053    0.4384   -8129.2373  0.3839 
   00054    0.4280   -8178.1938  0.3828 
   00055    0.4120   -8194.6584  0.3790 
   00056    0.4124   -8213.5237  0.3865 
   00057    0.4284   -8244.3015  0.3907 
   00058    0.4172   -8251.4536  0.3957 
   00059    0.3956   -8247.3713  0.4004 
   00060    0.4152   -8258.2078  0.4046 
   00061    0.4292   -8266.8310  0.4089 
   00062    0.4212   -8308.7881  0.4014 
   00063    0.4388   -8298.1632  0.4030 
   00064    0.3984   -8273.0525  0.4051 
   00065    0.4140   -8249.3891  0.4018 
   00066    0.4044   -8267.4111  0.4075 
   00067    0.4480   -8195.4647  0.4096 
   00068    0.4408   -8226.9953  0.4130 
   00069    0.4216   -8193.3602  0.4136 
   00070    0.4248   -8229.4984  0.4104 
   00071    0.4148   -8254.3930  0.4074 
   00072    0.4236   -8195.9091  0.4116 
   00073    0.4220   -8218.8304  0.4076 
   00074    0.4020   -8254.2375  0.4113 
   00075    0.4092   -8260.6579  0.4045 
   00076    0.4172   -8234.0223  0.4062 
   00077    0.4224   -8259.9437  0.4071 
   00078    0.4120   -8264.2358  0.4063 
   00079    0.4236   -8285.1580  0.4078 
   00080    0.4168   -8291.5393  0.4098 
   00081    0.4236   -8297.8607  0.4147 
   00082    0.4224   -8268.5024  0.4266 
   00083    0.4096   -8237.9184  0.4265 
   00084    0.4232   -8228.6215  0.4275 
   00085    0.4252   -8242.3778  0.4296 
   00086    0.4128   -8277.1320  0.4294 
   00087    0.4064   -8287.2884  0.4302 
   00088    0.4296   -8271.1050  0.4329 
   00089    0.4104   -8301.3826  0.4291 
   00090    0.4176   -8304.4824  0.4388 
   00091    0.4128   -8301.5093  0.4343 
   00092    0.4228   -8342.6794  0.4404 
   00093    0.4056   -8344.7989  0.4410 
   00094    0.4232   -8343.0949  0.4404 
   00095    0.4280   -8353.3001  0.4433 
   00096    0.4300   -8372.5025  0.4451 
   00097    0.4112   -8403.6329  0.4452 
   00098    0.4188   -8355.7245  0.4545 
   00099    0.4148   -8364.9583  0.4570 
   00100    0.4164   -8375.5989  0.4577 
   00101    0.4064   -8338.8115  0.4518 
   00102    0.4076   -8294.6940  0.4545 
   00103    0.4124   -8336.8586  0.4519 
   00104    0.4156   -8355.4683  0.4593 
   00105    0.4240   -8347.1260  0.4620 
   00106    0.4100   -8321.5543  0.4592 
   00107    0.4112   -8332.1778  0.4642 
   00108    0.4236   -8322.4951  0.4641 
   00109    0.4056   -8369.0177  0.4621 
   00110    0.4212   -8371.8845  0.4605 
   00111    0.4108   -8351.4767  0.4599 
   00112    0.4124   -8377.6433  0.4571 
   00113    0.4072   -8387.4510  0.4553 
   00114    0.4140   -8344.5181  0.4480 
   00115    0.4164   -8381.1935  0.4459 
   00116    0.4184   -8373.7576  0.4501 
   00117    0.4076   -8341.2115  0.4472 
   00118    0.4300   -8384.8718  0.4467 
   00119    0.4184   -8369.1785  0.4451 
   00120    0.4140   -8366.8111  0.4415 
   00121    0.4180   -8345.0400  0.4374 
   00122    0.4120   -8355.1504  0.4399 
   00123    0.4108   -8327.5420  0.4390 
   00124    0.4248   -8313.6151  0.4372 
   00125    0.4192   -8332.3136  0.4356 
   00126    0.4228   -8328.5640  0.4378 
   00127    0.4400   -8359.9503  0.4385 
   00128    0.4216   -8324.6346  0.4340 
   00129    0.4228   -8324.3646  0.4325 
   00130    0.3968   -8308.6518  0.4372 
   00131    0.4236   -8360.0356  0.4376 
   00132    0.4132   -8390.0945  0.4390 
   00133    0.4084   -8374.2739  0.4340 
   00134    0.4344   -8356.0371  0.4303 
   00135    0.4192   -8402.5537  0.4309 
   00136    0.4288   -8365.2199  0.4317 
   00137    0.4088   -8308.5878  0.4287 
   00138    0.4068   -8326.2178  0.4330 
   00139    0.4324   -8327.8086  0.4316 
   00140    0.4120   -8324.3168  0.4331 
   00141    0.4044   -8356.6274  0.4351 
   00142    0.4212   -8402.5064  0.4433 
   00143    0.4108   -8376.0581  0.4438 
   00144    0.4280   -8366.5419  0.4456 
   00145    0.4144   -8381.6142  0.4501 
   00146    0.4168   -8400.3679  0.4565 
   00147    0.4260   -8397.5074  0.4568 
   00148    0.4064   -8396.8014  0.4485 
   00149    0.4072   -8398.5901  0.4465 
   00150    0.4056   -8391.0478  0.4512 
   00151    0.4128   -8403.7835  0.4534 
   00152    0.4100   -8347.9649  0.4481 
   00153    0.4204   -8309.0433  0.4481 
   00154    0.4220   -8344.6570  0.4488 
   00155    0.4192   -8348.8871  0.4510 
   00156    0.4244   -8356.4382  0.4484 
   00157    0.4132   -8375.0640  0.4478 
   00158    0.4132   -8391.7061  0.4494 
   00159    0.4168   -8391.7978  0.4481 
   00160    0.4020   -8405.2959  0.4500 
   00161    0.4020   -8367.3970  0.4449 
   00162    0.4304   -8405.9041  0.4471 
   00163    0.4108   -8406.8969  0.4532 
   00164    0.4292   -8411.1450  0.4566 
   00165    0.4268   -8440.6680  0.4559 
   00166    0.4128   -8450.3242  0.4602 
   00167    0.4068   -8466.3488  0.4573 
   00168    0.4136   -8474.7339  0.4616 
   00169    0.4112   -8463.5027  0.4606 
   00170    0.4264   -8440.6459  0.4547 
   00171    0.4280   -8415.4125  0.4512 
   00172    0.4236   -8435.6066  0.4476 
   00173    0.4176   -8477.1531  0.4535 
   00174    0.4376   -8492.2560  0.4618 
   00175    0.4176   -8434.1831  0.4624 
   00176    0.4108   -8452.5535  0.4636 
   00177    0.4104   -8400.6337  0.4612 
   00178    0.4100   -8408.2738  0.4560 
   00179    0.4276   -8374.5863  0.4569 
   00180    0.4272   -8441.9002  0.4626 
   00181    0.4228   -8438.2825  0.4694 
   00182    0.4076   -8430.1429  0.4667 
   00183    0.3980   -8409.6669  0.4672 
   00184    0.3888   -8382.5887  0.4655 
   00185    0.3988   -8407.0623  0.4677 
   00186    0.4020   -8418.5326  0.4711 
   00187    0.4208   -8425.1582  0.4768 
   00188    0.4228   -8420.4259  0.4724 
   00189    0.4172   -8439.9179  0.4738 
   00190    0.4104   -8412.8682  0.4752 
   00191    0.4096   -8380.1531  0.4743 
   00192    0.4124   -8387.6673  0.4782 
   00193    0.4032   -8443.9542  0.4785 
   00194    0.4084   -8388.7941  0.4753 
   00195    0.4308   -8442.6674  0.4768 
   00196    0.4264   -8438.7109  0.4793 
   00197    0.4240   -8403.4108  0.4765 
   00198    0.4172   -8388.2985  0.4723 
   00199    0.4276   -8370.1441  0.4705 
   00200    0.4116   -8327.3076  0.4647 
