#=====================================================
# File created:        Tue-03-Mar-2026-at-10-47-26AM
# Size of lattice:     50x50
# Number of MC steps:  80
# Reduced temperature: 0.500
# Run time (s):        5.786016
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2613.5011  0.2567 
   00001    0.6940   -3772.0259  0.2686 
   00002    0.6392   -4567.8021  0.2850 
   00003    0.5928   -5124.7151  0.2864 
   00004    0.5476   -5497.9995  0.2934 
   00005    0.5116   -5764.2417  0.2976 
   00006    0.5220   -6073.1828  0.2941 
   00007    0.5112   -6269.3010  0.3066 
   00008    0.5040   -6455.8703  0.3143 
   00009    0.4852   -6635.9894  0.3184 
   00010    0.4900   -6850.8121  0.3192 
   00011    0.4640   -6936.3225  0.3247 
   00012    0.4648   -7056.3624  0.3263 
   00013    0.4672   -7213.7099  0.3289 
   00014    0.4788   -7281.7247  0.3329 
   00015    0.4540   -7359.0722  0.3268 
   00016    0.4496   -7441.0249  0.3218 
   00017    0.4504   -7517.1881  0.3214 
   00018    0.4440   -7551.1633  0.3266 
   00019    0.4628   -7649.0795  0.3338 
   00020    0.4540   -7692.8892  0.3336 
   00021    0.4488   -7732.2178  0.3361 
   00022    0.4300   -7783.8625  0.3294 
   00023    0.4388   -7822.1032  0.3311 
   00024    0.4204   -7835.1455  0.3326 
   00025    0.4468   -7879.5538  0.3403 
   00026    0.4300   -7945.0772  0.3411 
   00027    0.4416   -7924.6933  0.3378 
   00028    0.4232   -7947.1797  0.3357 
   00029    0.4348   -7972.0815  0.3402 
   00030    0.4248   -7967.4589  0.3493 
   00031    0.4236   -8010.5445  0.3520 
   00032    0.4244   -8019.5467  0.3549 
   00033    0.4328   -8040.9819  0.3534 
   00034    0.4252   -8048.7030  0.3524 
   00035    0.4304   -8038.9196  0.3562 
   00036    0.4412   -8075.1876  0.3636 
   00037    0.4348   -8030.8476  0.3602 
   00038    0.4204   -8040.1427  0.3640 
   00039    0.4168   -8063.8487  0.3737 
   00040    0.4160   -8094.7742  0.3774 
   00041    0.4176   -8099.3338  0.3702 
   00042    0.4360   -8104.5640  0.3672 
   00043    0.4284   -8076.4952  0.3686 
   00044    0.4212   -8094.8622  0.3658 
   00045    0.4248   -8127.6994  0.3664 
   00046    0.4468   -8161.8692  0.3669 
   00047    0.4256   -8121.7303  0.3633 
   00048    0.4204   -8065.4191  0.3655 
   00049    0.4312   -8084.0010  0.3631 
   00050    0.4160   -8116.8328  0.3669 
   00051    0.4324   -8120.0742  0.3691 
   00052    0.4152   -8157.9070  0.3672 
   00053    0.4452   -8097.8772  0.3602 
   00054    0.4220   -8091.6544  0.3630 
   00055    0.4280   -8120.9613  0.3620 
   00056    0.4120   -8099.0656  0.3650 
   00057    0.4332   -8147.3348  0.3653 
   00058    0.4228   -8137.1339  0.3618 
   00059    0.4232   -8105.1702  0.3530 
   00060    0.4120   -8136.3057  0.3522 
   00061    0.4344   -8169.5536  0.3503 
   00062    0.4284   -8164.8746  0.3479 
   00063    0.4280   -8251.7713  0.3535 
   00064    0.4340   -8273.9988  0.3520 
   00065    0.4244   -8212.6973  0.3493 
   00066    0.4188   -8237.6799  0.3483 
   00067    0.4212   -8271.5316  0.3529 
   00068    0.4320   -8305.2054  0.3552 
   00069    0.4204   -8304.4437  0.3535 
   00070    0.4160   -8313.0171  0.3551 
   00071    0.4080   -8281.3170  0.3493 
   00072    0.4060   -8316.7879  0.3436 
   00073    0.4268   -8378.9466  0.3440 
   00074    0.4084   -8315.8624  0.3419 
   00075    0.4016   -8345.3424  0.3399 
   00076    0.4096   -8356.6865  0.3409 
   00077    0.4180   -8326.2315  0.3383 
   00078    0.4200   -8333.4284  0.3417 
   00079    0.4256   -8313.5603  0.3438 
   00080    0.4040   -8322.1101  0.3427 
