#=====================================================
# File created:        Tue-03-Mar-2026-at-10-09-29AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.589777
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2419.3795  0.2669 
   00001    0.6872   -3815.4488  0.2816 
   00002    0.6244   -4678.9310  0.2790 
   00003    0.5784   -5148.7156  0.2812 
   00004    0.5284   -5507.2092  0.2931 
   00005    0.5416   -5786.0024  0.3046 
   00006    0.5224   -6043.9051  0.3134 
   00007    0.4996   -6249.4353  0.3172 
   00008    0.5028   -6475.7558  0.3244 
   00009    0.4880   -6703.0918  0.3354 
   00010    0.4832   -6802.8212  0.3335 
   00011    0.4968   -6922.3868  0.3298 
   00012    0.4736   -7120.3394  0.3253 
   00013    0.4692   -7243.8434  0.3344 
   00014    0.4660   -7344.7250  0.3335 
   00015    0.4432   -7411.4950  0.3372 
   00016    0.4508   -7446.2429  0.3397 
   00017    0.4552   -7527.5389  0.3454 
   00018    0.4524   -7663.3563  0.3506 
   00019    0.4364   -7699.1944  0.3523 
   00020    0.4448   -7740.2196  0.3579 
   00021    0.4328   -7731.9905  0.3622 
   00022    0.4348   -7759.7248  0.3548 
   00023    0.4528   -7792.1478  0.3554 
   00024    0.4120   -7849.3083  0.3617 
   00025    0.4404   -7906.0856  0.3644 
   00026    0.4332   -7913.7300  0.3654 
   00027    0.4184   -7933.3880  0.3656 
   00028    0.4256   -7952.4837  0.3634 
   00029    0.4232   -7948.1098  0.3606 
   00030    0.4588   -7915.4351  0.3585 
   00031    0.4452   -7962.2495  0.3543 
   00032    0.4264   -7958.8475  0.3529 
   00033    0.4348   -7972.8128  0.3592 
   00034    0.4292   -7945.9514  0.3657 
   00035    0.4256   -7994.0144  0.3637 
   00036    0.4268   -8016.0379  0.3660 
   00037    0.4368   -8061.1759  0.3702 
   00038    0.4412   -8033.7841  0.3700 
   00039    0.4168   -8066.6009  0.3683 
   00040    0.4444   -8098.7113  0.3632 
   00041    0.4124   -8071.1704  0.3587 
   00042    0.4248   -8063.8995  0.3604 
   00043    0.4272   -8089.1011  0.3589 
   00044    0.4124   -8123.8918  0.3593 
   00045    0.4196   -8123.3513  0.3544 
   00046    0.3952   -8098.1720  0.3545 
   00047    0.4400   -8108.7723  0.3611 
   00048    0.4296   -8121.4874  0.3584 
   00049    0.4296   -8118.5231  0.3567 
   00050    0.4268   -8149.3423  0.3583 
