#=====================================================
# File created:        Tue-03-Mar-2026-at-10-55-28AM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        7.283049
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2464.5669  0.2527 
   00001    0.6772   -3769.8627  0.2694 
   00002    0.6148   -4516.7001  0.2727 
   00003    0.5884   -5057.7970  0.2690 
   00004    0.5528   -5434.0983  0.2673 
   00005    0.5440   -5747.7607  0.2553 
   00006    0.5072   -6039.1768  0.2666 
   00007    0.4988   -6281.2518  0.2774 
   00008    0.5024   -6475.1665  0.2816 
   00009    0.5024   -6654.6700  0.2887 
   00010    0.4760   -6772.1611  0.2857 
   00011    0.4816   -6921.3081  0.2818 
   00012    0.4612   -6995.7985  0.2765 
   00013    0.4616   -7088.3617  0.2708 
   00014    0.4492   -7140.4792  0.2694 
   00015    0.4648   -7226.7553  0.2653 
   00016    0.4556   -7273.1594  0.2722 
   00017    0.4528   -7320.7167  0.2569 
   00018    0.4572   -7349.6657  0.2647 
   00019    0.4460   -7416.1313  0.2597 
   00020    0.4504   -7464.9600  0.2666 
   00021    0.4620   -7544.1350  0.2632 
   00022    0.4392   -7516.9853  0.2703 
   00023    0.4616   -7532.6586  0.2685 
   00024    0.4480   -7607.2001  0.2772 
   00025    0.4444   -7629.6116  0.2843 
   00026    0.4700   -7640.4234  0.2868 
   00027    0.4348   -7688.3098  0.2889 
   00028    0.4572   -7743.9126  0.2954 
   00029    0.4312   -7766.4315  0.2993 
   00030    0.4456   -7796.4546  0.3102 
   00031    0.4312   -7892.9718  0.3100 
   00032    0.4500   -7932.6955  0.3046 
   00033    0.4364   -7899.3609  0.3011 
   00034    0.4384   -7905.0948  0.3004 
   00035    0.4300   -7906.9489  0.2948 
   00036    0.4304   -7868.5795  0.2993 
   00037    0.4340   -7910.7733  0.3063 
   00038    0.4460   -7919.4603  0.3138 
   00039    0.4304   -7954.2979  0.3112 
   00040    0.4200   -7959.4640  0.3123 
   00041    0.4320   -8018.4524  0.3177 
   00042    0.4256   -8030.3018  0.3091 
   00043    0.4356   -8005.9385  0.3121 
   00044    0.4552   -8061.6550  0.3129 
   00045    0.4308   -8074.8382  0.3204 
   00046    0.4344   -8026.7650  0.3140 
   00047    0.4412   -8031.4363  0.3140 
   00048    0.4236   -8047.8032  0.3156 
   00049    0.4120   -8108.5551  0.3158 
   00050    0.4124   -8138.3079  0.3187 
   00051    0.4208   -8080.2803  0.3143 
   00052    0.4268   -8132.0747  0.3147 
   00053    0.4252   -8148.9476  0.3127 
   00054    0.4296   -8168.5193  0.3199 
   00055    0.4292   -8145.4216  0.3182 
   00056    0.4032   -8190.7703  0.3154 
   00057    0.4340   -8213.6923  0.3085 
   00058    0.4316   -8250.8343  0.3110 
   00059    0.4240   -8214.7264  0.3115 
   00060    0.4376   -8216.0639  0.3169 
   00061    0.4412   -8150.7173  0.3129 
   00062    0.4328   -8162.6297  0.3148 
   00063    0.4224   -8159.2375  0.3111 
   00064    0.4300   -8153.5734  0.3123 
   00065    0.4320   -8184.6671  0.3107 
   00066    0.4160   -8179.5388  0.3104 
   00067    0.4320   -8200.4859  0.3062 
   00068    0.4056   -8213.8847  0.3049 
   00069    0.4080   -8206.7933  0.3040 
   00070    0.4136   -8240.4710  0.3073 
   00071    0.4128   -8227.4262  0.3092 
   00072    0.4348   -8213.9742  0.3088 
   00073    0.4228   -8193.7223  0.3172 
   00074    0.4368   -8213.0312  0.3079 
   00075    0.4232   -8248.8916  0.3137 
   00076    0.4288   -8276.4735  0.3191 
   00077    0.4060   -8310.9423  0.3169 
   00078    0.4380   -8286.7152  0.3094 
   00079    0.4124   -8304.4524  0.3119 
   00080    0.4132   -8275.1527  0.3082 
   00081    0.4204   -8228.0571  0.3058 
   00082    0.4192   -8227.4928  0.3029 
   00083    0.4288   -8278.2781  0.3033 
   00084    0.4196   -8314.9146  0.3072 
   00085    0.4328   -8308.2190  0.3126 
   00086    0.4268   -8311.7484  0.3135 
   00087    0.4340   -8281.0669  0.3073 
   00088    0.4204   -8242.3995  0.3078 
   00089    0.4312   -8249.1498  0.3142 
   00090    0.4068   -8217.4405  0.3165 
   00091    0.4364   -8209.5497  0.3171 
   00092    0.4296   -8255.1214  0.3084 
   00093    0.4296   -8291.6524  0.3025 
   00094    0.4184   -8249.9764  0.3012 
   00095    0.4060   -8232.3335  0.2941 
   00096    0.4108   -8247.6601  0.2947 
   00097    0.4348   -8273.4249  0.2973 
   00098    0.3992   -8251.0626  0.2981 
   00099    0.4248   -8241.7194  0.2990 
   00100    0.4356   -8256.0151  0.3038 
