#=====================================================
# File created:        Tue-03-Mar-2026-at-10-55-57AM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        7.222648
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2601.8591  0.2576 
   00001    0.6648   -3790.1253  0.2718 
   00002    0.6140   -4550.8950  0.2792 
   00003    0.5784   -5073.9663  0.2901 
   00004    0.5620   -5516.7821  0.2898 
   00005    0.5336   -5914.4159  0.2888 
   00006    0.5096   -6169.5361  0.2868 
   00007    0.5144   -6429.2819  0.2908 
   00008    0.5120   -6574.8154  0.2867 
   00009    0.4892   -6744.8968  0.3054 
   00010    0.4836   -6892.3275  0.3055 
   00011    0.4760   -7007.0001  0.3132 
   00012    0.4644   -7065.3924  0.3162 
   00013    0.4816   -7172.3628  0.3209 
   00014    0.4500   -7264.4436  0.3244 
   00015    0.4468   -7355.0572  0.3243 
   00016    0.4588   -7407.4637  0.3290 
   00017    0.4480   -7492.7183  0.3366 
   00018    0.4536   -7624.3840  0.3331 
   00019    0.4408   -7655.4591  0.3343 
   00020    0.4440   -7668.1924  0.3326 
   00021    0.4492   -7711.2462  0.3328 
   00022    0.4432   -7750.5813  0.3349 
   00023    0.4456   -7735.5160  0.3334 
   00024    0.4280   -7766.9850  0.3393 
   00025    0.4348   -7777.6046  0.3424 
   00026    0.4356   -7782.6934  0.3525 
   00027    0.4292   -7810.1305  0.3584 
   00028    0.4216   -7845.0285  0.3613 
   00029    0.4460   -7860.2642  0.3658 
   00030    0.4372   -7919.7310  0.3634 
   00031    0.4444   -7988.2241  0.3670 
   00032    0.4168   -7957.3526  0.3717 
   00033    0.4452   -7960.6447  0.3715 
   00034    0.4316   -8018.8940  0.3744 
   00035    0.4404   -8015.9724  0.3747 
   00036    0.4448   -7982.6907  0.3737 
   00037    0.4156   -8033.2503  0.3778 
   00038    0.4224   -8031.1097  0.3823 
   00039    0.4096   -8014.9147  0.3776 
   00040    0.4204   -7992.6911  0.3720 
   00041    0.4488   -8017.5578  0.3733 
   00042    0.4296   -8034.7557  0.3713 
   00043    0.4264   -8075.3557  0.3699 
   00044    0.4152   -8091.2319  0.3727 
   00045    0.4364   -8087.7794  0.3668 
   00046    0.4428   -8096.1738  0.3711 
   00047    0.4204   -8113.4975  0.3715 
   00048    0.4408   -8087.5222  0.3707 
   00049    0.4248   -8106.1082  0.3780 
   00050    0.4240   -8122.6894  0.3801 
   00051    0.4396   -8118.5734  0.3808 
   00052    0.4324   -8143.7065  0.3842 
   00053    0.4172   -8176.4631  0.3908 
   00054    0.4184   -8205.8697  0.3877 
   00055    0.4240   -8168.5907  0.3908 
   00056    0.4176   -8217.6894  0.3941 
   00057    0.4348   -8194.1049  0.3954 
   00058    0.4196   -8191.3896  0.3877 
   00059    0.4188   -8162.9856  0.3853 
   00060    0.4396   -8147.9857  0.3805 
   00061    0.4312   -8150.5290  0.3819 
   00062    0.4584   -8168.7170  0.3845 
   00063    0.4444   -8161.3974  0.3833 
   00064    0.4176   -8178.9489  0.3755 
   00065    0.4280   -8214.0918  0.3692 
   00066    0.4412   -8237.0369  0.3661 
   00067    0.4328   -8191.2243  0.3603 
   00068    0.4428   -8199.8006  0.3595 
   00069    0.4212   -8253.6588  0.3574 
   00070    0.4068   -8271.0628  0.3649 
   00071    0.4116   -8260.5822  0.3640 
   00072    0.4064   -8277.7667  0.3668 
   00073    0.4312   -8300.3885  0.3675 
   00074    0.4128   -8266.1840  0.3668 
   00075    0.4236   -8224.8389  0.3687 
   00076    0.4128   -8299.0581  0.3597 
   00077    0.4304   -8308.6734  0.3595 
   00078    0.4192   -8307.9642  0.3589 
   00079    0.4352   -8275.8581  0.3561 
   00080    0.4136   -8249.5639  0.3565 
   00081    0.4276   -8303.8519  0.3526 
   00082    0.4260   -8288.0182  0.3508 
   00083    0.4112   -8322.6167  0.3498 
   00084    0.4056   -8300.4819  0.3466 
   00085    0.4344   -8270.8917  0.3549 
   00086    0.4148   -8260.1329  0.3591 
   00087    0.4192   -8215.5229  0.3677 
   00088    0.4400   -8197.8061  0.3687 
   00089    0.4300   -8192.7799  0.3704 
   00090    0.4244   -8250.8369  0.3666 
   00091    0.4372   -8307.0044  0.3688 
   00092    0.4300   -8319.7596  0.3746 
   00093    0.4104   -8324.0610  0.3783 
   00094    0.4180   -8314.7393  0.3772 
   00095    0.4324   -8319.2449  0.3779 
   00096    0.4236   -8343.9584  0.3778 
   00097    0.4012   -8360.1599  0.3764 
   00098    0.4088   -8329.8855  0.3741 
   00099    0.4272   -8300.0462  0.3703 
   00100    0.4148   -8276.9982  0.3682 
