#=====================================================
# File created:        Tue-03-Mar-2026-at-10-09-10AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.677210
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2448.5178  0.2724 
   00001    0.6680   -3930.7395  0.2802 
   00002    0.5992   -4633.9157  0.2810 
   00003    0.5848   -5176.5583  0.2840 
   00004    0.5764   -5597.9174  0.2844 
   00005    0.5372   -5919.5344  0.2813 
   00006    0.5188   -6135.6902  0.2871 
   00007    0.5112   -6367.9377  0.2790 
   00008    0.5092   -6503.6030  0.2746 
   00009    0.4936   -6708.0368  0.2839 
   00010    0.4832   -6870.0809  0.2862 
   00011    0.4844   -7032.1677  0.2898 
   00012    0.4632   -7116.3890  0.2927 
   00013    0.4724   -7158.6096  0.2886 
   00014    0.4680   -7275.7213  0.2856 
   00015    0.4704   -7303.3295  0.2748 
   00016    0.4468   -7381.9030  0.2832 
   00017    0.4544   -7434.0685  0.2894 
   00018    0.4752   -7465.9822  0.2889 
   00019    0.4568   -7512.1861  0.2864 
   00020    0.4688   -7560.3668  0.2900 
   00021    0.4376   -7590.7123  0.2964 
   00022    0.4400   -7658.5861  0.2980 
   00023    0.4624   -7654.7962  0.2946 
   00024    0.4440   -7688.0139  0.2900 
   00025    0.4428   -7711.0573  0.2930 
   00026    0.4564   -7794.1721  0.3002 
   00027    0.4408   -7831.0094  0.2984 
   00028    0.4368   -7844.7570  0.2971 
   00029    0.4392   -7834.5642  0.2970 
   00030    0.4192   -7853.8945  0.2874 
   00031    0.4304   -7839.6979  0.2923 
   00032    0.4408   -7847.7774  0.2870 
   00033    0.4324   -7874.5120  0.2885 
   00034    0.4260   -7894.2752  0.2854 
   00035    0.4216   -7901.4973  0.2829 
   00036    0.4444   -7886.3724  0.2779 
   00037    0.4376   -7942.1498  0.2752 
   00038    0.4360   -7934.5602  0.2693 
   00039    0.4328   -7956.9004  0.2685 
   00040    0.4288   -7971.7916  0.2700 
   00041    0.4308   -7957.7226  0.2699 
   00042    0.4256   -7991.0651  0.2628 
   00043    0.4336   -8031.3479  0.2641 
   00044    0.4016   -8058.5517  0.2650 
   00045    0.4376   -8050.1853  0.2621 
   00046    0.4304   -8080.3352  0.2616 
   00047    0.4264   -8069.8999  0.2651 
   00048    0.4340   -8076.2356  0.2691 
   00049    0.4228   -8057.0711  0.2670 
   00050    0.4364   -8084.7876  0.2683 
