#=====================================================
# File created:        Tue-03-Mar-2026-at-10-47-08AM
# Size of lattice:     50x50
# Number of MC steps:  60
# Reduced temperature: 0.500
# Run time (s):        4.294381
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2549.1438  0.2730 
   00001    0.6832   -3702.4413  0.2713 
   00002    0.6136   -4498.5131  0.2771 
   00003    0.5872   -5102.5217  0.2877 
   00004    0.5476   -5599.8278  0.3037 
   00005    0.5200   -5916.5378  0.3049 
   00006    0.5196   -6203.5311  0.3166 
   00007    0.5140   -6406.8317  0.3269 
   00008    0.4996   -6612.0239  0.3320 
   00009    0.4848   -6766.9958  0.3340 
   00010    0.4984   -6949.2131  0.3383 
   00011    0.4724   -7031.7463  0.3471 
   00012    0.4696   -7157.7792  0.3439 
   00013    0.4584   -7217.8041  0.3435 
   00014    0.4716   -7347.1598  0.3416 
   00015    0.4644   -7406.4995  0.3513 
   00016    0.4544   -7518.9070  0.3488 
   00017    0.4504   -7574.3113  0.3532 
   00018    0.4688   -7670.3463  0.3560 
   00019    0.4436   -7664.2623  0.3598 
   00020    0.4616   -7687.9175  0.3605 
   00021    0.4348   -7759.3676  0.3656 
   00022    0.4256   -7779.4530  0.3569 
   00023    0.4556   -7812.7107  0.3557 
   00024    0.4344   -7814.8538  0.3527 
   00025    0.4380   -7812.1426  0.3521 
   00026    0.4264   -7858.4298  0.3612 
   00027    0.4160   -7903.9561  0.3604 
   00028    0.4228   -7912.3824  0.3649 
   00029    0.4508   -7964.4978  0.3689 
   00030    0.4116   -7998.8016  0.3686 
   00031    0.4256   -8010.3620  0.3631 
   00032    0.4320   -8026.4100  0.3676 
   00033    0.4200   -8024.4281  0.3627 
   00034    0.4188   -7992.6939  0.3615 
   00035    0.4440   -8043.7218  0.3651 
   00036    0.4312   -8038.7952  0.3696 
   00037    0.4064   -8092.0262  0.3691 
   00038    0.4220   -8130.5537  0.3736 
   00039    0.4212   -8137.8625  0.3764 
   00040    0.4184   -8198.9035  0.3834 
   00041    0.4252   -8194.8037  0.3898 
   00042    0.4208   -8137.2616  0.3949 
   00043    0.4264   -8139.2992  0.3942 
   00044    0.4328   -8165.5827  0.3856 
   00045    0.4484   -8130.5717  0.3854 
   00046    0.4284   -8132.0833  0.3911 
   00047    0.4268   -8166.0193  0.3962 
   00048    0.4140   -8111.2115  0.3993 
   00049    0.4208   -8114.2737  0.3995 
   00050    0.4200   -8115.2806  0.3945 
   00051    0.4240   -8143.3054  0.4037 
   00052    0.4408   -8114.7520  0.4072 
   00053    0.4504   -8149.9384  0.4075 
   00054    0.4504   -8183.1513  0.4010 
   00055    0.4172   -8228.7361  0.4003 
   00056    0.4140   -8228.8205  0.4074 
   00057    0.4208   -8181.7151  0.4095 
   00058    0.4064   -8207.5630  0.4105 
   00059    0.4268   -8226.4926  0.4078 
   00060    0.4132   -8250.5628  0.4014 
