#=====================================================
# File created:        Tue-03-Mar-2026-at-11-10-29AM
# Size of lattice:     80x80
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        7.690580
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6277.8517  0.2544 
   00001    0.6695   -9631.1606  0.2593 
   00002    0.6220  -11492.6269  0.2652 
   00003    0.5803  -12872.5898  0.2640 
   00004    0.5597  -13990.5491  0.2677 
   00005    0.5331  -14741.2287  0.2694 
   00006    0.5266  -15405.0487  0.2714 
   00007    0.5152  -16079.1388  0.2761 
   00008    0.5008  -16608.0782  0.2751 
   00009    0.4953  -17004.8104  0.2748 
   00010    0.4808  -17358.3117  0.2764 
   00011    0.4733  -17683.3022  0.2790 
   00012    0.4730  -18003.5430  0.2770 
   00013    0.4764  -18220.6859  0.2715 
   00014    0.4688  -18469.4176  0.2759 
   00015    0.4709  -18641.9384  0.2796 
   00016    0.4623  -18788.0921  0.2791 
   00017    0.4480  -18928.4984  0.2792 
   00018    0.4556  -19006.9648  0.2787 
   00019    0.4473  -19165.3149  0.2783 
   00020    0.4511  -19298.3544  0.2819 
   00021    0.4414  -19472.0209  0.2780 
   00022    0.4452  -19592.5414  0.2780 
   00023    0.4431  -19758.8825  0.2807 
   00024    0.4386  -19825.6967  0.2768 
   00025    0.4361  -19879.7514  0.2762 
   00026    0.4448  -19992.3760  0.2791 
   00027    0.4334  -20104.0389  0.2807 
   00028    0.4431  -20192.9381  0.2767 
   00029    0.4322  -20266.7479  0.2715 
   00030    0.4333  -20238.0567  0.2762 
   00031    0.4316  -20310.0269  0.2772 
   00032    0.4377  -20297.2603  0.2772 
   00033    0.4252  -20331.8724  0.2791 
   00034    0.4280  -20345.4368  0.2749 
   00035    0.4364  -20388.0500  0.2804 
   00036    0.4338  -20424.6333  0.2861 
   00037    0.4298  -20420.2496  0.2851 
   00038    0.4263  -20456.5466  0.2832 
   00039    0.4273  -20529.7651  0.2820 
   00040    0.4203  -20637.2549  0.2843 
   00041    0.4219  -20672.6980  0.2890 
   00042    0.4375  -20681.8134  0.2878 
   00043    0.4311  -20753.5836  0.2922 
   00044    0.4284  -20750.0938  0.2914 
   00045    0.4192  -20696.7672  0.2940 
   00046    0.4236  -20695.4164  0.2925 
   00047    0.4269  -20750.7465  0.2929 
   00048    0.4273  -20769.0182  0.2942 
   00049    0.4323  -20805.2728  0.2938 
   00050    0.4266  -20705.5955  0.2955 
