#=====================================================
# File created:        Tue-03-Mar-2026-at-10-10-56AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        3.800317
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2501.1854  0.2609 
   00001    0.6704   -3807.4160  0.2619 
   00002    0.6104   -4556.7436  0.2612 
   00003    0.5832   -5039.3259  0.2755 
   00004    0.5516   -5439.7437  0.2889 
   00005    0.5336   -5805.1216  0.2820 
   00006    0.5292   -6083.6374  0.2844 
   00007    0.5000   -6335.4714  0.2894 
   00008    0.4948   -6537.9217  0.2708 
   00009    0.4780   -6728.5958  0.2693 
   00010    0.4768   -6837.6795  0.2733 
   00011    0.5064   -6975.4894  0.2804 
   00012    0.4732   -7081.1262  0.2797 
   00013    0.4736   -7164.6951  0.2792 
   00014    0.4524   -7280.2314  0.2768 
   00015    0.4524   -7341.4770  0.2817 
   00016    0.4452   -7441.0711  0.2879 
   00017    0.4452   -7507.7462  0.2914 
   00018    0.4532   -7555.1251  0.2914 
   00019    0.4428   -7604.4187  0.2919 
   00020    0.4520   -7642.0606  0.2930 
   00021    0.4492   -7653.4272  0.2843 
   00022    0.4292   -7700.5506  0.2804 
   00023    0.4628   -7664.7754  0.2828 
   00024    0.4536   -7681.5256  0.2845 
   00025    0.4400   -7726.1166  0.2902 
   00026    0.4592   -7824.4268  0.2948 
   00027    0.4408   -7839.3278  0.2946 
   00028    0.4296   -7854.8647  0.2942 
   00029    0.4448   -7859.6842  0.2964 
   00030    0.4512   -7889.0842  0.2936 
   00031    0.4240   -7905.0573  0.2979 
   00032    0.4456   -7910.6413  0.3028 
   00033    0.4268   -7875.2590  0.3026 
   00034    0.4440   -7922.0464  0.3004 
   00035    0.4384   -7937.1735  0.3069 
   00036    0.4288   -7925.2210  0.3022 
   00037    0.4352   -7952.3457  0.2994 
   00038    0.4288   -7989.5858  0.3010 
   00039    0.4248   -7989.7319  0.3016 
   00040    0.4324   -8017.5682  0.3038 
   00041    0.4192   -8005.2080  0.3046 
   00042    0.4432   -7997.5562  0.3062 
   00043    0.4392   -7973.4279  0.3105 
   00044    0.4264   -7978.2639  0.3143 
   00045    0.4316   -7926.9031  0.3134 
   00046    0.4376   -8004.3315  0.3176 
   00047    0.4468   -8000.9244  0.3157 
   00048    0.4440   -8030.5406  0.3155 
   00049    0.4280   -8007.6011  0.3196 
   00050    0.4204   -8024.1191  0.3166 
