#=====================================================
# File created:        Tue-03-Mar-2026-at-10-11-23AM
# Size of lattice:     50x50
# Number of MC steps:  20
# Reduced temperature: 0.500
# Run time (s):        1.468350
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2510.4704  0.2585 
   00001    0.6716   -3713.1923  0.2737 
   00002    0.6184   -4456.0628  0.2570 
   00003    0.5908   -5036.8202  0.2581 
   00004    0.5648   -5514.4308  0.2645 
   00005    0.5192   -5883.4165  0.2710 
   00006    0.5128   -6094.3103  0.2789 
   00007    0.5212   -6335.7183  0.2741 
   00008    0.5012   -6523.3302  0.2748 
   00009    0.4832   -6640.8720  0.2850 
   00010    0.4868   -6763.3644  0.2773 
   00011    0.4796   -6934.9145  0.2836 
   00012    0.4728   -7049.0738  0.2822 
   00013    0.4800   -7216.7958  0.2839 
   00014    0.4552   -7286.4175  0.2929 
   00015    0.4592   -7313.6125  0.2927 
   00016    0.4544   -7385.4710  0.2914 
   00017    0.4644   -7458.6938  0.2949 
   00018    0.4560   -7537.6396  0.3011 
   00019    0.4480   -7567.3655  0.2959 
   00020    0.4568   -7601.4526  0.3019 
