#=====================================================
# File created:        Tue-03-Mar-2026-at-10-41-40AM
# Size of lattice:     50x50
# Number of MC steps:  60
# Reduced temperature: 0.500
# Run time (s):        3.562125
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2505.7284  0.2575 
   00001    0.6872   -3693.8714  0.2630 
   00002    0.6336   -4414.8059  0.2554 
   00003    0.5896   -4978.5622  0.2623 
   00004    0.5480   -5401.3782  0.2552 
   00005    0.5448   -5795.4467  0.2594 
   00006    0.5160   -6067.6405  0.2538 
   00007    0.4988   -6300.0665  0.2599 
   00008    0.5068   -6496.1031  0.2656 
   00009    0.4980   -6699.2418  0.2651 
   00010    0.4900   -6871.8637  0.2690 
   00011    0.4812   -6971.0616  0.2690 
   00012    0.4740   -7104.1914  0.2635 
   00013    0.4560   -7231.3711  0.2665 
   00014    0.4460   -7293.6593  0.2705 
   00015    0.4696   -7372.9582  0.2736 
   00016    0.4628   -7458.4556  0.2672 
   00017    0.4568   -7504.9227  0.2709 
   00018    0.4468   -7534.0908  0.2722 
   00019    0.4608   -7563.5415  0.2798 
   00020    0.4472   -7606.3934  0.2863 
   00021    0.4420   -7619.4390  0.2888 
   00022    0.4360   -7664.3546  0.2844 
   00023    0.4312   -7729.1529  0.2817 
   00024    0.4288   -7736.1998  0.2825 
   00025    0.4248   -7795.8151  0.2794 
   00026    0.4404   -7807.9459  0.2827 
   00027    0.4240   -7830.6639  0.2858 
   00028    0.4292   -7820.2109  0.2785 
   00029    0.4472   -7832.4997  0.2755 
   00030    0.4316   -7850.6466  0.2793 
   00031    0.4412   -7863.1959  0.2777 
   00032    0.4232   -7869.6106  0.2745 
   00033    0.4200   -7897.1591  0.2777 
   00034    0.4180   -7957.9889  0.2815 
   00035    0.4392   -7941.5178  0.2744 
   00036    0.4276   -7947.9336  0.2723 
   00037    0.4292   -7955.2408  0.2679 
   00038    0.4292   -7984.2988  0.2647 
   00039    0.4228   -7997.3600  0.2572 
   00040    0.4176   -8045.1862  0.2549 
   00041    0.4200   -8059.9818  0.2556 
   00042    0.4348   -8053.4943  0.2560 
   00043    0.4204   -8066.8686  0.2612 
   00044    0.4124   -8068.1498  0.2669 
   00045    0.4400   -8148.2841  0.2697 
   00046    0.4300   -8118.7078  0.2741 
   00047    0.4320   -8065.4744  0.2762 
   00048    0.4080   -8094.3113  0.2754 
   00049    0.4096   -8066.8472  0.2781 
   00050    0.4468   -8090.2452  0.2760 
   00051    0.4152   -8098.8155  0.2816 
   00052    0.4288   -8052.5117  0.2778 
   00053    0.4248   -8025.1438  0.2751 
   00054    0.4284   -8044.0086  0.2774 
   00055    0.4384   -8096.7390  0.2808 
   00056    0.4052   -8083.0199  0.2782 
   00057    0.4308   -8085.8147  0.2644 
   00058    0.4232   -7997.8205  0.2644 
   00059    0.4448   -8031.5957  0.2626 
   00060    0.4204   -8024.8711  0.2648 
