#=====================================================
# File created:        Sun-01-Mar-2026-at-11-36-12PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        0.017611
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -90.9508  0.3223
   00001    0.0000    -135.4164  0.3229
   00002    0.0000    -153.5831  0.3351
   00003    0.0000    -172.9767  0.4031
   00004    0.0000    -181.7279  0.3879
   00005    0.0000    -186.9918  0.3821
   00006    0.0000    -194.0591  0.3938
   00007    0.0000    -210.0017  0.3815
   00008    0.0000    -220.3049  0.4821
   00009    0.0000    -226.6758  0.4908
   00010    0.0000    -223.5320  0.5057
   00011    0.0000    -215.4710  0.4587
   00012    0.0000    -234.6754  0.5793
   00013    0.0000    -208.1221  0.5807
   00014    0.0000    -206.9934  0.4665
   00015    0.0000    -216.6411  0.5401
   00016    0.0000    -222.5898  0.5553
   00017    0.0000    -220.3341  0.5572
   00018    0.0000    -218.7976  0.5305
   00019    0.0000    -200.6375  0.5442
   00020    0.0000    -205.2397  0.5319
   00021    0.0000    -226.8045  0.5975
   00022    0.0000    -234.7905  0.5564
   00023    0.0000    -237.0614  0.5644
   00024    0.0000    -247.1368  0.5493
   00025    0.0000    -227.4784  0.5608
   00026    0.0000    -210.3359  0.5558
   00027    0.0000    -219.1145  0.5891
   00028    0.0000    -242.6070  0.5677
   00029    0.0000    -242.0768  0.6177
   00030    0.0000    -229.9499  0.5926
   00031    0.0000    -239.2387  0.5544
   00032    0.0000    -260.2801  0.5973
   00033    0.0000    -246.6220  0.5810
   00034    0.0000    -268.9657  0.6098
   00035    0.0000    -271.1714  0.6011
   00036    0.0000    -272.2100  0.7075
   00037    0.0000    -250.2710  0.6894
   00038    0.0000    -221.7768  0.6506
   00039    0.0000    -245.0806  0.6833
   00040    0.0000    -260.5519  0.7085
   00041    0.0000    -260.2729  0.7086
   00042    0.0000    -255.8477  0.7442
   00043    0.0000    -272.9874  0.7318
   00044    0.0000    -275.0716  0.7380
   00045    0.0000    -259.7838  0.6829
   00046    0.0000    -271.9722  0.7090
   00047    0.0000    -268.9980  0.7326
   00048    0.0000    -271.3513  0.7569
   00049    0.0000    -259.5077  0.7098
   00050    0.0000    -262.9038  0.7144
   00051    0.0000    -238.9249  0.6791
   00052    0.0000    -252.3019  0.6766
   00053    0.0000    -252.4831  0.6837
   00054    0.0000    -242.5572  0.7023
   00055    0.0000    -229.9080  0.6789
   00056    0.0000    -216.2723  0.6461
   00057    0.0000    -236.2881  0.6849
   00058    0.0000    -245.4961  0.6733
   00059    0.0000    -260.2129  0.6971
   00060    0.0000    -258.1276  0.7213
   00061    0.0000    -242.0635  0.7023
   00062    0.0000    -243.3202  0.7067
   00063    0.0000    -250.2721  0.6940
   00064    0.0000    -239.8211  0.6813
   00065    0.0000    -207.7187  0.5827
   00066    0.0000    -232.8263  0.6506
   00067    0.0000    -233.0925  0.6530
   00068    0.0000    -233.9606  0.6671
   00069    0.0000    -237.5387  0.6296
   00070    0.0000    -216.8322  0.5677
   00071    0.0000    -221.9756  0.5554
   00072    0.0000    -190.4226  0.4833
   00073    0.0000    -201.1663  0.5422
   00074    0.0000    -218.5857  0.5576
   00075    0.0000    -207.3014  0.5521
   00076    0.0000    -231.4368  0.6255
   00077    0.0000    -212.6782  0.6035
   00078    0.0000    -225.2554  0.5870
   00079    0.0000    -235.6997  0.6022
   00080    0.0000    -239.8728  0.6192
   00081    0.0000    -244.3404  0.5909
   00082    0.0000    -229.5186  0.5976
   00083    0.0000    -237.0531  0.5351
   00084    0.0000    -250.0027  0.6501
   00085    0.0000    -243.0245  0.6202
   00086    0.0000    -231.5559  0.5338
   00087    0.0000    -232.8087  0.5027
   00088    0.0000    -226.7873  0.5398
   00089    0.0000    -250.0198  0.6120
   00090    0.0000    -245.5757  0.6511
   00091    0.0000    -261.2885  0.7065
   00092    0.0000    -274.0152  0.7406
   00093    0.0000    -287.3358  0.7603
   00094    0.0000    -286.5161  0.7736
   00095    0.0000    -273.1096  0.7400
   00096    0.0000    -259.9703  0.6953
   00097    0.0000    -257.5577  0.6754
   00098    0.0000    -242.7359  0.6008
   00099    0.0000    -235.1628  0.5696
   00100    0.0000    -241.2715  0.5198
