#=====================================================
# File created:        Sun-01-Mar-2026-at-11-34-19PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 10.000
# Run time (s):        0.008075
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -132.7152  0.3083
   00001    0.0000    -128.6072  0.2810
   00002    0.0000    -127.3988  0.3176
   00003    0.0000     -89.9879  0.2748
   00004    0.0000    -111.5119  0.2810
   00005    0.0000     -91.4993  0.3180
   00006    0.0000    -123.8277  0.2869
   00007    0.0000    -132.5195  0.3361
   00008    0.0000    -136.1957  0.2905
   00009    0.0000     -96.3616  0.3622
   00010    0.0000     -74.8972  0.2699
   00011    0.0000     -95.8333  0.3141
   00012    0.0000    -116.9980  0.2987
   00013    0.0000    -133.3423  0.3160
   00014    0.0000     -89.6796  0.3477
   00015    0.0000     -90.8264  0.3656
   00016    0.0000    -105.6239  0.2911
   00017    0.0000    -118.3380  0.2887
   00018    0.0000    -109.3790  0.2966
   00019    0.0000    -123.2536  0.2956
   00020    0.0000    -118.0711  0.2997
   00021    0.0000    -125.7999  0.2947
   00022    0.0000    -101.2677  0.3140
   00023    0.0000     -77.2763  0.3100
   00024    0.0000    -113.1104  0.3054
   00025    0.0000    -103.6915  0.3111
   00026    0.0000     -94.8419  0.3030
   00027    0.0000    -127.0703  0.2976
   00028    0.0000    -129.5359  0.3468
   00029    0.0000     -77.5098  0.2667
   00030    0.0000    -109.1828  0.2559
   00031    0.0000     -87.9369  0.2671
   00032    0.0000    -134.5831  0.2956
   00033    0.0000    -130.2158  0.2967
   00034    0.0000    -102.0369  0.2841
   00035    0.0000     -96.5149  0.3252
   00036    0.0000    -118.2351  0.3868
   00037    0.0000    -106.0032  0.3224
   00038    0.0000     -89.9902  0.3520
   00039    0.0000    -126.9810  0.4308
   00040    0.0000    -115.0263  0.2866
   00041    0.0000    -138.8466  0.3312
   00042    0.0000    -117.8087  0.2791
   00043    0.0000    -103.6516  0.2834
   00044    0.0000    -134.3152  0.2718
   00045    0.0000    -124.3263  0.2885
   00046    0.0000    -125.3551  0.3532
   00047    0.0000    -132.5840  0.2744
   00048    0.0000    -129.0501  0.3551
   00049    0.0000    -168.4345  0.2943
   00050    0.0000    -129.3829  0.2823
   00051    0.0000     -99.3090  0.3068
   00052    0.0000    -123.4115  0.3065
   00053    0.0000    -111.9975  0.2810
   00054    0.0000    -123.1933  0.3363
   00055    0.0000    -114.3081  0.2830
   00056    0.0000    -102.9524  0.3195
   00057    0.0000     -98.5819  0.3108
   00058    0.0000    -115.3292  0.3268
   00059    0.0000    -129.3918  0.3556
   00060    0.0000    -125.1865  0.3907
   00061    0.0000    -130.2080  0.3368
   00062    0.0000     -96.8875  0.3308
   00063    0.0000     -97.6393  0.3882
   00064    0.0000    -108.7869  0.3439
   00065    0.0000    -102.4256  0.2958
   00066    0.0000    -111.7148  0.3260
   00067    0.0000    -132.7146  0.3036
   00068    0.0000    -121.9818  0.3467
   00069    0.0000     -89.5986  0.3275
   00070    0.0000    -104.9789  0.3937
   00071    0.0000    -112.2107  0.3651
   00072    0.0000    -113.3882  0.3512
   00073    0.0000    -121.5988  0.3319
   00074    0.0000    -126.0112  0.3501
   00075    0.0000    -101.8617  0.2727
   00076    0.0000    -128.8442  0.2619
   00077    0.0000     -96.7291  0.2995
   00078    0.0000    -116.5505  0.3432
   00079    0.0000     -99.0875  0.3386
   00080    0.0000    -129.8252  0.3014
   00081    0.0000     -99.4869  0.3386
   00082    0.0000     -89.0928  0.3613
   00083    0.0000     -65.4860  0.3028
   00084    0.0000    -118.8274  0.3088
   00085    0.0000    -121.3395  0.3341
   00086    0.0000    -151.0473  0.3860
   00087    0.0000    -126.2599  0.3139
   00088    0.0000     -90.1890  0.2842
   00089    0.0000     -82.7750  0.3079
   00090    0.0000    -107.8450  0.2938
   00091    0.0000    -111.0648  0.3318
   00092    0.0000     -88.3306  0.3882
   00093    0.0000    -112.1749  0.3810
   00094    0.0000    -111.0756  0.3106
   00095    0.0000    -110.5111  0.4468
   00096    0.0000     -96.9155  0.3811
   00097    0.0000    -103.0047  0.3266
   00098    0.0000    -147.6967  0.3590
   00099    0.0000    -139.7149  0.3532
   00100    0.0000    -109.9851  0.2864
