#=====================================================
# File created:        Sun-01-Mar-2026-at-11-36-28PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        0.012212
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -82.0313  0.3642
   00001    0.0000    -147.9607  0.3818
   00002    0.0000    -175.8336  0.3869
   00003    0.0000    -196.0114  0.4395
   00004    0.0000    -207.4435  0.4291
   00005    0.0000    -221.3994  0.4693
   00006    0.0000    -256.7009  0.4610
   00007    0.0000    -232.8895  0.3717
   00008    0.0000    -223.0209  0.4142
   00009    0.0000    -230.8390  0.4707
   00010    0.0000    -225.0774  0.4972
   00011    0.0000    -215.0756  0.4920
   00012    0.0000    -212.0101  0.5075
   00013    0.0000    -207.1540  0.5530
   00014    0.0000    -203.4097  0.5832
   00015    0.0000    -225.4655  0.5923
   00016    0.0000    -235.4630  0.5714
   00017    0.0000    -270.0133  0.6747
   00018    0.0000    -257.3248  0.7012
   00019    0.0000    -256.8754  0.6784
   00020    0.0000    -256.4210  0.6978
   00021    0.0000    -261.3935  0.7109
   00022    0.0000    -270.8468  0.7195
   00023    0.0000    -252.2172  0.6880
   00024    0.0000    -256.2336  0.7217
   00025    0.0000    -268.6329  0.7395
   00026    0.0000    -269.3970  0.7308
   00027    0.0000    -250.9875  0.6895
   00028    0.0000    -231.9102  0.6910
   00029    0.0000    -238.6054  0.6882
   00030    0.0000    -254.6520  0.7333
   00031    0.0000    -247.2065  0.7320
   00032    0.0000    -272.1170  0.7642
   00033    0.0000    -287.7734  0.7695
   00034    0.0000    -288.5411  0.7718
   00035    0.0000    -301.2968  0.7844
   00036    0.0000    -317.0768  0.8319
   00037    0.0000    -311.7494  0.8173
   00038    0.0000    -289.4246  0.7711
   00039    0.0000    -267.7631  0.7483
   00040    0.0000    -275.2215  0.7043
   00041    0.0000    -240.5314  0.6369
   00042    0.0000    -262.8689  0.6660
   00043    0.0000    -257.8028  0.6664
   00044    0.0000    -276.3216  0.7466
   00045    0.0000    -250.1964  0.6490
   00046    0.0000    -257.5710  0.6868
   00047    0.0000    -264.3305  0.7355
   00048    0.0000    -276.0770  0.7584
   00049    0.0000    -262.5391  0.7123
   00050    0.0000    -248.9243  0.6973
   00051    0.0000    -217.7145  0.6241
   00052    0.0000    -232.0109  0.5928
   00053    0.0000    -237.6031  0.5891
   00054    0.0000    -249.9349  0.5898
   00055    0.0000    -234.3315  0.5681
   00056    0.0000    -219.2203  0.5206
   00057    0.0000    -225.4898  0.5975
   00058    0.0000    -234.3172  0.5787
   00059    0.0000    -245.9017  0.6155
   00060    0.0000    -241.1277  0.6111
   00061    0.0000    -251.4301  0.6153
   00062    0.0000    -258.9817  0.6185
   00063    0.0000    -269.7021  0.6240
   00064    0.0000    -255.7890  0.5993
   00065    0.0000    -255.8070  0.5797
   00066    0.0000    -250.7507  0.5159
   00067    0.0000    -251.6949  0.4562
   00068    0.0000    -241.2196  0.4528
   00069    0.0000    -224.9364  0.4294
   00070    0.0000    -226.5836  0.4286
   00071    0.0000    -212.9716  0.4077
   00072    0.0000    -204.6674  0.4570
   00073    0.0000    -216.5123  0.5469
   00074    0.0000    -240.2641  0.5912
   00075    0.0000    -252.8878  0.5963
   00076    0.0000    -255.5965  0.5911
   00077    0.0000    -246.0585  0.5979
   00078    0.0000    -253.6400  0.6304
   00079    0.0000    -241.5454  0.5889
   00080    0.0000    -247.0892  0.5711
   00081    0.0000    -253.2708  0.5870
   00082    0.0000    -241.9856  0.5748
   00083    0.0000    -256.6858  0.6269
   00084    0.0000    -259.0004  0.6884
   00085    0.0000    -292.1535  0.7453
   00086    0.0000    -287.1705  0.7378
   00087    0.0000    -287.2309  0.7349
   00088    0.0000    -286.8764  0.7452
   00089    0.0000    -292.3556  0.7864
   00090    0.0000    -285.4574  0.7587
   00091    0.0000    -287.9578  0.7357
   00092    0.0000    -281.1655  0.7437
   00093    0.0000    -252.5318  0.6808
   00094    0.0000    -249.3197  0.6761
   00095    0.0000    -261.4074  0.6783
   00096    0.0000    -270.0741  0.6903
   00097    0.0000    -267.0444  0.6162
   00098    0.0000    -245.7535  0.5634
   00099    0.0000    -238.5996  0.5857
   00100    0.0000    -235.5734  0.6127
