#=====================================================
# File created:        Sun-01-Mar-2026-at-11-35-06PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 10.000
# Run time (s):        0.005090
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -103.4408  0.3512
   00001    0.0000    -110.3986  0.2998
   00002    0.0000    -126.1049  0.3637
   00003    0.0000    -131.3301  0.3365
   00004    0.0000    -141.1474  0.2772
   00005    0.0000    -127.0615  0.3272
   00006    0.0000    -131.7985  0.3502
   00007    0.0000    -126.6165  0.2986
   00008    0.0000    -109.1503  0.2730
   00009    0.0000    -119.3868  0.3800
   00010    0.0000    -108.0384  0.3476
   00011    0.0000    -125.5502  0.3315
   00012    0.0000    -127.1834  0.3480
   00013    0.0000    -131.6167  0.3114
   00014    0.0000    -106.9885  0.3548
   00015    0.0000    -104.9264  0.3503
   00016    0.0000    -113.9312  0.3210
   00017    0.0000    -111.1825  0.3201
   00018    0.0000    -101.3294  0.3092
   00019    0.0000    -113.1750  0.3092
   00020    0.0000    -126.3723  0.2984
   00021    0.0000    -124.1272  0.2836
   00022    0.0000    -117.1268  0.2919
   00023    0.0000    -112.5471  0.3164
   00024    0.0000     -96.5293  0.3113
   00025    0.0000    -104.9021  0.3835
   00026    0.0000    -116.4901  0.3716
   00027    0.0000     -92.2965  0.3461
   00028    0.0000     -99.4416  0.2952
   00029    0.0000    -114.8630  0.3293
   00030    0.0000     -97.0559  0.2698
   00031    0.0000     -88.2903  0.3478
   00032    0.0000    -116.6482  0.3515
   00033    0.0000    -118.1720  0.3197
   00034    0.0000    -111.7864  0.3306
   00035    0.0000    -115.9808  0.3334
   00036    0.0000    -139.4240  0.3075
   00037    0.0000    -102.3350  0.3499
   00038    0.0000    -106.4783  0.3453
   00039    0.0000    -100.2951  0.3211
   00040    0.0000    -129.0908  0.3205
   00041    0.0000     -84.3640  0.3218
   00042    0.0000     -91.6393  0.3464
   00043    0.0000    -107.8584  0.3279
   00044    0.0000    -117.9744  0.2773
   00045    0.0000    -120.3077  0.3434
   00046    0.0000    -104.0574  0.2630
   00047    0.0000     -99.8132  0.3258
   00048    0.0000    -110.9922  0.3343
   00049    0.0000    -105.4849  0.3666
   00050    0.0000    -136.1620  0.3410
   00051    0.0000    -113.7210  0.2696
   00052    0.0000    -103.6278  0.3088
   00053    0.0000     -83.5656  0.2923
   00054    0.0000    -127.5904  0.3032
   00055    0.0000    -116.2949  0.3042
   00056    0.0000    -107.2924  0.3099
   00057    0.0000    -136.6120  0.3086
   00058    0.0000    -109.3166  0.3107
   00059    0.0000     -99.0527  0.3111
   00060    0.0000    -140.6876  0.3827
   00061    0.0000    -116.2976  0.3931
   00062    0.0000    -125.0484  0.3539
   00063    0.0000    -126.9314  0.3420
   00064    0.0000     -99.3494  0.3178
   00065    0.0000     -86.2663  0.2836
   00066    0.0000    -113.0053  0.3702
   00067    0.0000    -107.2017  0.3608
   00068    0.0000    -118.6754  0.3374
   00069    0.0000    -101.8762  0.2823
   00070    0.0000    -107.8033  0.3521
   00071    0.0000    -140.9237  0.3282
   00072    0.0000    -104.4595  0.3519
   00073    0.0000    -106.5712  0.3447
   00074    0.0000    -113.4009  0.2803
   00075    0.0000    -113.8622  0.3233
   00076    0.0000    -119.6056  0.2850
   00077    0.0000    -130.2815  0.3324
   00078    0.0000    -100.3072  0.3036
   00079    0.0000     -99.8901  0.3028
   00080    0.0000    -107.1273  0.3319
   00081    0.0000    -103.1971  0.3122
   00082    0.0000    -107.7548  0.2589
   00083    0.0000    -136.4274  0.3151
   00084    0.0000    -114.3113  0.2957
   00085    0.0000    -122.3019  0.3519
   00086    0.0000    -103.1704  0.3726
   00087    0.0000    -102.9804  0.3174
   00088    0.0000    -126.8190  0.3300
   00089    0.0000    -108.4102  0.3212
   00090    0.0000    -102.5832  0.2860
   00091    0.0000     -87.8786  0.2733
   00092    0.0000     -93.2852  0.2926
   00093    0.0000    -112.0868  0.3376
   00094    0.0000    -121.9967  0.3446
   00095    0.0000    -111.5181  0.3287
   00096    0.0000    -130.3057  0.2930
   00097    0.0000     -81.8594  0.3098
   00098    0.0000    -100.0965  0.3227
   00099    0.0000    -113.7086  0.3210
   00100    0.0000     -84.8045  0.2635
