#=====================================================
# File created:        Sun-01-Mar-2026-at-11-34-48PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 10.000
# Run time (s):        0.005009
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -116.0435  0.3031
   00001    0.0000    -125.0204  0.3045
   00002    0.0000    -105.5253  0.2989
   00003    0.0000    -119.9236  0.3070
   00004    0.0000    -115.3533  0.3487
   00005    0.0000    -112.0260  0.3272
   00006    0.0000    -121.5196  0.3063
   00007    0.0000     -94.4479  0.2593
   00008    0.0000    -113.0350  0.3327
   00009    0.0000    -117.5986  0.3947
   00010    0.0000    -103.9941  0.3641
   00011    0.0000    -126.7018  0.3113
   00012    0.0000    -107.0943  0.3222
   00013    0.0000    -105.0303  0.2999
   00014    0.0000    -103.3068  0.2826
   00015    0.0000     -89.6573  0.3284
   00016    0.0000    -106.5267  0.3889
   00017    0.0000    -110.0649  0.2748
   00018    0.0000    -116.0376  0.3128
   00019    0.0000    -127.1189  0.2786
   00020    0.0000    -131.7036  0.3361
   00021    0.0000    -115.3012  0.3144
   00022    0.0000     -94.8730  0.3119
   00023    0.0000    -106.0144  0.2724
   00024    0.0000    -119.5370  0.3257
   00025    0.0000    -133.2751  0.3416
   00026    0.0000     -95.3479  0.3034
   00027    0.0000    -112.6234  0.2559
   00028    0.0000     -90.2475  0.2945
   00029    0.0000    -131.2088  0.3457
   00030    0.0000    -107.2595  0.3501
   00031    0.0000     -89.1438  0.3280
   00032    0.0000    -101.5556  0.2737
   00033    0.0000    -110.4366  0.3020
   00034    0.0000    -136.3838  0.3417
   00035    0.0000    -138.2992  0.2563
   00036    0.0000    -110.3134  0.3533
   00037    0.0000    -117.4436  0.3136
   00038    0.0000     -92.6381  0.3407
   00039    0.0000    -111.4049  0.2677
   00040    0.0000    -119.0324  0.3255
   00041    0.0000    -118.1545  0.3444
   00042    0.0000    -119.1481  0.3249
   00043    0.0000    -106.4552  0.3852
   00044    0.0000     -78.0205  0.2673
   00045    0.0000    -115.0118  0.2692
   00046    0.0000    -115.5718  0.3082
   00047    0.0000    -115.4483  0.3224
   00048    0.0000     -99.4347  0.3225
   00049    0.0000    -122.0145  0.2788
   00050    0.0000    -115.0769  0.3244
   00051    0.0000    -101.9360  0.2691
   00052    0.0000    -104.8085  0.3221
   00053    0.0000    -111.9258  0.3181
   00054    0.0000    -110.7247  0.3570
   00055    0.0000    -116.1231  0.3873
   00056    0.0000    -121.7158  0.3162
   00057    0.0000     -90.7995  0.2615
   00058    0.0000     -74.8245  0.2780
   00059    0.0000     -97.9348  0.3040
   00060    0.0000     -92.8099  0.3281
   00061    0.0000    -115.2751  0.3190
   00062    0.0000    -137.9568  0.2755
   00063    0.0000    -100.3999  0.2813
   00064    0.0000    -110.9084  0.3484
   00065    0.0000    -103.8970  0.3785
   00066    0.0000    -121.5400  0.3826
   00067    0.0000    -147.6581  0.3865
   00068    0.0000    -118.4747  0.2818
   00069    0.0000    -109.8549  0.3019
   00070    0.0000    -121.3368  0.2787
   00071    0.0000    -120.0654  0.3159
   00072    0.0000     -99.0732  0.3508
   00073    0.0000    -115.4898  0.3495
   00074    0.0000    -108.7434  0.3094
   00075    0.0000    -102.4894  0.3681
   00076    0.0000    -128.4761  0.3501
   00077    0.0000     -99.1419  0.3116
   00078    0.0000     -94.2448  0.3249
   00079    0.0000    -129.5263  0.3465
   00080    0.0000    -125.9054  0.3036
   00081    0.0000    -119.7449  0.2735
   00082    0.0000    -122.2109  0.3337
   00083    0.0000    -106.3338  0.2711
   00084    0.0000     -87.0145  0.2684
   00085    0.0000    -108.2672  0.3548
   00086    0.0000    -124.0019  0.2790
   00087    0.0000    -115.7002  0.2997
   00088    0.0000    -120.8214  0.3444
   00089    0.0000    -133.3764  0.3793
   00090    0.0000    -123.2167  0.4074
   00091    0.0000     -97.9727  0.3416
   00092    0.0000    -106.5052  0.3605
   00093    0.0000     -96.3213  0.3690
   00094    0.0000    -132.8553  0.3192
   00095    0.0000    -143.8099  0.3470
   00096    0.0000    -145.6450  0.2836
   00097    0.0000    -128.4206  0.2594
   00098    0.0000    -115.1586  0.2843
   00099    0.0000    -100.5811  0.3313
   00100    0.0000    -117.8590  0.3217
