#=====================================================
# File created:        Sun-01-Mar-2026-at-11-30-31PM
# Size of lattice:     100x100
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        0.243460
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10040.7028  0.2526
   00001    0.0000  -14949.0407  0.2626
   00002    0.0000  -17986.3661  0.2603
   00003    0.0000  -20080.2885  0.2584
   00004    0.0000  -21759.8890  0.2618
   00005    0.0000  -23265.7010  0.2665
   00006    0.0000  -24419.3068  0.2664
   00007    0.0000  -25362.2526  0.2650
   00008    0.0000  -26214.3560  0.2631
   00009    0.0000  -26791.4589  0.2715
   00010    0.0000  -27455.6680  0.2734
   00011    0.0000  -27952.9068  0.2738
   00012    0.0000  -28404.3176  0.2771
   00013    0.0000  -28712.4304  0.2804
   00014    0.0000  -29036.1429  0.2809
   00015    0.0000  -29327.6521  0.2819
   00016    0.0000  -29627.1735  0.2848
   00017    0.0000  -29858.4656  0.2910
   00018    0.0000  -30084.9309  0.2925
   00019    0.0000  -30140.4584  0.2932
   00020    0.0000  -30449.9190  0.2961
   00021    0.0000  -30556.6037  0.2903
   00022    0.0000  -30820.9759  0.2911
   00023    0.0000  -30994.7757  0.2959
   00024    0.0000  -31106.9334  0.3001
   00025    0.0000  -31154.0692  0.3022
   00026    0.0000  -31412.8194  0.3051
   00027    0.0000  -31454.6551  0.3076
   00028    0.0000  -31537.6544  0.3056
   00029    0.0000  -31703.6382  0.3078
   00030    0.0000  -31715.6913  0.3052
   00031    0.0000  -31870.5615  0.3042
   00032    0.0000  -31948.1010  0.3065
   00033    0.0000  -31863.4467  0.3071
   00034    0.0000  -31950.1396  0.3071
   00035    0.0000  -32041.4579  0.3115
   00036    0.0000  -32106.9435  0.3132
   00037    0.0000  -32221.8280  0.3171
   00038    0.0000  -32274.9183  0.3157
   00039    0.0000  -32265.1740  0.3114
   00040    0.0000  -32324.9496  0.3114
   00041    0.0000  -32332.4308  0.3115
   00042    0.0000  -32420.3881  0.3121
   00043    0.0000  -32452.6758  0.3133
   00044    0.0000  -32405.8242  0.3119
   00045    0.0000  -32444.4818  0.3144
   00046    0.0000  -32417.8474  0.3140
   00047    0.0000  -32437.0975  0.3126
   00048    0.0000  -32417.1920  0.3130
   00049    0.0000  -32580.2818  0.3160
   00050    0.0000  -32558.3417  0.3161
   00051    0.0000  -32546.0800  0.3184
   00052    0.0000  -32651.7933  0.3198
   00053    0.0000  -32583.6958  0.3216
   00054    0.0000  -32535.9106  0.3207
   00055    0.0000  -32632.6861  0.3234
   00056    0.0000  -32708.7968  0.3218
   00057    0.0000  -32768.2600  0.3202
   00058    0.0000  -32736.6907  0.3212
   00059    0.0000  -32787.7460  0.3174
   00060    0.0000  -32847.7507  0.3165
   00061    0.0000  -32725.8742  0.3173
   00062    0.0000  -32775.6966  0.3170
   00063    0.0000  -32796.9111  0.3160
   00064    0.0000  -32856.7658  0.3171
   00065    0.0000  -32847.4795  0.3146
   00066    0.0000  -32970.2767  0.3160
   00067    0.0000  -33033.4524  0.3177
   00068    0.0000  -32911.9379  0.3187
   00069    0.0000  -32944.8538  0.3209
   00070    0.0000  -33121.8007  0.3204
   00071    0.0000  -33139.9033  0.3219
   00072    0.0000  -33082.7515  0.3223
   00073    0.0000  -33117.3670  0.3226
   00074    0.0000  -33041.8527  0.3224
   00075    0.0000  -33050.1875  0.3235
   00076    0.0000  -33112.7549  0.3235
   00077    0.0000  -33202.0091  0.3255
   00078    0.0000  -33171.9681  0.3275
   00079    0.0000  -33169.6795  0.3262
   00080    0.0000  -33321.3634  0.3270
   00081    0.0000  -33261.3122  0.3282
   00082    0.0000  -33278.1206  0.3289
   00083    0.0000  -33235.7333  0.3304
   00084    0.0000  -33236.9851  0.3282
   00085    0.0000  -33290.6062  0.3299
   00086    0.0000  -33179.8387  0.3272
   00087    0.0000  -33232.3978  0.3254
   00088    0.0000  -33151.9594  0.3273
   00089    0.0000  -33234.8115  0.3254
   00090    0.0000  -33277.8190  0.3261
   00091    0.0000  -33328.6691  0.3255
   00092    0.0000  -33287.2811  0.3269
   00093    0.0000  -33359.1783  0.3258
   00094    0.0000  -33344.5735  0.3253
   00095    0.0000  -33377.0321  0.3256
   00096    0.0000  -33414.0987  0.3236
   00097    0.0000  -33329.9401  0.3229
   00098    0.0000  -33249.7476  0.3254
   00099    0.0000  -33184.6709  0.3278
   00100    0.0000  -33231.2506  0.3284
