#=====================================================
# File created:        Sun-01-Mar-2026-at-11-36-16PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        0.016150
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -99.5787  0.2947
   00001    0.0000    -152.7271  0.4314
   00002    0.0000    -184.3789  0.4908
   00003    0.0000    -195.2045  0.5099
   00004    0.0000    -218.8546  0.4986
   00005    0.0000    -236.8003  0.5068
   00006    0.0000    -221.1237  0.4871
   00007    0.0000    -215.2199  0.5342
   00008    0.0000    -235.8110  0.5109
   00009    0.0000    -250.5589  0.5771
   00010    0.0000    -230.6035  0.5671
   00011    0.0000    -238.3366  0.5516
   00012    0.0000    -233.6379  0.5119
   00013    0.0000    -232.2969  0.5967
   00014    0.0000    -249.6862  0.6042
   00015    0.0000    -241.4590  0.6056
   00016    0.0000    -249.8358  0.6365
   00017    0.0000    -259.9416  0.6361
   00018    0.0000    -249.5225  0.6142
   00019    0.0000    -232.6993  0.5994
   00020    0.0000    -223.1006  0.5607
   00021    0.0000    -220.9719  0.5712
   00022    0.0000    -211.4754  0.5500
   00023    0.0000    -210.0005  0.5461
   00024    0.0000    -230.1954  0.5617
   00025    0.0000    -231.5042  0.6078
   00026    0.0000    -248.1998  0.6788
   00027    0.0000    -241.5114  0.6763
   00028    0.0000    -223.0074  0.6178
   00029    0.0000    -248.3935  0.6496
   00030    0.0000    -236.5347  0.6105
   00031    0.0000    -248.7402  0.6360
   00032    0.0000    -250.5748  0.6050
   00033    0.0000    -246.7441  0.5992
   00034    0.0000    -259.3183  0.6164
   00035    0.0000    -258.8630  0.6436
   00036    0.0000    -270.3940  0.7262
   00037    0.0000    -274.0235  0.7341
   00038    0.0000    -257.4767  0.7176
   00039    0.0000    -262.8399  0.7177
   00040    0.0000    -279.5051  0.7076
   00041    0.0000    -271.4651  0.7220
   00042    0.0000    -292.2871  0.7770
   00043    0.0000    -282.0455  0.7894
   00044    0.0000    -282.5759  0.7431
   00045    0.0000    -272.9685  0.7710
   00046    0.0000    -276.7935  0.7882
   00047    0.0000    -282.6804  0.7587
   00048    0.0000    -269.7612  0.7266
   00049    0.0000    -269.5732  0.7002
   00050    0.0000    -266.9091  0.7154
   00051    0.0000    -259.0043  0.6841
   00052    0.0000    -256.8613  0.6831
   00053    0.0000    -236.7589  0.6830
   00054    0.0000    -238.7058  0.6652
   00055    0.0000    -231.8915  0.6647
   00056    0.0000    -219.4927  0.6219
   00057    0.0000    -206.9389  0.6010
   00058    0.0000    -223.1122  0.6176
   00059    0.0000    -217.1450  0.5969
   00060    0.0000    -208.0112  0.6331
   00061    0.0000    -234.8443  0.5902
   00062    0.0000    -246.0568  0.6662
   00063    0.0000    -242.2882  0.6183
   00064    0.0000    -232.9606  0.6325
   00065    0.0000    -245.3989  0.5950
   00066    0.0000    -248.3195  0.6156
   00067    0.0000    -229.7497  0.5766
   00068    0.0000    -237.5808  0.5130
   00069    0.0000    -237.7920  0.5416
   00070    0.0000    -230.0618  0.5061
   00071    0.0000    -222.0909  0.5335
   00072    0.0000    -214.9336  0.5681
   00073    0.0000    -221.7185  0.5713
   00074    0.0000    -222.8766  0.5434
   00075    0.0000    -211.6405  0.5004
   00076    0.0000    -208.0177  0.4773
   00077    0.0000    -193.0483  0.5197
   00078    0.0000    -207.7474  0.5636
   00079    0.0000    -242.4228  0.6526
   00080    0.0000    -239.6441  0.6128
   00081    0.0000    -246.4218  0.5738
   00082    0.0000    -250.6081  0.5940
   00083    0.0000    -250.4894  0.6173
   00084    0.0000    -243.3987  0.6017
   00085    0.0000    -223.7722  0.5643
   00086    0.0000    -239.7403  0.6021
   00087    0.0000    -247.2229  0.6065
   00088    0.0000    -251.4784  0.6929
   00089    0.0000    -273.8741  0.7215
   00090    0.0000    -271.9313  0.7093
   00091    0.0000    -287.5472  0.7179
   00092    0.0000    -274.0403  0.6900
   00093    0.0000    -272.0086  0.6684
   00094    0.0000    -264.1279  0.6478
   00095    0.0000    -253.8287  0.6382
   00096    0.0000    -262.3810  0.6089
   00097    0.0000    -251.1270  0.5159
   00098    0.0000    -230.0432  0.4650
   00099    0.0000    -235.3939  0.4505
   00100    0.0000    -215.1874  0.4149
