#=====================================================
# File created:        Sun-01-Mar-2026-at-11-34-51PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 10.000
# Run time (s):        0.006098
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -122.7107  0.3752
   00001    0.0000    -125.6295  0.2878
   00002    0.0000    -106.7930  0.2659
   00003    0.0000    -106.6215  0.3161
   00004    0.0000    -129.7786  0.2727
   00005    0.0000    -129.9997  0.3190
   00006    0.0000    -100.7708  0.2651
   00007    0.0000    -101.5698  0.3184
   00008    0.0000    -130.4211  0.3049
   00009    0.0000    -125.2423  0.3995
   00010    0.0000    -109.6266  0.3680
   00011    0.0000    -112.7558  0.3280
   00012    0.0000    -112.9338  0.3262
   00013    0.0000    -112.2374  0.3236
   00014    0.0000     -98.1393  0.2817
   00015    0.0000    -101.2682  0.2862
   00016    0.0000    -106.5202  0.3312
   00017    0.0000     -94.3573  0.2683
   00018    0.0000    -105.9630  0.2770
   00019    0.0000    -121.8755  0.2966
   00020    0.0000     -98.4418  0.3213
   00021    0.0000    -114.9375  0.3279
   00022    0.0000     -95.5113  0.3067
   00023    0.0000     -94.9220  0.2806
   00024    0.0000     -91.1118  0.3130
   00025    0.0000    -101.6891  0.2657
   00026    0.0000     -75.5951  0.3097
   00027    0.0000     -92.8146  0.3031
   00028    0.0000     -93.9158  0.2852
   00029    0.0000    -122.5571  0.3008
   00030    0.0000    -119.0797  0.3143
   00031    0.0000    -105.4374  0.3006
   00032    0.0000     -91.8652  0.3589
   00033    0.0000    -108.1186  0.4072
   00034    0.0000     -78.8356  0.3117
   00035    0.0000    -124.7068  0.2881
   00036    0.0000    -103.4710  0.3231
   00037    0.0000     -92.5214  0.3201
   00038    0.0000    -118.9993  0.4711
   00039    0.0000    -114.1940  0.3827
   00040    0.0000     -97.6593  0.2749
   00041    0.0000     -86.1387  0.3242
   00042    0.0000     -85.0965  0.3143
   00043    0.0000     -74.7678  0.3454
   00044    0.0000     -97.4783  0.3034
   00045    0.0000     -79.4963  0.2871
   00046    0.0000     -94.9321  0.3006
   00047    0.0000    -114.7714  0.2852
   00048    0.0000    -110.6901  0.2700
   00049    0.0000    -115.5800  0.3210
   00050    0.0000    -125.5363  0.3492
   00051    0.0000    -115.4598  0.3242
   00052    0.0000    -127.4276  0.3997
   00053    0.0000    -110.0731  0.2881
   00054    0.0000    -109.9910  0.2930
   00055    0.0000     -92.1289  0.2771
   00056    0.0000    -103.9236  0.3508
   00057    0.0000    -150.1898  0.3916
   00058    0.0000    -125.4697  0.4147
   00059    0.0000    -106.3817  0.4208
   00060    0.0000    -118.0624  0.3336
   00061    0.0000    -102.7571  0.3408
   00062    0.0000    -108.3287  0.3827
   00063    0.0000     -92.4363  0.3265
   00064    0.0000    -116.1493  0.3401
   00065    0.0000    -124.6315  0.3477
   00066    0.0000    -121.7862  0.2856
   00067    0.0000    -117.3932  0.2617
   00068    0.0000    -157.1076  0.3636
   00069    0.0000    -114.5666  0.2718
   00070    0.0000    -110.4424  0.3011
   00071    0.0000    -104.7751  0.2913
   00072    0.0000    -103.6314  0.3331
   00073    0.0000    -109.7064  0.3188
   00074    0.0000    -117.3439  0.2916
   00075    0.0000     -91.6687  0.3737
   00076    0.0000    -107.9872  0.2681
   00077    0.0000    -132.8797  0.2680
   00078    0.0000    -114.8106  0.3344
   00079    0.0000    -118.3723  0.3004
   00080    0.0000    -116.6468  0.3151
   00081    0.0000    -113.1719  0.3305
   00082    0.0000    -103.2510  0.3102
   00083    0.0000    -104.5230  0.3251
   00084    0.0000     -75.0519  0.3351
   00085    0.0000    -118.4090  0.2901
   00086    0.0000    -124.9249  0.2997
   00087    0.0000    -129.5703  0.2836
   00088    0.0000    -106.0203  0.3141
   00089    0.0000    -115.2252  0.3881
   00090    0.0000     -89.2018  0.3353
   00091    0.0000    -107.6521  0.3111
   00092    0.0000    -101.0161  0.3028
   00093    0.0000     -77.6921  0.3296
   00094    0.0000     -89.7544  0.3593
   00095    0.0000    -124.8611  0.3265
   00096    0.0000    -124.0529  0.3299
   00097    0.0000    -103.2567  0.2915
   00098    0.0000    -101.7786  0.3305
   00099    0.0000    -116.6090  0.3745
   00100    0.0000    -141.7448  0.4226
