#=====================================================
# File created:        Sun-01-Mar-2026-at-11-33-37PM
# Size of lattice:     100x100
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        0.242897
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -9976.0983  0.2579
   00001    0.0000  -14825.9822  0.2589
   00002    0.0000  -17985.8204  0.2537
   00003    0.0000  -20161.3811  0.2510
   00004    0.0000  -21927.0070  0.2544
   00005    0.0000  -23394.6653  0.2608
   00006    0.0000  -24395.1484  0.2587
   00007    0.0000  -25288.0749  0.2603
   00008    0.0000  -26142.4061  0.2599
   00009    0.0000  -26719.6670  0.2604
   00010    0.0000  -27319.7759  0.2604
   00011    0.0000  -27872.8272  0.2601
   00012    0.0000  -28227.7183  0.2618
   00013    0.0000  -28536.8843  0.2614
   00014    0.0000  -28884.8050  0.2625
   00015    0.0000  -29160.4129  0.2663
   00016    0.0000  -29438.2586  0.2689
   00017    0.0000  -29677.5950  0.2698
   00018    0.0000  -29833.6715  0.2685
   00019    0.0000  -30072.2151  0.2666
   00020    0.0000  -30239.8120  0.2686
   00021    0.0000  -30354.0214  0.2678
   00022    0.0000  -30544.0656  0.2688
   00023    0.0000  -30586.3894  0.2712
   00024    0.0000  -30624.4206  0.2704
   00025    0.0000  -30757.5502  0.2712
   00026    0.0000  -30998.1360  0.2732
   00027    0.0000  -30995.7358  0.2721
   00028    0.0000  -31117.2361  0.2715
   00029    0.0000  -31188.3007  0.2698
   00030    0.0000  -31221.1032  0.2740
   00031    0.0000  -31349.9392  0.2742
   00032    0.0000  -31325.3426  0.2743
   00033    0.0000  -31413.5030  0.2785
   00034    0.0000  -31396.7756  0.2814
   00035    0.0000  -31578.5328  0.2801
   00036    0.0000  -31579.0034  0.2845
   00037    0.0000  -31627.6002  0.2854
   00038    0.0000  -31788.9429  0.2868
   00039    0.0000  -31872.3089  0.2873
   00040    0.0000  -31957.9801  0.2883
   00041    0.0000  -31969.2859  0.2873
   00042    0.0000  -32007.5058  0.2848
   00043    0.0000  -32128.1228  0.2842
   00044    0.0000  -32184.9112  0.2864
   00045    0.0000  -32233.0438  0.2886
   00046    0.0000  -32319.4917  0.2898
   00047    0.0000  -32342.3244  0.2861
   00048    0.0000  -32318.7152  0.2879
   00049    0.0000  -32352.1612  0.2893
   00050    0.0000  -32398.8787  0.2877
   00051    0.0000  -32410.1129  0.2843
   00052    0.0000  -32380.3210  0.2851
   00053    0.0000  -32254.8485  0.2847
   00054    0.0000  -32350.7470  0.2870
   00055    0.0000  -32416.4428  0.2883
   00056    0.0000  -32434.0161  0.2890
   00057    0.0000  -32436.7468  0.2894
   00058    0.0000  -32409.3445  0.2909
   00059    0.0000  -32473.3767  0.2949
   00060    0.0000  -32534.8282  0.2997
   00061    0.0000  -32498.7089  0.3004
   00062    0.0000  -32513.6433  0.3005
   00063    0.0000  -32533.6107  0.2986
   00064    0.0000  -32576.8481  0.3006
   00065    0.0000  -32680.1666  0.2993
   00066    0.0000  -32661.4012  0.3025
   00067    0.0000  -32594.7175  0.2999
   00068    0.0000  -32610.6197  0.2982
   00069    0.0000  -32607.3999  0.2990
   00070    0.0000  -32659.4395  0.3008
   00071    0.0000  -32666.9782  0.3002
   00072    0.0000  -32740.4133  0.2991
   00073    0.0000  -32724.8871  0.2975
   00074    0.0000  -32713.8412  0.2964
   00075    0.0000  -32708.9912  0.2987
   00076    0.0000  -32699.9187  0.2988
   00077    0.0000  -32790.9573  0.3015
   00078    0.0000  -32742.8905  0.2992
   00079    0.0000  -32750.7058  0.2953
   00080    0.0000  -32772.7774  0.2982
   00081    0.0000  -32763.0595  0.3004
   00082    0.0000  -32834.8018  0.3021
   00083    0.0000  -32892.7973  0.3037
   00084    0.0000  -32852.5448  0.3018
   00085    0.0000  -32960.9592  0.3033
   00086    0.0000  -33017.8975  0.3026
   00087    0.0000  -33034.3966  0.3007
   00088    0.0000  -33085.9789  0.3029
   00089    0.0000  -33009.8196  0.3012
   00090    0.0000  -33027.3028  0.2959
   00091    0.0000  -33101.1555  0.2978
   00092    0.0000  -33116.0226  0.3029
   00093    0.0000  -32949.7748  0.3035
   00094    0.0000  -32923.2738  0.3049
   00095    0.0000  -32891.7351  0.3065
   00096    0.0000  -32948.6262  0.3049
   00097    0.0000  -32976.8979  0.3072
   00098    0.0000  -32979.8084  0.3081
   00099    0.0000  -33079.1639  0.3091
   00100    0.0000  -33166.1415  0.3116
