#=====================================================
# File created:        Sun-01-Mar-2026-at-11-34-54PM
# Size of lattice:     10x10
# Number of MC steps:  100
# Reduced temperature: 10.000
# Run time (s):        0.005016
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -129.2139  0.3404
   00001    0.0000    -105.7734  0.3161
   00002    0.0000     -87.8456  0.2560
   00003    0.0000    -123.6712  0.3393
   00004    0.0000    -100.1751  0.2712
   00005    0.0000    -110.0247  0.2950
   00006    0.0000    -122.9760  0.3221
   00007    0.0000     -87.1927  0.3005
   00008    0.0000    -101.4538  0.2977
   00009    0.0000    -129.2441  0.3539
   00010    0.0000    -102.3168  0.3089
   00011    0.0000    -128.6086  0.3082
   00012    0.0000    -120.9932  0.3620
   00013    0.0000     -96.1080  0.3181
   00014    0.0000    -114.4903  0.2799
   00015    0.0000    -118.0190  0.3912
   00016    0.0000     -99.8055  0.3320
   00017    0.0000    -100.0640  0.2834
   00018    0.0000    -128.4905  0.2723
   00019    0.0000    -107.4468  0.2990
   00020    0.0000    -108.4451  0.3157
   00021    0.0000    -120.3755  0.2700
   00022    0.0000     -87.6162  0.3071
   00023    0.0000     -92.7487  0.3635
   00024    0.0000    -111.6236  0.3041
   00025    0.0000    -105.5735  0.3300
   00026    0.0000    -118.1497  0.3499
   00027    0.0000    -130.5332  0.2909
   00028    0.0000     -91.6718  0.3658
   00029    0.0000    -112.4858  0.3503
   00030    0.0000    -123.8370  0.2942
   00031    0.0000    -107.1890  0.2977
   00032    0.0000    -107.6100  0.3925
   00033    0.0000    -118.6970  0.2840
   00034    0.0000    -112.9551  0.3835
   00035    0.0000    -118.5548  0.3124
   00036    0.0000    -115.2644  0.3008
   00037    0.0000    -119.0024  0.3286
   00038    0.0000    -131.9754  0.3228
   00039    0.0000     -88.4007  0.2962
   00040    0.0000    -107.6280  0.3153
   00041    0.0000    -111.3989  0.3448
   00042    0.0000    -120.1636  0.2984
   00043    0.0000    -123.4568  0.2975
   00044    0.0000    -139.4623  0.2949
   00045    0.0000    -117.5627  0.2738
   00046    0.0000    -100.6371  0.3096
   00047    0.0000    -116.0348  0.3308
   00048    0.0000    -111.9879  0.3425
   00049    0.0000    -103.8509  0.2930
   00050    0.0000    -113.3656  0.2720
   00051    0.0000    -148.6973  0.3380
   00052    0.0000    -149.9223  0.3572
   00053    0.0000    -109.6043  0.2871
   00054    0.0000    -113.0930  0.3033
   00055    0.0000    -111.2173  0.2965
   00056    0.0000    -118.9107  0.3716
   00057    0.0000    -114.9430  0.3277
   00058    0.0000    -108.3393  0.3183
   00059    0.0000    -102.9077  0.3056
   00060    0.0000    -121.7301  0.2818
   00061    0.0000    -114.0397  0.2884
   00062    0.0000    -115.0669  0.2725
   00063    0.0000    -122.0906  0.3075
   00064    0.0000    -113.8353  0.3595
   00065    0.0000    -108.1968  0.3075
   00066    0.0000    -121.2457  0.2893
   00067    0.0000    -123.6641  0.2549
   00068    0.0000    -105.1842  0.3607
   00069    0.0000    -124.3025  0.2905
   00070    0.0000     -96.7716  0.3135
   00071    0.0000    -153.8361  0.4563
   00072    0.0000    -153.5485  0.3743
   00073    0.0000    -128.6900  0.3497
   00074    0.0000    -109.9583  0.3074
   00075    0.0000     -84.0466  0.3160
   00076    0.0000    -104.8736  0.3288
   00077    0.0000    -117.3540  0.3392
   00078    0.0000    -107.4437  0.2813
   00079    0.0000    -100.3118  0.3310
   00080    0.0000    -136.0631  0.2953
   00081    0.0000    -105.5899  0.3101
   00082    0.0000    -121.6466  0.3973
   00083    0.0000    -130.1664  0.2970
   00084    0.0000    -111.3707  0.3190
   00085    0.0000    -105.1427  0.3800
   00086    0.0000    -109.1990  0.3385
   00087    0.0000    -127.3602  0.3950
   00088    0.0000    -102.6952  0.3390
   00089    0.0000    -110.9152  0.3429
   00090    0.0000    -113.3240  0.3373
   00091    0.0000    -113.3608  0.2900
   00092    0.0000    -124.0531  0.3105
   00093    0.0000    -100.8427  0.2710
   00094    0.0000     -93.4469  0.3041
   00095    0.0000    -101.6289  0.3171
   00096    0.0000    -100.4652  0.3618
   00097    0.0000    -115.6434  0.3028
   00098    0.0000    -101.6672  0.3077
   00099    0.0000    -101.9802  0.2626
   00100    0.0000     -95.5334  0.2955
