#=====================================================
# File created:        Mon-16-Feb-2026-at-01-42-29PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        8.228297
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2431.5901  0.2676 
   00001    0.6824   -3658.7029  0.2717 
   00002    0.6212   -4462.5124  0.2744 
   00003    0.5932   -5009.3925  0.2701 
   00004    0.5612   -5410.9864  0.2857 
   00005    0.5472   -5821.0037  0.2940 
   00006    0.5240   -6147.6071  0.2980 
   00007    0.5100   -6366.1848  0.3067 
   00008    0.4860   -6609.8941  0.3130 
   00009    0.4732   -6685.2822  0.3159 
   00010    0.4992   -6877.5208  0.3183 
   00011    0.4992   -6993.5144  0.3177 
   00012    0.4752   -7104.0170  0.3156 
   00013    0.4576   -7220.8559  0.3212 
   00014    0.4712   -7344.5290  0.3225 
   00015    0.4456   -7393.7988  0.3284 
   00016    0.4580   -7449.7708  0.3299 
   00017    0.4480   -7471.4575  0.3366 
   00018    0.4564   -7517.3325  0.3418 
   00019    0.4384   -7587.3825  0.3401 
   00020    0.4420   -7615.5110  0.3354 
   00021    0.4444   -7636.8826  0.3366 
   00022    0.4416   -7718.2660  0.3336 
   00023    0.4344   -7746.5002  0.3317 
   00024    0.4348   -7735.4559  0.3299 
   00025    0.4548   -7785.9588  0.3297 
   00026    0.4252   -7803.3403  0.3332 
   00027    0.4496   -7819.3753  0.3218 
   00028    0.4332   -7817.5661  0.3175 
   00029    0.4288   -7867.3447  0.3118 
   00030    0.4340   -7857.1002  0.3115 
   00031    0.4472   -7851.0158  0.3163 
   00032    0.4296   -7850.8242  0.3190 
   00033    0.4132   -7866.3564  0.3246 
   00034    0.4300   -7879.1034  0.3236 
   00035    0.4492   -7859.9204  0.3215 
   00036    0.4320   -7890.8425  0.3188 
   00037    0.4320   -7939.6795  0.3204 
   00038    0.4292   -7920.1764  0.3244 
   00039    0.4368   -7947.8084  0.3245 
   00040    0.4292   -7933.7180  0.3289 
   00041    0.4348   -7953.0493  0.3294 
   00042    0.4152   -7949.7215  0.3281 
   00043    0.4536   -7940.8673  0.3319 
   00044    0.4232   -7935.4139  0.3337 
   00045    0.4296   -7958.1355  0.3305 
   00046    0.4236   -8016.8773  0.3357 
   00047    0.4176   -8071.0288  0.3435 
   00048    0.4200   -8046.8640  0.3467 
   00049    0.4396   -8055.7466  0.3461 
   00050    0.4380   -8072.8171  0.3373 
