#=====================================================
# File created:        Sat-14-Feb-2026-at-07-30-45PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.810280
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2484.5855  0.2596 
   00001    0.6796   -3679.9490  0.2537 
   00002    0.6264   -4443.1414  0.2773 
   00003    0.5852   -4934.5657  0.2859 
   00004    0.5584   -5416.6680  0.2907 
   00005    0.5256   -5820.6196  0.3033 
   00006    0.5172   -6138.3011  0.3150 
   00007    0.5092   -6375.9424  0.3199 
   00008    0.4944   -6537.2580  0.3138 
   00009    0.4732   -6732.4259  0.3160 
   00010    0.4692   -6862.1851  0.3259 
   00011    0.4724   -7012.9308  0.3306 
   00012    0.4784   -7136.0890  0.3380 
   00013    0.4620   -7202.6410  0.3398 
   00014    0.4652   -7238.4152  0.3386 
   00015    0.4592   -7309.0843  0.3459 
   00016    0.4676   -7358.6766  0.3471 
   00017    0.4420   -7402.9869  0.3448 
   00018    0.4592   -7464.3020  0.3464 
   00019    0.4360   -7531.8619  0.3502 
   00020    0.4456   -7601.4702  0.3590 
   00021    0.4548   -7640.1269  0.3611 
   00022    0.4528   -7654.3341  0.3581 
   00023    0.4392   -7656.4712  0.3567 
   00024    0.4444   -7727.3765  0.3552 
   00025    0.4372   -7717.7102  0.3548 
   00026    0.4336   -7774.6657  0.3460 
   00027    0.4336   -7772.6301  0.3410 
   00028    0.4376   -7896.2407  0.3464 
   00029    0.4360   -7921.9314  0.3474 
   00030    0.4300   -7906.8031  0.3515 
   00031    0.4420   -7891.9378  0.3505 
   00032    0.4252   -7909.2277  0.3472 
   00033    0.4340   -7910.6949  0.3503 
   00034    0.4360   -7992.8232  0.3522 
   00035    0.4264   -7973.8840  0.3548 
   00036    0.4388   -7987.6324  0.3549 
   00037    0.4168   -8002.3447  0.3569 
   00038    0.4268   -8023.8527  0.3554 
   00039    0.4332   -8013.3944  0.3567 
   00040    0.4276   -8014.5611  0.3570 
   00041    0.4448   -8037.6816  0.3596 
   00042    0.4372   -8056.5692  0.3570 
   00043    0.4344   -8052.0711  0.3664 
   00044    0.4204   -8058.2084  0.3667 
   00045    0.4360   -8095.6285  0.3646 
   00046    0.4300   -8118.5382  0.3648 
   00047    0.4244   -8102.8556  0.3640 
   00048    0.4276   -8140.6739  0.3722 
   00049    0.4236   -8164.7683  0.3756 
   00050    0.4040   -8185.5550  0.3805 
