#=====================================================
# File created:        Mon-16-Feb-2026-at-01-47-02PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        5.405465
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2734.5723  0.2560 
   00001    0.6704   -3863.9313  0.2669 
   00002    0.6012   -4626.5024  0.2703 
   00003    0.5980   -5201.1751  0.2718 
   00004    0.5536   -5583.7452  0.2799 
   00005    0.5372   -5876.0241  0.2876 
   00006    0.5260   -6168.5836  0.2914 
   00007    0.5056   -6414.6525  0.2961 
   00008    0.4992   -6561.3093  0.2911 
   00009    0.5028   -6800.8437  0.2962 
   00010    0.4832   -6983.3717  0.3024 
   00011    0.4628   -7133.9802  0.3054 
   00012    0.4508   -7279.0283  0.3034 
   00013    0.4724   -7355.0643  0.3009 
   00014    0.4536   -7470.7137  0.2970 
   00015    0.4536   -7551.1789  0.2969 
   00016    0.4576   -7657.5490  0.2946 
   00017    0.4444   -7746.4450  0.2948 
   00018    0.4528   -7746.3580  0.2970 
   00019    0.4296   -7804.2084  0.2975 
   00020    0.4472   -7823.6724  0.2999 
   00021    0.4332   -7854.1102  0.2980 
   00022    0.4268   -7870.0846  0.2991 
   00023    0.4548   -7926.8725  0.2959 
   00024    0.4256   -7938.5582  0.3002 
   00025    0.4560   -7959.0560  0.3000 
   00026    0.4376   -7943.0959  0.3061 
   00027    0.4408   -7990.5551  0.2994 
   00028    0.4408   -8043.9565  0.3032 
   00029    0.4192   -8051.8333  0.3095 
   00030    0.4144   -8057.5112  0.3105 
   00031    0.4132   -8052.5085  0.3078 
   00032    0.4336   -8071.8570  0.3022 
   00033    0.4472   -8094.8577  0.3105 
   00034    0.4332   -8095.1595  0.3191 
   00035    0.4368   -8118.9997  0.3194 
   00036    0.4272   -8133.6725  0.3250 
   00037    0.4156   -8137.7861  0.3237 
   00038    0.4368   -8159.2777  0.3316 
   00039    0.4188   -8159.1756  0.3299 
   00040    0.4276   -8143.8989  0.3293 
   00041    0.4164   -8100.7015  0.3318 
   00042    0.4096   -8141.6932  0.3267 
   00043    0.4220   -8165.0816  0.3275 
   00044    0.4172   -8154.3179  0.3288 
   00045    0.4376   -8174.2614  0.3243 
   00046    0.4112   -8191.4575  0.3244 
   00047    0.4172   -8169.1928  0.3259 
   00048    0.4160   -8133.0646  0.3231 
   00049    0.4192   -8143.6616  0.3233 
   00050    0.4232   -8171.1474  0.3177 
