LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.404, Time: 2.910881 s
         1506055 function calls (1489000 primitive calls) in 5.086 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.001    0.000 __init__.py:522(_get_config_or_cache_dir)
      509    0.001    0.000    0.001    0.000 _inspect.py:26(isfunction)
        1    0.000    0.000    0.001    0.001 scale.py:748(_get_scale_docs)
        1    0.000    0.000    0.001    0.001 _shape_base_impl.py:1(<module>)
      618    0.001    0.000    0.001    0.000 {built-in method numpy.array}
        1    0.000    0.000    0.001    0.001 _enums.py:1(<module>)
        1    0.000    0.000    0.001    0.001 figure.py:2424(Figure)
     1304    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
        8    0.000    0.000    0.001    0.000 colors.py:2563(make_norm_from_scale)
       89    0.000    0.000    0.001    0.000 typing.py:1004(_typevar_subst)
      322    0.000    0.000    0.001    0.000 rcsetup.py:893(_convert_validator_spec)
      377    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
       73    0.000    0.000    0.001    0.000 enum.py:966(_get_mixins_)
      361    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:982(find_spec)
      490    0.001    0.000    0.001    0.000 _inspect.py:41(iscode)
      184    0.000    0.000    0.001    0.000 colors.py:815(__copy__)
      109    0.001    0.000    0.001    0.000 {built-in method _imp.source_hash}
        1    0.000    0.000    0.001    0.001 TiffTags.py:444(_populate)
        1    0.000    0.000    0.001    0.001 ExifTags.py:305(GPS)
       78    0.000    0.000    0.001    0.000 util.py:113(get)
       27    0.000    0.000    0.001    0.000 core.py:6421(__init__)
       51    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
      448    0.001    0.000    0.001    0.000 _compiler.py:575(isstring)
     12/2    0.000    0.000    0.001    0.000 core.py:1747(makeOptionalList)
        1    0.001    0.001    0.001    0.001 __init__.py:876(blas_fpe_check)
        7    0.000    0.000    0.001    0.000 typing.py:1575(__getitem__)
        1    0.000    0.000    0.001    0.001 shape_base.py:1(<module>)
      301    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:647(_check_name_wrapper)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1571(__init__)
     1359    0.001    0.000    0.001    0.000 inspect.py:3089(parameters)
       52    0.000    0.000    0.001    0.000 ipaddress.py:1929(__init__)
      642    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:79(__init__)
      224    0.000    0.000    0.001    0.000 _parser.py:231(__init__)
        1    0.000    0.000    0.001    0.001 tokenize.py:453(open)
       23    0.000    0.000    0.001    0.000 ast.py:34(parse)
     1190    0.001    0.000    0.001    0.000 {built-in method builtins.id}
      452    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
       10    0.000    0.000    0.001    0.000 path.py:191(_create_closed)
        1    0.000    0.000    0.001    0.001 patches.py:4135(FancyArrowPatch)
     1167    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
      548    0.001    0.000    0.001    0.000 rcsetup.py:191(validator)
       78    0.000    0.000    0.001    0.000 core.py:4649(<genexpr>)
       32    0.000    0.000    0.001    0.000 functools.py:521(decorating_function)
      445    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.001    0.001 relativedelta.py:1(<module>)
       35    0.000    0.000    0.001    0.000 core.py:3436(__init__)
       13    0.000    0.000    0.001    0.000 textwrap.py:470(indent)
      574    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
       10    0.000    0.000    0.001    0.000 typing.py:1074(_generic_class_getitem)
        1    0.000    0.000    0.001    0.001 tokenize.py:360(detect_encoding)
      655    0.001    0.000    0.001    0.000 _parser.py:172(__setitem__)
       52    0.001    0.000    0.001    0.000 _twodim_base_impl.py:176(eye)
  710/575    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
       40    0.000    0.000    0.001    0.000 core.py:2735(__init__)
       27    0.000    0.000    0.001    0.000 artist.py:44(allow_rasterization)
       12    0.000    0.000    0.001    0.000 typing.py:1485(copy_with)
       58    0.000    0.000    0.001    0.000 core.py:3547(parseImpl)
        2    0.000    0.000    0.001    0.000 tokenize.py:384(read_or_stop)
        2    0.001    0.000    0.001    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
       31    0.000    0.000    0.001    0.000 ipaddress.py:1286(__init__)
       19    0.000    0.000    0.001    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.001    0.001 runner.py:1(<module>)
   113/96    0.000    0.000    0.001    0.000 typing.py:1600(__hash__)
       22    0.000    0.000    0.001    0.000 contextlib.py:272(contextmanager)
       92    0.000    0.000    0.001    0.000 core.py:2673(__init__)
        2    0.000    0.000    0.001    0.000 dataclasses.py:568(_init_fn)
      629    0.001    0.000    0.001    0.000 enum.py:784(__delattr__)
       51    0.001    0.000    0.001    0.000 numeric.py:98(zeros_like)
       51    0.000    0.000    0.001    0.000 _methods.py:66(_all)
      945    0.001    0.000    0.001    0.000 {method '__subclasses__' of 'type' objects}
       29    0.000    0.000    0.001    0.000 pathlib.py:1065(_make_child_relpath)
      356    0.000    0.000    0.001    0.000 inspect.py:306(ismethod)
        1    0.000    0.000    0.001    0.001 hmac.py:1(<module>)
       23    0.000    0.000    0.001    0.000 overrides.py:179(decorator)
        1    0.000    0.000    0.001    0.001 collections.py:28(Collection)
  228/215    0.000    0.000    0.001    0.000 _compiler.py:441(_get_literal_prefix)
        7    0.000    0.000    0.001    0.000 core.py:1654(__radd__)
      810    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 dviread.py:202(Dvi)
       13    0.000    0.000    0.001    0.000 typing.py:1542(copy_with)
       38    0.000    0.000    0.001    0.000 rcsetup.py:759(<genexpr>)
      195    0.000    0.000    0.001    0.000 _compiler.py:472(_get_charset_prefix)
      130    0.000    0.000    0.001    0.000 inspect.py:1845(getattr_static)
       30    0.000    0.000    0.001    0.000 _inspect.py:141(formatargspec)
      344    0.000    0.000    0.001    0.000 typing.py:1592(__eq__)
       33    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
       14    0.000    0.000    0.001    0.000 core.py:6666(__init__)
      195    0.000    0.000    0.001    0.000 _shape_base_impl.py:624(_column_stack_dispatcher)
       73    0.000    0.000    0.001    0.000 enum.py:1007(_find_data_type_)
       43    0.000    0.000    0.001    0.000 pathlib.py:380(with_segments)
        5    0.000    0.000    0.001    0.000 typing.py:747(Optional)
      689    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
      271    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
      149    0.000    0.000    0.001    0.000 _parser.py:893(_parse_flags)
       51    0.000    0.000    0.001    0.000 fromnumeric.py:2589(all)
       25    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:72(add_newdoc_for_scalar_type)
      183    0.000    0.000    0.001    0.000 textwrap.py:482(prefixed_lines)
       85    0.000    0.000    0.001    0.000 pathlib.py:437(__str__)
      845    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
      649    0.001    0.000    0.001    0.000 functools.py:65(wraps)
       19    0.000    0.000    0.001    0.000 __init__.py:482(cycler)
       24    0.000    0.000    0.001    0.000 dviread.py:184(decorate)
       22    0.000    0.000    0.001    0.000 ipaddress.py:1187(_ip_int_from_string)
        1    0.000    0.000    0.001    0.001 entities.py:1(<module>)
        1    0.000    0.000    0.001    0.001 abc.py:1(<module>)
      807    0.001    0.000    0.001    0.000 {function RcParams.__getitem__ at 0xfefe4c648540}
        3    0.000    0.000    0.001    0.000 typing.py:2888(__new__)
       14    0.000    0.000    0.001    0.000 __init__.py:199(split)
      246    0.000    0.000    0.001    0.000 shape_base.py:208(_arrays_for_stack_dispatcher)
      162    0.000    0.000    0.001    0.000 core.py:2717(__new__)
      699    0.001    0.000    0.001    0.000 {built-in method numpy.asanyarray}
        1    0.000    0.000    0.001    0.001 pathlib.py:81(_make_selector)
      455    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
      151    0.000    0.000    0.001    0.000 TiffTags.py:35(__new__)
       21    0.000    0.000    0.001    0.000 artist.py:23(_prevent_rasterization)
        1    0.000    0.000    0.001    0.001 isoparser.py:1(<module>)
        1    0.000    0.000    0.001    0.001 arrayprint.py:1(<module>)
       65    0.000    0.000    0.001    0.000 inspect.py:2150(_signature_is_builtin)
        1    0.000    0.000    0.001    0.001 ExifTags.py:361(LightSource)
       77    0.000    0.000    0.001    0.000 numerictypes.py:475(issubdtype)
      163    0.000    0.000    0.001    0.000 rcsetup.py:151(validate_bool)
        4    0.000    0.000    0.001    0.000 __init__.py:620(gen_candidates)
        1    0.000    0.000    0.001    0.001 pathlib.py:193(__init__)
      288    0.000    0.000    0.001    0.000 <frozen posixpath>:41(_get_sep)
      579    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
       54    0.000    0.000    0.001    0.000 pathlib.py:1157(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:812(_sanity_check)
      690    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
      301    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
      790    0.001    0.000    0.001    0.000 {built-in method sys.getrecursionlimit}
       51    0.000    0.000    0.001    0.000 _linalg.py:207(_commonType)
        1    0.000    0.000    0.001    0.001 isoparser.py:42(isoparser)
        1    0.000    0.000    0.001    0.001 pathlib.py:106(_compile_pattern)
        9    0.000    0.000    0.001    0.000 getlimits.py:494(__new__)
       35    0.000    0.000    0.001    0.000 ipaddress.py:1651(_ip_int_from_string)
        1    0.000    0.000    0.001    0.001 unicode.py:85(identchars)
      871    0.001    0.000    0.001    0.000 inspect.py:2800(default)
       19    0.000    0.000    0.001    0.000 __init__.py:546(_cycler)
       89    0.000    0.000    0.001    0.000 _parser.py:312(_class_escape)
       47    0.000    0.000    0.001    0.000 functools.py:482(lru_cache)
       33    0.000    0.000    0.001    0.000 __init__.py:678(__init__)
       44    0.000    0.000    0.001    0.000 results.py:669(copy)
       48    0.000    0.000    0.001    0.000 pathlib.py:551(drive)
        1    0.001    0.001    0.001    0.001 {method 'dot' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.001    0.001 __init__.py:563(get_configdir)
      648    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
      642    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        7    0.000    0.000    0.000    0.000 core.py:6671(__add__)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        2    0.000    0.000    0.000    0.000 functools.py:803(singledispatch)
      110    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
        1    0.000    0.000    0.000    0.000 ImageMode.py:1(<module>)
       19    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
        1    0.000    0.000    0.000    0.000 _cm_bivar.py:1(<module>)
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       23    0.000    0.000    0.000    0.000 core.py:5928(__init__)
       11    0.000    0.000    0.000    0.000 core.py:1911(__call__)
       51    0.000    0.000    0.000    0.000 fromnumeric.py:89(_wrapreduction_any_all)
       36    0.000    0.000    0.000    0.000 {method '__typing_subst__' of 'typing.TypeVar' objects}
      224    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
       19    0.000    0.000    0.000    0.000 __init__.py:416(by_key)
      488    0.000    0.000    0.000    0.000 colors.py:358(<genexpr>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:638(_frozen_get_del_attr)
       19    0.000    0.000    0.000    0.000 __init__.py:226(_from_iter)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
       16    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
       59    0.000    0.000    0.000    0.000 _compiler.py:391(_mk_bitmap)
        4    0.000    0.000    0.000    0.000 getlimits.py:550(_init)
        5    0.000    0.000    0.000    0.000 typing.py:1476(__getitem__)
        1    0.000    0.000    0.000    0.000 rrule.py:1(<module>)
      130    0.000    0.000    0.000    0.000 inspect.py:1806(_check_class)
      642    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:582(get_cachedir)
       65    0.000    0.000    0.000    0.000 results.py:533(__iadd__)
       12    0.000    0.000    0.000    0.000 dataclasses.py:760(_get_field)
       33    0.000    0.000    0.000    0.000 <frozen _collections_abc>:974(update)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
       42    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
      303    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 unicode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
       35    0.000    0.000    0.000    0.000 <frozen posixpath>:256(expanduser)
        1    0.000    0.000    0.000    0.000 argparse.py:1(<module>)
       54    0.000    0.000    0.000    0.000 pathlib.py:358(__init__)
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
        2    0.000    0.000    0.000    0.000 pathlib.py:1228(resolve)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2769(NavigationToolbar2)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        8    0.000    0.000    0.000    0.000 core.py:655(_setResultsName)
       14    0.000    0.000    0.000    0.000 deprecation.py:185(finalize)
      116    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
      248    0.000    0.000    0.000    0.000 patches.py:2353(<genexpr>)
      229    0.000    0.000    0.000    0.000 transforms.py:1330(<genexpr>)
      229    0.000    0.000    0.000    0.000 transforms.py:1336(<genexpr>)
        1    0.000    0.000    0.000    0.000 registry.py:1(<module>)
      608    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
       44    0.000    0.000    0.000    0.000 pathlib.py:447(__fspath__)
      133    0.000    0.000    0.000    0.000 _parser.py:449(_uniq)
      222    0.000    0.000    0.000    0.000 patches.py:2346(<genexpr>)
      552    0.000    0.000    0.000    0.000 util.py:500(deprecate_argument)
       54    0.000    0.000    0.000    0.000 _ufunc_config.py:448(__enter__)
       12    0.000    0.000    0.000    0.000 functools.py:654(cache)
      224    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      254    0.000    0.000    0.000    0.000 core.py:4301(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:3167(ArrowStyle)
        5    0.000    0.000    0.000    0.000 textwrap.py:419(dedent)
       46    0.000    0.000    0.000    0.000 colors.py:1194(__init__)
        3    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
       12    0.000    0.000    0.000    0.000 typing.py:1874(__init__)
      184    0.000    0.000    0.000    0.000 typing.py:1320(<genexpr>)
        1    0.000    0.000    0.000    0.000 _distributor_init.py:1(<module>)
        3    0.000    0.000    0.000    0.000 pathlib.py:1197(home)
       44    0.000    0.000    0.000    0.000 getlimits.py:93(_float_to_float)
      446    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       50    0.000    0.000    0.000    0.000 core.py:944(__init__)
       78    0.000    0.000    0.000    0.000 util.py:116(set_)
       33    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
       30    0.000    0.000    0.000    0.000 rcsetup.py:63(__init__)
       13    0.000    0.000    0.000    0.000 core.py:8758(__init__)
       51    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
      137    0.000    0.000    0.000    0.000 colors.py:1012(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:4517(ConnectionPatch)
       24    0.000    0.000    0.000    0.000 pathlib.py:387(_parse_path)
      578    0.000    0.000    0.000    0.000 enum.py:1184(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:3888(FancyBboxPatch)
      175    0.000    0.000    0.000    0.000 helpers.py:241(<lambda>)
      359    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
      101    0.000    0.000    0.000    0.000 core.py:6811(_expanded)
       36    0.000    0.000    0.000    0.000 dataclasses.py:701(_is_type)
      170    0.000    0.000    0.000    0.000 textwrap.py:479(predicate)
      361    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      557    0.000    0.000    0.000    0.000 typing.py:2187(cast)
        1    0.000    0.000    0.000    0.000 calendar.py:60(Month)
       85    0.000    0.000    0.000    0.000 typing.py:307(_unpack_args)
       23    0.000    0.000    0.000    0.000 colors.py:1234(reversed)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        9    0.000    0.000    0.000    0.000 typing.py:1753(_get_protocol_attrs)
        6    0.000    0.000    0.000    0.000 numeric.py:2739(extend_all)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
       22    0.000    0.000    0.000    0.000 __init__.py:147(check_shape)
       61    0.000    0.000    0.000    0.000 results.py:253(__getitem__)
      130    0.000    0.000    0.000    0.000 unicode.py:105(<genexpr>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1213(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 lines.py:230(Line2D)
      159    0.000    0.000    0.000    0.000 <string>:2(__init__)
      367    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       65    0.000    0.000    0.000    0.000 inspect.py:2492(_descriptor_get)
       13    0.000    0.000    0.000    0.000 core.py:8763(getdoc)
        1    0.000    0.000    0.000    0.000 legend.py:342(Legend)
      463    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
       33    0.000    0.000    0.000    0.000 enum.py:1034(_find_new_)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:423(realpath)
       65    0.000    0.000    0.000    0.000 inspect.py:2164(_signature_is_functionlike)
       51    0.000    0.000    0.000    0.000 colors.py:404(<genexpr>)
      153    0.000    0.000    0.000    0.000 _linalg.py:187(isComplexType)
      158    0.000    0.000    0.000    0.000 core.py:897(preParse)
       10    0.000    0.000    0.000    0.000 version.py:94(parse)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:1(<module>)
      154    0.000    0.000    0.000    0.000 numerictypes.py:293(issubclass_)
       44    0.000    0.000    0.000    0.000 core.py:4557(<genexpr>)
        3    0.000    0.000    0.000    0.000 pathlib.py:1398(expanduser)
      156    0.000    0.000    0.000    0.000 core.py:2259(__hash__)
       12    0.000    0.000    0.000    0.000 typing.py:1999(__init_subclass__)
      363    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
       16    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
      479    0.000    0.000    0.000    0.000 enum.py:251(__init__)
      423    0.000    0.000    0.000    0.000 _compiler.py:433(_get_iscased)
       51    0.000    0.000    0.000    0.000 shape_base.py:216(_vhstack_dispatcher)
       93    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
       10    0.000    0.000    0.000    0.000 version.py:348(__init__)
      427    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 _histograms_impl.py:1(<module>)
      157    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 core.py:128(Diagnostics)
      406    0.000    0.000    0.000    0.000 enum.py:819(<genexpr>)
      323    0.000    0.000    0.000    0.000 __init__.py:821(__iter__)
       34    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
      363    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5824(__init__)
      110    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      110    0.000    0.000    0.000    0.000 __init__.py:28(decorator)
        8    0.000    0.000    0.000    0.000 enum.py:1550(__or__)
       51    0.000    0.000    0.000    0.000 _linalg.py:182(_makearray)
      321    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      335    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 _globals.py:66(_CopyMode)
        2    0.000    0.000    0.000    0.000 <frozen os>:723(__delitem__)
        1    0.000    0.000    0.000    0.000 core.py:6131(Forward)
       51    0.000    0.000    0.000    0.000 _methods.py:41(_amax)
       42    0.000    0.000    0.000    0.000 numeric.py:171(ones)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
       33    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1008(TimerBase)
        1    0.000    0.000    0.000    0.000 patches.py:1313(Arrow)
       59    0.000    0.000    0.000    0.000 core.py:2139(set_name)
      102    0.000    0.000    0.000    0.000 _linalg.py:201(_realType)
       28    0.000    0.000    0.000    0.000 __init__.py:1428(_fixupParents)
      349    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
      350    0.000    0.000    0.000    0.000 enum.py:1291(value)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
      334    0.000    0.000    0.000    0.000 enum.py:1286(name)
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        2    0.000    0.000    0.000    0.000 dataclasses.py:627(_repr_fn)
       19    0.000    0.000    0.000    0.000 path.py:202(_update_values)
      157    0.000    0.000    0.000    0.000 rcsetup.py:70(func)
        1    0.000    0.000    0.000    0.000 patches.py:2004(Arc)
       33    0.000    0.000    0.000    0.000 enum.py:956(_check_for_existing_members_)
        1    0.000    0.000    0.000    0.000 core.py:5115(ParseElementEnhance)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
       29    0.000    0.000    0.000    0.000 pathlib.py:618(stem)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
       16    0.000    0.000    0.000    0.000 typing.py:1584(<genexpr>)
        1    0.000    0.000    0.000    0.000 Image.py:127(Transpose)
        4    0.000    0.000    0.000    0.000 colors.py:2612(_make_norm_from_scale)
       18    0.000    0.000    0.000    0.000 core.py:1048(__init__)
        1    0.000    0.000    0.000    0.000 _adapters.py:1(<module>)
      220    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:1(<module>)
      103    0.000    0.000    0.000    0.000 types.py:192(__init__)
        2    0.000    0.000    0.000    0.000 deprecation.py:314(delete_parameter)
        1    0.000    0.000    0.000    0.000 calendar.py:77(Day)
        8    0.000    0.000    0.000    0.000 pathlib.py:835(stat)
       33    0.000    0.000    0.000    0.000 results.py:262(__setitem__)
        1    0.000    0.000    0.000    0.000 core.py:4281(ParseExpression)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
      301    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1157(__init__)
       65    0.000    0.000    0.000    0.000 inspect.py:310(ismethoddescriptor)
       44    0.000    0.000    0.000    0.000 core.py:3543(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
      265    0.000    0.000    0.000    0.000 overrides.py:107(array_function_dispatch)
       25    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       48    0.000    0.000    0.000    0.000 _internal.py:893(_ufunc_doc_signature_formatter)
      183    0.000    0.000    0.000    0.000 colors.py:692(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 testing.py:19(pyparsing_test)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:432(_joinrealpath)
        1    0.000    0.000    0.000    0.000 backend_bases.py:677(GraphicsContextBase)
        1    0.000    0.000    0.000    0.000 __init__.py:503(_get_xdg_config_dir)
        8    0.000    0.000    0.000    0.000 core.py:4903(_generateDefaultName)
      104    0.000    0.000    0.000    0.000 typing.py:1634(__eq__)
      301    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1182(get_filename)
        4    0.000    0.000    0.000    0.000 functools.py:855(register)
       68    0.000    0.000    0.000    0.000 inspect.py:2538(<lambda>)
        8    0.000    0.000    0.000    0.000 core.py:5637(__init__)
       54    0.000    0.000    0.000    0.000 _ufunc_config.py:464(__exit__)
       56    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       29    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
      247    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
       19    0.000    0.000    0.000    0.000 __init__.py:150(__init__)
      301    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:990(create_module)
       22    0.000    0.000    0.000    0.000 core.py:1133(reset_cache)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
      148    0.000    0.000    0.000    0.000 inspect.py:1832(_shadowed_dict)
        1    0.000    0.000    0.000    0.000 ExifTags.py:352(IFD)
        4    0.000    0.000    0.000    0.000 ast.py:56(literal_eval)
        2    0.000    0.000    0.000    0.000 core.py:4433(_setResultsName)
      264    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1577(<genexpr>)
      234    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
       28    0.000    0.000    0.000    0.000 rcsetup.py:474(_validate_linestyle)
       46    0.000    0.000    0.000    0.000 typing.py:1569(<genexpr>)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:661(_cmp_fn)
       98    0.000    0.000    0.000    0.000 rcsetup.py:77(__call__)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:1(<module>)
        4    0.000    0.000    0.000    0.000 inspect.py:3121(__hash__)
       47    0.000    0.000    0.000    0.000 rcsetup.py:382(validate_fontsize)
        1    0.000    0.000    0.000    0.000 patches.py:1396(FancyArrow)
        1    0.000    0.000    0.000    0.000 Image.py:147(Resampling)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
       97    0.000    0.000    0.000    0.000 core.py:6813(<genexpr>)
       33    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
      224    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:123(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 __init__.py:513(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 Image.py:138(Transform)
      276    0.000    0.000    0.000    0.000 {built-in method _operator.eq}
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
        6    0.000    0.000    0.000    0.000 pathlib.py:870(is_dir)
        3    0.000    0.000    0.000    0.000 core.py:1799(__xor__)
       26    0.000    0.000    0.000    0.000 core.py:972(__init__)
       21    0.000    0.000    0.000    0.000 <frozen os>:709(__getitem__)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        6    0.000    0.000    0.000    0.000 core.py:5777(__init__)
        1    0.000    0.000    0.000    0.000 ExifTags.py:344(Interop)
