#=====================================================
# File created:        Sat-14-Feb-2026-at-07-27-49PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.657454
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2533.7188  0.2634 
   00001    0.0136   -2566.1661  0.2627 
   00002    0.0144   -2597.5343  0.2621 
   00003    0.0164   -2635.9250  0.2630 
   00004    0.0140   -2670.8868  0.2638 
   00005    0.0140   -2699.5783  0.2624 
   00006    0.0124   -2731.0197  0.2624 
   00007    0.0136   -2767.7962  0.2622 
   00008    0.0132   -2791.5954  0.2628 
   00009    0.0156   -2829.0093  0.2637 
   00010    0.0136   -2858.5877  0.2608 
   00011    0.0140   -2895.3147  0.2611 
   00012    0.0152   -2936.6205  0.2608 
   00013    0.0152   -2972.2789  0.2590 
   00014    0.0148   -2987.9066  0.2594 
   00015    0.0152   -3003.3588  0.2574 
   00016    0.0124   -3041.9657  0.2578 
   00017    0.0140   -3058.2244  0.2585 
   00018    0.0144   -3071.6699  0.2594 
   00019    0.0156   -3096.7310  0.2574 
   00020    0.0116   -3110.5992  0.2569 
   00021    0.0144   -3136.4463  0.2550 
   00022    0.0140   -3152.4683  0.2558 
   00023    0.0144   -3168.6173  0.2566 
   00024    0.0144   -3198.5131  0.2555 
   00025    0.0144   -3215.9837  0.2555 
   00026    0.0144   -3233.5268  0.2539 
   00027    0.0116   -3255.8444  0.2527 
   00028    0.0152   -3283.6175  0.2538 
   00029    0.0144   -3301.9312  0.2541 
   00030    0.0136   -3316.0264  0.2535 
   00031    0.0148   -3354.2940  0.2543 
   00032    0.0136   -3387.8762  0.2540 
   00033    0.0120   -3406.5478  0.2548 
   00034    0.0120   -3425.8360  0.2567 
   00035    0.0132   -3461.0797  0.2591 
   00036    0.0140   -3478.8094  0.2598 
   00037    0.0136   -3494.3460  0.2581 
   00038    0.0152   -3520.2607  0.2573 
   00039    0.0148   -3549.8854  0.2557 
   00040    0.0124   -3581.8538  0.2564 
   00041    0.0132   -3605.8869  0.2562 
   00042    0.0120   -3622.7792  0.2569 
   00043    0.0124   -3636.1948  0.2558 
   00044    0.0116   -3663.4217  0.2545 
   00045    0.0116   -3686.6150  0.2535 
   00046    0.0116   -3696.7729  0.2529 
   00047    0.0132   -3715.2651  0.2519 
   00048    0.0120   -3738.7724  0.2517 
   00049    0.0132   -3757.5421  0.2508 
   00050    0.0120   -3770.8443  0.2515 
