LebwohlLasher2.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.357, Time: 9.907009 s
         1534821 function calls (1517766 primitive calls) in 10.882 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.001    0.000 core.py:655(_setResultsName)
       51    0.001    0.000    0.001    0.000 _linalg.py:207(_commonType)
      246    0.001    0.000    0.001    0.000 shape_base.py:208(_arrays_for_stack_dispatcher)
        5    0.000    0.000    0.001    0.000 textwrap.py:419(dedent)
       35    0.000    0.000    0.001    0.000 <frozen posixpath>:256(expanduser)
        1    0.000    0.000    0.001    0.001 _parser.py:58(_timelex)
        7    0.000    0.000    0.001    0.000 typing.py:1575(__getitem__)
       85    0.000    0.000    0.001    0.000 pathlib.py:437(__str__)
       12    0.000    0.000    0.001    0.000 typing.py:1485(copy_with)
        1    0.000    0.000    0.001    0.001 path.py:1(<module>)
        1    0.000    0.000    0.001    0.001 contextvars.py:1(<module>)
      423    0.001    0.000    0.001    0.000 _compiler.py:433(_get_iscased)
      271    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
       35    0.001    0.000    0.001    0.000 ipaddress.py:1651(_ip_int_from_string)
        1    0.000    0.000    0.001    0.001 core.py:6752(__new__)
      689    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
       50    0.001    0.000    0.001    0.000 core.py:944(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:563(get_configdir)
        1    0.000    0.000    0.001    0.001 figure.py:2424(Figure)
      195    0.000    0.000    0.001    0.000 _shape_base_impl.py:624(_column_stack_dispatcher)
      344    0.001    0.000    0.001    0.000 typing.py:1592(__eq__)
       19    0.000    0.000    0.001    0.000 __init__.py:546(_cycler)
        1    0.000    0.000    0.001    0.001 struct.py:1(<module>)
        1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
       22    0.000    0.000    0.001    0.000 contextlib.py:272(contextmanager)
   113/96    0.000    0.000    0.001    0.000 typing.py:1600(__hash__)
      488    0.001    0.000    0.001    0.000 colors.py:358(<genexpr>)
        4    0.000    0.000    0.001    0.000 getlimits.py:550(_init)
       44    0.000    0.000    0.001    0.000 results.py:669(copy)
       22    0.000    0.000    0.001    0.000 ipaddress.py:1187(_ip_int_from_string)
      170    0.001    0.000    0.001    0.000 textwrap.py:479(predicate)
       10    0.000    0.000    0.001    0.000 path.py:191(_create_closed)
        1    0.000    0.000    0.001    0.001 _scimath_impl.py:1(<module>)
      110    0.000    0.000    0.001    0.000 <frozen codecs>:319(decode)
       51    0.001    0.000    0.001    0.000 fromnumeric.py:89(_wrapreduction_any_all)
       54    0.000    0.000    0.001    0.000 pathlib.py:1157(__init__)
       23    0.000    0.000    0.001    0.000 overrides.py:179(decorator)
       65    0.001    0.000    0.001    0.000 results.py:533(__iadd__)
      224    0.001    0.000    0.001    0.000 _parser.py:953(fix_flags)
      690    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
       48    0.000    0.000    0.001    0.000 pathlib.py:551(drive)
       59    0.001    0.000    0.001    0.000 _compiler.py:391(_mk_bitmap)
      162    0.001    0.000    0.001    0.000 core.py:2717(__new__)
       33    0.000    0.000    0.001    0.000 __init__.py:678(__init__)
       19    0.001    0.000    0.001    0.000 __init__.py:416(by_key)
      699    0.001    0.000    0.001    0.000 {built-in method numpy.asanyarray}
      301    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
       19    0.000    0.000    0.001    0.000 __init__.py:226(_from_iter)
        1    0.001    0.001    0.001    0.001 entities.py:1(<module>)
      4/3    0.000    0.000    0.001    0.000 {method 'view' of 'numpy.ndarray' objects}
       19    0.000    0.000    0.001    0.000 pathlib.py:407(_load_parts)
        5    0.000    0.000    0.001    0.000 typing.py:1476(__getitem__)
       89    0.000    0.000    0.001    0.000 _parser.py:312(_class_escape)
      130    0.001    0.000    0.001    0.000 unicode.py:105(<genexpr>)
        3    0.000    0.000    0.001    0.000 <frozen genericpath>:16(exists)
        2    0.000    0.000    0.001    0.000 core.py:3051(__array_finalize__)
       13    0.000    0.000    0.001    0.000 core.py:8758(__init__)
       30    0.000    0.000    0.001    0.000 rcsetup.py:63(__init__)
        1    0.000    0.000    0.001    0.001 _constrained_layout.py:1(<module>)
       25    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:72(add_newdoc_for_scalar_type)
        1    0.000    0.000    0.001    0.001 core.py:2883(__new__)
        1    0.000    0.000    0.001    0.001 _cm_bivar.py:1(<module>)
        2    0.000    0.000    0.001    0.000 pathlib.py:1228(resolve)
        1    0.000    0.000    0.001    0.001 patches.py:2004(Arc)
       23    0.000    0.000    0.001    0.000 core.py:5928(__init__)
       54    0.000    0.000    0.001    0.000 _ufunc_config.py:448(__enter__)
      151    0.000    0.000    0.001    0.000 TiffTags.py:35(__new__)
        1    0.000    0.000    0.001    0.001 ExifTags.py:361(LightSource)
      254    0.001    0.000    0.001    0.000 core.py:4301(<genexpr>)
      288    0.001    0.000    0.001    0.000 <frozen posixpath>:41(_get_sep)
        1    0.000    0.000    0.001    0.001 calendar.py:60(Month)
      303    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
      648    0.001    0.000    0.001    0.000 {method 'remove' of 'list' objects}
       51    0.000    0.000    0.001    0.000 {method 'max' of 'numpy.ndarray' objects}
       33    0.000    0.000    0.001    0.000 <frozen _collections_abc>:974(update)
       44    0.000    0.000    0.001    0.000 pathlib.py:447(__fspath__)
       12    0.000    0.000    0.001    0.000 functools.py:654(cache)
       65    0.000    0.000    0.001    0.000 inspect.py:310(ismethoddescriptor)
        1    0.000    0.000    0.001    0.001 ImageMode.py:1(<module>)
       13    0.000    0.000    0.001    0.000 core.py:8763(getdoc)
      642    0.001    0.000    0.001    0.000 {built-in method _weakref._remove_dead_weakref}
      133    0.001    0.000    0.001    0.000 _parser.py:449(_uniq)
       88    0.000    0.000    0.001    0.000 ipaddress.py:1213(_parse_octet)
        2    0.000    0.000    0.001    0.000 core.py:3026(_update_from)
       10    0.000    0.000    0.001    0.000 version.py:94(parse)
        1    0.000    0.000    0.001    0.001 hmac.py:1(<module>)
      608    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
      552    0.001    0.000    0.001    0.000 util.py:500(deprecate_argument)
      154    0.000    0.000    0.001    0.000 numerictypes.py:293(issubclass_)
       78    0.000    0.000    0.001    0.000 util.py:116(set_)
       56    0.000    0.000    0.001    0.000 ipaddress.py:533(_split_addr_prefix)
       54    0.000    0.000    0.001    0.000 pathlib.py:358(__init__)
        1    0.000    0.000    0.001    0.001 legend_handler.py:1(<module>)
        8    0.000    0.000    0.001    0.000 rcsetup.py:223(_validate_marker)
      116    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
        1    0.000    0.000    0.001    0.001 __init__.py:582(get_cachedir)
       51    0.000    0.000    0.001    0.000 shape_base.py:216(_vhstack_dispatcher)
       18    0.000    0.000    0.001    0.000 core.py:1048(__init__)
       14    0.000    0.000    0.001    0.000 deprecation.py:185(finalize)
       78    0.000    0.000    0.001    0.000 util.py:113(get)
       10    0.000    0.000    0.001    0.000 version.py:348(__init__)
        1    0.000    0.000    0.001    0.001 patches.py:2380(BoxStyle)
      101    0.000    0.000    0.001    0.000 core.py:6811(_expanded)
      224    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.001    0.000 core.py:4433(_setResultsName)
       16    0.000    0.000    0.001    0.000 <frozen abc>:110(register)
       44    0.000    0.000    0.001    0.000 core.py:4557(<genexpr>)
      148    0.001    0.000    0.001    0.000 inspect.py:1832(_shadowed_dict)
       46    0.000    0.000    0.001    0.000 colors.py:1194(__init__)
      642    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:158(__init__)
      137    0.000    0.000    0.001    0.000 colors.py:1012(__init__)
        1    0.000    0.000    0.001    0.001 core.py:128(Diagnostics)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:1(<module>)
       12    0.000    0.000    0.001    0.000 typing.py:1874(__init__)
       24    0.000    0.000    0.001    0.000 pathlib.py:387(_parse_path)
       36    0.000    0.000    0.001    0.000 {method '__typing_subst__' of 'typing.TypeVar' objects}
        1    0.000    0.000    0.001    0.001 unicode.py:1(<module>)
        1    0.000    0.000    0.001    0.001 argparse.py:1(<module>)
        2    0.000    0.000    0.001    0.000 <frozen posixpath>:423(realpath)
        1    0.000    0.000    0.001    0.001 runner.py:1(<module>)
       42    0.000    0.000    0.001    0.000 _parser.py:274(getuntil)
      359    0.001    0.000    0.001    0.000 {built-in method _imp.find_frozen}
      156    0.000    0.000    0.001    0.000 core.py:2259(__hash__)
        1    0.000    0.000    0.001    0.001 shlex.py:1(<module>)
      184    0.000    0.000    0.001    0.000 typing.py:1320(<genexpr>)
       33    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
        1    0.000    0.000    0.001    0.001 backend_bases.py:2769(NavigationToolbar2)
      361    0.001    0.000    0.001    0.000 {built-in method _imp.is_builtin}
       23    0.000    0.000    0.001    0.000 colors.py:1234(reversed)
      158    0.000    0.000    0.001    0.000 core.py:897(preParse)
      157    0.001    0.000    0.001    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.001    0.001 core.py:5824(__init__)
      276    0.001    0.000    0.001    0.000 {built-in method _operator.eq}
        3    0.000    0.000    0.001    0.000 pathlib.py:1197(home)
        1    0.001    0.001    0.001    0.001 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.001    0.001 calendar.py:77(Day)
        1    0.000    0.000    0.001    0.001 lines.py:230(Line2D)
      323    0.000    0.000    0.001    0.000 __init__.py:821(__iter__)
        9    0.001    0.000    0.001    0.000 typing.py:1097(<genexpr>)
       61    0.000    0.000    0.001    0.000 results.py:253(__getitem__)
      153    0.000    0.000    0.001    0.000 _linalg.py:187(isComplexType)
        1    0.000    0.000    0.001    0.001 selectors.py:1(<module>)
       51    0.000    0.000    0.001    0.000 colors.py:404(<genexpr>)
       33    0.000    0.000    0.001    0.000 contextlib.py:141(__exit__)
      557    0.001    0.000    0.001    0.000 typing.py:2187(cast)
        2    0.000    0.000    0.001    0.000 dataclasses.py:627(_repr_fn)
        8    0.000    0.000    0.001    0.000 core.py:5637(__init__)
      204    0.001    0.000    0.001    0.000 {method 'ljust' of 'str' objects}
       22    0.000    0.000    0.001    0.000 __init__.py:147(check_shape)
        1    0.000    0.000    0.001    0.001 core.py:6131(Forward)
      578    0.001    0.000    0.001    0.000 enum.py:1184(__init__)
      229    0.000    0.000    0.001    0.000 transforms.py:1330(<genexpr>)
      157    0.000    0.000    0.001    0.000 rcsetup.py:70(func)
       44    0.000    0.000    0.001    0.000 getlimits.py:93(_float_to_float)
       51    0.000    0.000    0.001    0.000 _methods.py:41(_amax)
      141    0.001    0.000    0.001    0.000 {built-in method _operator.index}
       51    0.000    0.000    0.001    0.000 _linalg.py:182(_makearray)
       33    0.000    0.000    0.001    0.000 enum.py:1034(_find_new_)
      229    0.000    0.000    0.001    0.000 transforms.py:1336(<genexpr>)
       76    0.000    0.000    0.001    0.000 signal.py:9(<lambda>)
      110    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.001    0.001 registry.py:1(<module>)
        6    0.000    0.000    0.001    0.000 core.py:5777(__init__)
      363    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:599(__init__)
        3    0.000    0.000    0.001    0.000 pathlib.py:1398(expanduser)
      321    0.001    0.000    0.001    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.001    0.001 array_utils.py:1(<module>)
      427    0.001    0.000    0.001    0.000 {built-in method builtins.globals}
       33    0.000    0.000    0.001    0.000 enum.py:956(_check_for_existing_members_)
      367    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.001    0.001 offsetbox.py:1213(AnnotationBbox)
        1    0.000    0.000    0.001    0.001 _adapters.py:1(<module>)
        2    0.000    0.000    0.001    0.000 dataclasses.py:661(_cmp_fn)
        1    0.000    0.000    0.001    0.001 backend_tools.py:29(Cursors)
       48    0.000    0.000    0.001    0.000 _internal.py:893(_ufunc_doc_signature_formatter)
       85    0.000    0.000    0.001    0.000 typing.py:307(_unpack_args)
      479    0.001    0.000    0.001    0.000 enum.py:251(__init__)
       65    0.000    0.000    0.001    0.000 inspect.py:524(isbuiltin)
       12    0.000    0.000    0.001    0.000 typing.py:1999(__init_subclass__)
      463    0.001    0.000    0.001    0.000 {built-in method builtins.vars}
       10    0.001    0.000    0.001    0.000 axis.py:2339(_make_getset_interval)
      234    0.001    0.000    0.001    0.000 {method 'values' of 'mappingproxy' objects}
       46    0.000    0.000    0.001    0.000 typing.py:1569(<genexpr>)
        1    0.000    0.000    0.001    0.001 core.py:4281(ParseExpression)
        9    0.000    0.000    0.001    0.000 typing.py:1753(_get_protocol_attrs)
        1    0.000    0.000    0.001    0.001 function_base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 container.py:1(<module>)
        1    0.000    0.000    0.001    0.001 axis3d.py:745(ZAxis)
        1    0.000    0.000    0.001    0.001 core.py:5115(ParseElementEnhance)
        1    0.000    0.000    0.001    0.001 exceptions.py:33(ParseBaseException)
       28    0.000    0.000    0.001    0.000 __init__.py:1428(_fixupParents)
      110    0.000    0.000    0.000    0.000 __init__.py:28(decorator)
       25    0.000    0.000    0.000    0.000 helpers.py:278(<genexpr>)
       35    0.000    0.000    0.000    0.000 __init__.py:255(escape)
        4    0.000    0.000    0.000    0.000 functools.py:855(register)
       44    0.000    0.000    0.000    0.000 core.py:3543(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
      159    0.000    0.000    0.000    0.000 <string>:2(__init__)
        6    0.000    0.000    0.000    0.000 numeric.py:2739(extend_all)
       59    0.000    0.000    0.000    0.000 core.py:2139(set_name)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
      220    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
      224    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:432(_joinrealpath)
       33    0.000    0.000    0.000    0.000 results.py:262(__setitem__)
      102    0.000    0.000    0.000    0.000 _linalg.py:201(_realType)
       16    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       93    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _histograms_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        8    0.000    0.000    0.000    0.000 pathlib.py:835(stat)
      301    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:990(create_module)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
      265    0.000    0.000    0.000    0.000 overrides.py:107(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:1(<module>)
      363    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
       54    0.000    0.000    0.000    0.000 core.py:2776(parseImpl)
        1    0.000    0.000    0.000    0.000 patches.py:2745(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:503(_get_xdg_config_dir)
       22    0.000    0.000    0.000    0.000 core.py:1133(reset_cache)
        1    0.000    0.000    0.000    0.000 patches.py:1775(Annulus)
       29    0.000    0.000    0.000    0.000 pathlib.py:618(stem)
      406    0.000    0.000    0.000    0.000 enum.py:819(<genexpr>)
       47    0.000    0.000    0.000    0.000 rcsetup.py:382(validate_fontsize)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
       26    0.000    0.000    0.000    0.000 core.py:972(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:127(Transpose)
        1    0.000    0.000    0.000    0.000 _trifinder.py:1(<module>)
       34    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
      247    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
       37    0.000    0.000    0.000    0.000 function_base.py:21(_linspace_dispatcher)
       54    0.000    0.000    0.000    0.000 _ufunc_config.py:464(__exit__)
        4    0.000    0.000    0.000    0.000 rrule.py:80(_invalidates_cache)
       42    0.000    0.000    0.000    0.000 numeric.py:171(ones)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1008(TimerBase)
        8    0.000    0.000    0.000    0.000 enum.py:1550(__or__)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1817(_MathStyle)
       19    0.000    0.000    0.000    0.000 path.py:202(_update_values)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
      183    0.000    0.000    0.000    0.000 colors.py:692(__init__)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
        1    0.000    0.000    0.000    0.000 patches.py:1313(Arrow)
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
      349    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
       98    0.000    0.000    0.000    0.000 rcsetup.py:77(__call__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:36(__getattr__)
       90    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       19    0.000    0.000    0.000    0.000 __init__.py:150(__init__)
       28    0.000    0.000    0.000    0.000 rcsetup.py:474(_validate_linestyle)
      335    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
       29    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
        1    0.000    0.000    0.000    0.000 cbook.py:597(_get_data_path)
        2    0.000    0.000    0.000    0.000 deprecation.py:314(delete_parameter)
        1    0.000    0.000    0.000    0.000 _enums.py:109(CapStyle)
        8    0.000    0.000    0.000    0.000 core.py:4903(_generateDefaultName)
        2    0.000    0.000    0.000    0.000 dataclasses.py:882(_hash_add)
        6    0.000    0.000    0.000    0.000 pathlib.py:870(is_dir)
        4    0.000    0.000    0.000    0.000 ast.py:56(literal_eval)
        1    0.000    0.000    0.000    0.000 patches.py:664(Shadow)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
       16    0.000    0.000    0.000    0.000 typing.py:1584(<genexpr>)
       62    0.000    0.000    0.000    0.000 patches.py:2372(_register_style)
      139    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
      301    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1182(get_filename)
       17    0.000    0.000    0.000    0.000 typing.py:2344(get_origin)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
      301    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1157(__init__)
       63    0.000    0.000    0.000    0.000 _inspect.py:145(<lambda>)
        1    0.000    0.000    0.000    0.000 _enums.py:17(JoinStyle)
        4    0.000    0.000    0.000    0.000 colors.py:2612(_make_norm_from_scale)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
      350    0.000    0.000    0.000    0.000 enum.py:1291(value)
      103    0.000    0.000    0.000    0.000 types.py:192(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:123(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 results.py:1(<module>)
       33    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
        2    0.000    0.000    0.000    0.000 dataclasses.py:675(_hash_fn)
        1    0.000    0.000    0.000    0.000 textpath.py:20(TextToPath)
        4    0.000    0.000    0.000    0.000 getlimits.py:88(_str_smallest_subnormal)
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:27(Patch)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 patches.py:724(Rectangle)
       51    0.000    0.000    0.000    0.000 _linalg.py:256(_assert_stacked_square)
      194    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        6    0.000    0.000    0.000    0.000 __init__.py:317(_logged_cached)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
      264    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1577(<genexpr>)
        2    0.000    0.000    0.000    0.000 pathlib.py:164(select_from)
       25    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _distributor_init.py:1(<module>)
       56    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
      334    0.000    0.000    0.000    0.000 enum.py:1286(name)
      104    0.000    0.000    0.000    0.000 typing.py:1634(__eq__)
       97    0.000    0.000    0.000    0.000 core.py:6813(<genexpr>)
       11    0.000    0.000    0.000    0.000 rcsetup.py:361(_validate_cmap)
       12    0.000    0.000    0.000    0.000 __init__.py:279(get_aliased_and_aliases)
       10    0.000    0.000    0.000    0.000 typing.py:1481(<genexpr>)
        4    0.000    0.000    0.000    0.000 inspect.py:3121(__hash__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:677(GraphicsContextBase)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:2286(_Style)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
       98    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 ExifTags.py:352(IFD)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1302(MouseButton)
      257    0.000    0.000    0.000    0.000 multiarray.py:188(concatenate)
       12    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       30    0.000    0.000    0.000    0.000 core.py:4904(<genexpr>)
       13    0.000    0.000    0.000    0.000 typing.py:1123(_generic_init_subclass)
        1    0.000    0.000    0.000    0.000 patches.py:1396(FancyArrow)
        1    0.000    0.000    0.000    0.000 core.py:2770(MaskedArray)
      200    0.000    0.000    0.000    0.000 core.py:520(mayReturnEmpty)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
      133    0.000    0.000    0.000    0.000 core.py:1965(set_whitespace_chars)
        1    0.000    0.000    0.000    0.000 inset.py:14(InsetIndicator)
        3    0.000    0.000    0.000    0.000 core.py:1799(__xor__)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:513(_get_xdg_cache_dir)
       22    0.000    0.000    0.000    0.000 _docstring.py:113(register)
       29    0.000    0.000    0.000    0.000 cbook.py:1347(_to_unmasked_float_array)
        2    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 __init__.py:593(get_data_path)
        5    0.000    0.000    0.000    0.000 cbook.py:800(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1018(StepPatch)
        4    0.000    0.000    0.000    0.000 core.py:3300(copy)
       16    0.000    0.000    0.000    0.000 copyreg.py:107(_slotnames)
        8    0.000    0.000    0.000    0.000 pathlib.py:719(__truediv__)
        2    0.000    0.000    0.000    0.000 __init__.py:203(caching_module_getattr)
       49    0.000    0.000    0.000    0.000 core.py:2747(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:1(<module>)
      149    0.000    0.000    0.000    0.000 __init__.py:259(__iter__)
        1    0.000    0.000    0.000    0.000 testing.py:19(pyparsing_test)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 ExifTags.py:344(Interop)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2756(_Mode)
       51    0.000    0.000    0.000    0.000 {method '__array_wrap__' of 'numpy.ndarray' objects}
       47    0.000    0.000    0.000    0.000 ipaddress.py:1764(_parse_hextet)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        2    0.000    0.000    0.000    0.000 core.py:617(set_results_name)
       11    0.000    0.000    0.000    0.000 __init__.py:65(check_isinstance)
        1    0.000    0.000    0.000    0.000 core.py:2785(Keyword)
        1    0.000    0.000    0.000    0.000 transforms.py:209(BboxBase)
       54    0.000    0.000    0.000    0.000 pathlib.py:1164(__new__)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        4    0.000    0.000    0.000    0.000 colors.py:2630(Norm)
       10    0.000    0.000    0.000    0.000 core.py:5228(_generateDefaultName)
       55    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
       30    0.000    0.000    0.000    0.000 pathlib.py:583(name)
        8    0.000    0.000    0.000    0.000 pathlib.py:711(joinpath)
      134    0.000    0.000    0.000    0.000 contextlib.py:446(__exit__)
        3    0.000    0.000    0.000    0.000 six.py:887(wrapper)
        1    0.000    0.000    0.000    0.000 quiver.py:915(Barbs)
        1    0.000    0.000    0.000    0.000 patches.py:1962(Circle)
        1    0.000    0.000    0.000    0.000 text.py:1631(Annotation)
      181    0.000    0.000    0.000    0.000 <frozen _collections_abc>:868(__iter__)
        2    0.000    0.000    0.000    0.000 offsetbox.py:45(_compat_get_offset)
        1    0.000    0.000    0.000    0.000 geo.py:416(LambertAxes)
       55    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._make_extobj}
        3    0.000    0.000    0.000    0.000 core.py:4678(__init__)
      149    0.000    0.000    0.000    0.000 __init__.py:247(<genexpr>)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:83(TransformNode)
      102    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 patches.py:941(RegularPolygon)
        1    0.000    0.000    0.000    0.000 tokenize.py:453(open)
        2    0.000    0.000    0.000    0.000 typing.py:2219(get_type_hints)
        1    0.000    0.000    0.000    0.000 container.py:77(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 patches.py:1595(Ellipse)
        8    0.000    0.000    0.000    0.000 getlimits.py:64(smallest_subnormal)
       44    0.000    0.000    0.000    0.000 getlimits.py:26(_fr1)
       13    0.000    0.000    0.000    0.000 rcsetup.py:298(validate_color_or_auto)
       10    0.000    0.000    0.000    0.000 results.py:398(get)
       50    0.000    0.000    0.000    0.000 cbook.py:1871(_str_lower_equal)
       50    0.000    0.000    0.000    0.000 getlimits.py:103(_float_conv)
       58    0.000    0.000    0.000    0.000 core.py:4602(<genexpr>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
       83    0.000    0.000    0.000    0.000 {built-in method numpy.asarray}
       87    0.000    0.000    0.000    0.000 pathlib.py:569(_tail)
        1    0.000    0.000    0.000    0.000 patches.py:3217(_Base)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
        4    0.000    0.000    0.000    0.000 core.py:6520(__init__)
        1    0.000    0.000    0.000    0.000 _trirefine.py:1(<module>)
       55    0.000    0.000    0.000    0.000 {method 'reset' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 _tritools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
      161    0.000    0.000    0.000    0.000 core.py:1954(leave_whitespace)
        1    0.000    0.000    0.000    0.000 threading.py:1441(__init__)
        3    0.000    0.000    0.000    0.000 enum.py:1413(_missing_)
        6    0.000    0.000    0.000    0.000 typing.py:2901(<genexpr>)
        1    0.000    0.000    0.000    0.000 Image.py:147(Resampling)
