#=====================================================
# File created:        Mon-16-Feb-2026-at-02-01-24PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.698658
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2507.4529  0.2587 
   00001    0.6648   -3722.0020  0.2565 
   00002    0.6228   -4576.8560  0.2578 
   00003    0.5708   -5133.3920  0.2574 
   00004    0.5632   -5548.1283  0.2697 
   00005    0.5520   -5840.5809  0.2760 
   00006    0.4968   -6126.7026  0.2846 
   00007    0.4972   -6379.4681  0.2882 
   00008    0.4904   -6572.9370  0.2838 
   00009    0.4728   -6770.0734  0.2771 
   00010    0.4820   -6880.9687  0.2800 
   00011    0.4704   -6945.6172  0.2823 
   00012    0.4700   -7045.5513  0.2861 
   00013    0.4760   -7152.0712  0.2815 
   00014    0.4560   -7231.6290  0.2851 
   00015    0.4648   -7256.9918  0.2863 
   00016    0.4644   -7329.7143  0.2944 
   00017    0.4660   -7408.8497  0.2920 
   00018    0.4620   -7480.0345  0.2879 
   00019    0.4572   -7570.0267  0.2859 
   00020    0.4544   -7629.9495  0.2867 
   00021    0.4428   -7681.8114  0.2828 
   00022    0.4400   -7664.8820  0.2741 
   00023    0.4492   -7683.8397  0.2734 
   00024    0.4468   -7736.4422  0.2739 
   00025    0.4436   -7795.4632  0.2753 
   00026    0.4412   -7850.8740  0.2748 
   00027    0.4296   -7870.0541  0.2673 
   00028    0.4412   -7878.3191  0.2717 
   00029    0.4500   -7837.4343  0.2775 
   00030    0.4420   -7868.2459  0.2753 
   00031    0.4184   -7865.1517  0.2765 
   00032    0.4272   -7881.3020  0.2690 
   00033    0.4184   -7907.4528  0.2709 
   00034    0.4456   -7947.5026  0.2675 
   00035    0.4488   -7940.4544  0.2683 
   00036    0.4264   -7944.6732  0.2627 
   00037    0.4368   -7922.0188  0.2688 
   00038    0.4336   -7894.3258  0.2646 
   00039    0.4400   -7935.2824  0.2633 
   00040    0.4352   -7963.3062  0.2649 
   00041    0.4376   -8003.5837  0.2560 
   00042    0.4240   -8014.5045  0.2563 
   00043    0.4200   -8047.6445  0.2587 
   00044    0.4220   -8065.0081  0.2663 
   00045    0.4184   -8061.4048  0.2644 
   00046    0.4304   -8050.6662  0.2686 
   00047    0.4384   -8027.4177  0.2596 
   00048    0.4448   -7991.0773  0.2553 
   00049    0.4332   -7985.6131  0.2612 
   00050    0.4356   -8003.6712  0.2619 
